x,y,species stddev
440.0,440.0,0.013337738
441.0,441.0,0.0063701486
442.0,442.0,0.002851954
443.0,443.0,0.03871465
444.0,444.0,0.010846527
445.0,445.0,0.010635187
446.0,446.0,0.005016399
447.0,447.0,0.017296525
448.0,448.0,0.0026010417
449.0,449.0,0.030625723
450.0,450.0,0.02145018
451.0,451.0,0.0048511983
452.0,452.0,0.0027281838
453.0,453.0,0.05422737
454.0,454.0,0.0032281233
455.0,455.0,0.046420578
456.0,456.0,0.008526529
457.0,457.0,0.0030169385
458.0,458.0,0.0050090845
459.0,459.0,0.006906713
460.0,460.0,0.019570494
461.0,461.0,0.019920558
462.0,462.0,0.01667272
463.0,463.0,0.003516321
464.0,464.0,0.02039331
465.0,465.0,0.015004729
466.0,466.0,0.0042962977
467.0,467.0,0.0063214046
468.0,468.0,0.016478237
469.0,469.0,0.012191626
470.0,470.0,0.052924525
471.0,471.0,0.0066513587
472.0,472.0,0.006704688
473.0,473.0,0.003444402
474.0,474.0,0.0147137325
475.0,475.0,0.049523044
476.0,476.0,0.006340134
477.0,477.0,0.0066647786
478.0,478.0,0.004985952
479.0,479.0,0.004475779
480.0,480.0,0.013537088
481.0,481.0,0.015863024
482.0,482.0,0.002644254
483.0,483.0,0.018823942
484.0,484.0,0.0016028129
485.0,485.0,0.014369472
486.0,486.0,0.046633
487.0,487.0,0.002492727
488.0,488.0,0.0033826926
489.0,489.0,0.0032209514
490.0,490.0,0.059343476
491.0,491.0,0.049305707
492.0,492.0,0.0033825764
493.0,493.0,0.004318821
494.0,494.0,0.007439272
495.0,495.0,0.020268146
496.0,496.0,0.005958512
497.0,497.0,0.037953377
498.0,498.0,0.008857268
499.0,499.0,0.0044981916
500.0,500.0,0.015642887
501.0,501.0,0.03477998
502.0,502.0,0.04550037
503.0,503.0,0.045055397
504.0,504.0,0.02710781
505.0,505.0,0.0077563915
506.0,506.0,0.00511682
507.0,507.0,0.01676106
508.0,508.0,0.028871957
509.0,509.0,0.004325837
510.0,510.0,0.015068176
511.0,511.0,0.0024868296
512.0,512.0,0.022620883
513.0,513.0,0.08070811
514.0,514.0,0.009477199
515.0,515.0,0.00524832
516.0,516.0,0.037179977
517.0,517.0,0.013949347
518.0,518.0,0.014100096
519.0,519.0,0.0030215243
520.0,520.0,0.0037925572
521.0,521.0,0.020492831
522.0,522.0,0.007229162
523.0,523.0,0.0031191085
524.0,524.0,0.016095396
525.0,525.0,0.0055451053
526.0,526.0,0.01232782
527.0,527.0,0.035644863
528.0,528.0,0.023410587
529.0,529.0,0.002726976
530.0,530.0,0.014970855
531.0,531.0,0.0026671216
532.0,532.0,0.04975001
533.0,533.0,0.0060943696
534.0,534.0,0.039160952
535.0,535.0,0.005366559
536.0,536.0,0.020635363
537.0,537.0,0.035799436
538.0,538.0,0.06588206
539.0,539.0,0.002369321
540.0,540.0,0.0059687584
541.0,541.0,0.012914962
542.0,542.0,0.02158656
543.0,543.0,0.016334722
544.0,544.0,0.0064093973
545.0,545.0,0.013134321
546.0,546.0,0.02443156
547.0,547.0,0.013933996
548.0,548.0,0.0029316056
549.0,549.0,0.03049671
550.0,550.0,0.020501466
551.0,551.0,0.003238615
552.0,552.0,0.05641123
553.0,553.0,0.06253565
554.0,554.0,0.054405943
555.0,555.0,0.026795264
556.0,556.0,0.017343145
557.0,557.0,0.0024528073
558.0,558.0,0.0061484734
559.0,559.0,0.013114355
560.0,560.0,0.0113482755
561.0,561.0,0.015728964
562.0,562.0,0.016413998
563.0,563.0,0.0062838355
564.0,564.0,0.029244455
565.0,565.0,0.008591867
566.0,566.0,0.0101449145
567.0,567.0,0.046592474
568.0,568.0,0.055056274
569.0,569.0,0.0050487816
570.0,570.0,0.08957852
571.0,571.0,0.011084535
572.0,572.0,0.001923818
573.0,573.0,0.008345306
574.0,574.0,0.016437557
575.0,575.0,0.01471918
576.0,576.0,0.01607515
577.0,577.0,0.0035037012
578.0,578.0,0.06623783
579.0,579.0,0.0029368566
580.0,580.0,0.0033998606
581.0,581.0,0.04413282
582.0,582.0,0.021023711
583.0,583.0,0.076413624
584.0,584.0,0.0024564655
585.0,585.0,0.05340651
586.0,586.0,0.002134075
587.0,587.0,0.0022301802
588.0,588.0,0.021158032
589.0,589.0,0.037545696
590.0,590.0,0.013401354
591.0,591.0,0.044035833
592.0,592.0,0.009724758
593.0,593.0,0.006113208
594.0,594.0,0.010754319
595.0,595.0,0.005356018
596.0,596.0,0.03061514
597.0,597.0,0.002685641
598.0,598.0,0.03828106
599.0,599.0,0.0446403
600.0,600.0,0.0035421832
601.0,601.0,0.031853553
602.0,602.0,0.01004877
603.0,603.0,0.0035640823
604.0,604.0,0.011806354
605.0,605.0,0.004896416
606.0,606.0,0.059274096
607.0,607.0,0.0035017438
608.0,608.0,0.023539238
609.0,609.0,0.03722152
610.0,610.0,0.003551198
611.0,611.0,0.004520669
612.0,612.0,0.0026300144
613.0,613.0,0.033620708
614.0,614.0,0.022309847
615.0,615.0,0.0086739985
616.0,616.0,0.002378648
617.0,617.0,0.016995203
618.0,618.0,0.030211749
619.0,619.0,0.0045698113
620.0,620.0,0.0061887084
621.0,621.0,0.016061207
622.0,622.0,0.039262295
623.0,623.0,0.0022896875
624.0,624.0,0.0030893355
625.0,625.0,0.06685534
626.0,626.0,0.009123917
627.0,627.0,0.03418534
628.0,628.0,0.025663624
629.0,629.0,0.018769875
630.0,630.0,0.0039047631
631.0,631.0,0.005953624
632.0,632.0,0.027320726
633.0,633.0,0.0035492675
634.0,634.0,0.020089494
635.0,635.0,0.0048649763
636.0,636.0,0.040463224
637.0,637.0,0.0038817837
638.0,638.0,0.019631362
639.0,639.0,0.009157906
640.0,640.0,0.027996328
641.0,641.0,0.005325715
642.0,642.0,0.0040196353
643.0,643.0,0.010871876
644.0,644.0,0.0040377164
645.0,645.0,0.016749253
646.0,646.0,0.033676352
647.0,647.0,0.015734494
648.0,648.0,0.061286796
649.0,649.0,0.03328166
650.0,650.0,0.0049591847
651.0,651.0,0.0015805316
652.0,652.0,0.01468912
653.0,653.0,0.04680899
654.0,654.0,0.04672985
655.0,655.0,8.844562E-4
656.0,656.0,0.045328494
657.0,657.0,0.0077084675
