x,y,species stddev
1.0,1.0,0.054974496
2.0,2.0,0.038808975
3.0,3.0,0.033299245
4.0,4.0,0.018994492
5.0,5.0,0.03672717
6.0,6.0,0.049779624
7.0,7.0,0.027054632
8.0,8.0,0.028264511
9.0,9.0,0.052117046
10.0,10.0,0.011858
11.0,11.0,0.08867313
12.0,12.0,0.042305883
13.0,13.0,0.028850732
14.0,14.0,0.038523372
15.0,15.0,0.033362616
16.0,16.0,0.033503644
17.0,17.0,0.048214942
18.0,18.0,0.07860367
19.0,19.0,0.048749045
20.0,20.0,0.0076567577
21.0,21.0,0.061659057
22.0,22.0,0.03553203
23.0,23.0,0.04988574
24.0,24.0,0.03522038
25.0,25.0,0.0054774466
26.0,26.0,0.06863434
27.0,27.0,0.021846019
28.0,28.0,0.023760231
29.0,29.0,0.034907967
30.0,30.0,0.061026845
31.0,31.0,0.094568096
32.0,32.0,0.093024194
33.0,33.0,0.06036196
34.0,34.0,0.060640845
35.0,35.0,0.03180101
36.0,36.0,0.04462744
37.0,37.0,0.04496206
38.0,38.0,0.039270952
39.0,39.0,0.005182157
40.0,40.0,0.054984204
41.0,41.0,0.033564046
42.0,42.0,0.04775486
43.0,43.0,0.05030632
44.0,44.0,0.0360107
45.0,45.0,0.013148293
46.0,46.0,0.05129646
47.0,47.0,0.010154738
48.0,48.0,0.024507288
49.0,49.0,0.05905217
50.0,50.0,0.051914334
51.0,51.0,0.053770892
52.0,52.0,0.03752692
53.0,53.0,0.04979744
54.0,54.0,0.006351033
55.0,55.0,0.04669707
56.0,56.0,0.05052096
57.0,57.0,0.0369708
58.0,58.0,0.02952925
59.0,59.0,0.015779473
60.0,60.0,0.048739456
61.0,61.0,0.05693227
62.0,62.0,0.052161194
63.0,63.0,0.041752975
64.0,64.0,0.040661655
65.0,65.0,0.02219827
66.0,66.0,0.034854047
67.0,67.0,0.027687006
68.0,68.0,0.032495666
69.0,69.0,0.005697804
70.0,70.0,0.021019518
71.0,71.0,0.03297113
72.0,72.0,0.036945317
73.0,73.0,0.044215415
74.0,74.0,0.04382584
75.0,75.0,0.045524996
76.0,76.0,0.072498985
77.0,77.0,0.042319544
78.0,78.0,0.026387546
79.0,79.0,0.01491681
80.0,80.0,0.025370086
81.0,81.0,0.07358836
82.0,82.0,0.014817462
83.0,83.0,0.024830215
84.0,84.0,0.05433475
85.0,85.0,0.050411653
86.0,86.0,0.036095787
87.0,87.0,0.028814018
88.0,88.0,0.036927667
89.0,89.0,0.0066256807
90.0,90.0,0.0049991766
91.0,91.0,0.03147694
