x,y,species min
229.0,229.0,0.5454615
230.0,230.0,0.51795983
231.0,231.0,0.23396188
232.0,232.0,0.11675266
233.0,233.0,0.57732433
234.0,234.0,0.039263207
235.0,235.0,0.56185323
236.0,236.0,0.14700915
237.0,237.0,0.02978979
238.0,238.0,0.32287636
239.0,239.0,0.010961364
240.0,240.0,0.030374058
241.0,241.0,0.086826935
242.0,242.0,0.48827255
243.0,243.0,0.7144905
244.0,244.0,0.41039035
245.0,245.0,0.016542444
246.0,246.0,0.372694
247.0,247.0,0.7072211
248.0,248.0,0.028667254
249.0,249.0,0.22353671
250.0,250.0,0.2642704
251.0,251.0,0.13335852
252.0,252.0,0.010896005
253.0,253.0,0.60090995
254.0,254.0,0.12200984
255.0,255.0,0.033887777
256.0,256.0,0.435022
257.0,257.0,0.0066370484
258.0,258.0,0.7589787
259.0,259.0,0.3728513
260.0,260.0,0.1189804
261.0,261.0,0.012768306
262.0,262.0,0.75902134
263.0,263.0,0.18737555
264.0,264.0,0.33515993
265.0,265.0,0.6042444
266.0,266.0,0.33626372
267.0,267.0,0.63006955
268.0,268.0,0.033821568
269.0,269.0,0.12654139
270.0,270.0,0.5813754
271.0,271.0,0.35902232
272.0,272.0,0.11001811
273.0,273.0,0.0090757925
274.0,274.0,0.68757355
275.0,275.0,0.6817308
276.0,276.0,0.74269253
277.0,277.0,0.22852595
278.0,278.0,0.08454319
279.0,279.0,0.65670484
280.0,280.0,0.0597766
281.0,281.0,0.35159123
282.0,282.0,0.01050432
283.0,283.0,0.7612956
284.0,284.0,0.42597157
285.0,285.0,0.4426842
286.0,286.0,0.164009
287.0,287.0,0.115954444
288.0,288.0,0.45287305
289.0,289.0,0.44925666
290.0,290.0,0.11928089
291.0,291.0,0.5493028
292.0,292.0,0.2092631
293.0,293.0,0.01714768
294.0,294.0,0.38031223
295.0,295.0,0.16415
296.0,296.0,0.44394013
297.0,297.0,0.06540189
298.0,298.0,0.085166395
299.0,299.0,0.009531898
300.0,300.0,0.37116534
301.0,301.0,0.4234019
302.0,302.0,0.38008836
303.0,303.0,0.74765295
304.0,304.0,0.02127824
305.0,305.0,0.6419497
306.0,306.0,0.77150595
307.0,307.0,0.034961008
308.0,308.0,0.016075226
309.0,309.0,0.013369793
310.0,310.0,0.7453649
311.0,311.0,0.71653605
312.0,312.0,0.48736176
313.0,313.0,0.6426956
314.0,314.0,0.31942788
315.0,315.0,0.3248616
316.0,316.0,0.06824728
317.0,317.0,0.45347962
318.0,318.0,0.26333156
319.0,319.0,0.26890495
320.0,320.0,0.38820228
321.0,321.0,0.034626722
322.0,322.0,0.009825938
323.0,323.0,0.0048388406
324.0,324.0,0.30196258
325.0,325.0,0.24354418
326.0,326.0,0.03322396
327.0,327.0,0.4000439
328.0,328.0,0.006761893
329.0,329.0,0.30771095
330.0,330.0,0.40517113
331.0,331.0,0.49072695
332.0,332.0,0.42920193
333.0,333.0,0.57912844
334.0,334.0,0.025160486
335.0,335.0,0.7513494
336.0,336.0,0.007581478
337.0,337.0,0.008539154
338.0,338.0,0.2135226
339.0,339.0,0.75526327
340.0,340.0,0.026122043
341.0,341.0,0.34885773
342.0,342.0,0.59259856
343.0,343.0,0.14042653
344.0,344.0,0.2620988
345.0,345.0,0.68549657
346.0,346.0,0.18130518
347.0,347.0,0.21803878
348.0,348.0,0.42593467
349.0,349.0,0.018407922
350.0,350.0,0.48786703
351.0,351.0,0.04533336
352.0,352.0,0.7600083
353.0,353.0,0.17642243
354.0,354.0,0.035644915
355.0,355.0,0.26039717
356.0,356.0,0.48783213
357.0,357.0,0.056202672
358.0,358.0,0.39960274
359.0,359.0,0.6029749
360.0,360.0,0.41382784
361.0,361.0,0.05575666
362.0,362.0,0.018178476
363.0,363.0,0.104438715
364.0,364.0,0.57416683
365.0,365.0,0.167665
366.0,366.0,0.22117084
367.0,367.0,0.36763987
368.0,368.0,0.70070815
369.0,369.0,0.22672482
370.0,370.0,0.701358
371.0,371.0,0.0029896453
372.0,372.0,0.3710452
373.0,373.0,0.7092221
374.0,374.0,0.40461877
375.0,375.0,0.012401401
376.0,376.0,0.05352215
377.0,377.0,0.6809605
378.0,378.0,0.5752051
379.0,379.0,0.38987914
380.0,380.0,0.40228993
381.0,381.0,0.08694164
382.0,382.0,0.24552429
383.0,383.0,0.20456469
384.0,384.0,0.7653229
385.0,385.0,0.006077737
386.0,386.0,0.015366936
387.0,387.0,0.21563664
388.0,388.0,0.09475096
389.0,389.0,0.71850365
390.0,390.0,0.6777105
391.0,391.0,0.30793387
392.0,392.0,0.18775925
393.0,393.0,0.17477895
394.0,394.0,0.49271414
395.0,395.0,0.011264986
396.0,396.0,0.54445064
397.0,397.0,0.1750507
398.0,398.0,0.03196008
399.0,399.0,0.22730908
400.0,400.0,0.21422444
401.0,401.0,0.43848708
402.0,402.0,0.06676077
403.0,403.0,0.27090237
404.0,404.0,0.013073654
405.0,405.0,0.11529517
406.0,406.0,0.2653883
407.0,407.0,0.551757
408.0,408.0,0.10591808
409.0,409.0,0.04953916
410.0,410.0,0.77092755
411.0,411.0,0.731385
