x,y,species avg
1.0,1.0,0.83779925
2.0,2.0,0.16249126
3.0,3.0,0.1582518
4.0,4.0,0.079955816
5.0,5.0,0.47240037
6.0,6.0,0.5850121
7.0,7.0,0.14101385
8.0,8.0,0.38797867
9.0,9.0,0.37947792
10.0,10.0,0.032036938
11.0,11.0,0.42031223
12.0,12.0,0.4471385
13.0,13.0,0.15412919
14.0,14.0,0.48246938
15.0,15.0,0.16669713
16.0,16.0,0.16759326
17.0,17.0,0.44607514
18.0,18.0,0.5374374
19.0,19.0,0.5556843
20.0,20.0,0.022412272
21.0,21.0,0.3798203
22.0,22.0,0.12605087
23.0,23.0,0.4382961
24.0,24.0,0.4138549
25.0,25.0,0.022591997
26.0,26.0,0.65368617
27.0,27.0,0.0923377
28.0,28.0,0.1299646
29.0,29.0,0.14509623
30.0,30.0,0.37448907
31.0,31.0,0.39729553
32.0,32.0,0.41958123
33.0,33.0,0.52575594
34.0,34.0,0.49048883
35.0,35.0,0.27870935
36.0,36.0,0.38128513
37.0,37.0,0.34086624
38.0,38.0,0.83596796
39.0,39.0,0.017037207
40.0,40.0,0.6404798
41.0,41.0,0.8646735
42.0,42.0,0.5888713
43.0,43.0,0.33534646
44.0,44.0,0.44689366
45.0,45.0,0.07146965
46.0,46.0,0.7653111
47.0,47.0,0.035738677
48.0,48.0,0.124263756
49.0,49.0,0.82999325
50.0,50.0,0.82334435
51.0,51.0,0.28121024
52.0,52.0,0.21800329
53.0,53.0,0.70315784
54.0,54.0,0.028407384
55.0,55.0,0.3625531
56.0,56.0,0.29772082
57.0,57.0,0.6339398
58.0,58.0,0.14904776
59.0,59.0,0.28495353
60.0,60.0,0.8515248
61.0,61.0,0.53243375
62.0,62.0,0.60216284
63.0,63.0,0.69856036
64.0,64.0,0.6752113
65.0,65.0,0.117714405
66.0,66.0,0.17261067
67.0,67.0,0.23856604
68.0,68.0,0.38052267
69.0,69.0,0.024670266
70.0,70.0,0.12154462
71.0,71.0,0.15035291
72.0,72.0,0.8398253
73.0,73.0,0.575559
74.0,74.0,0.20902023
75.0,75.0,0.44152063
76.0,76.0,0.5207837
77.0,77.0,0.8612391
78.0,78.0,0.13291682
79.0,79.0,0.06415268
80.0,80.0,0.2725004
81.0,81.0,0.48010233
82.0,82.0,0.057829168
83.0,83.0,0.8506295
84.0,84.0,0.31898707
85.0,85.0,0.3816215
86.0,86.0,0.47695026
87.0,87.0,0.5630206
88.0,88.0,0.5067154
89.0,89.0,0.021066615
90.0,90.0,0.020722581
91.0,91.0,0.32426876
92.0,92.0,0.11381075
93.0,93.0,0.35724476
94.0,94.0,0.42959616
95.0,95.0,0.3155704
96.0,96.0,0.043162048
97.0,97.0,0.38927963
98.0,98.0,0.9136971
99.0,99.0,0.101415776
100.0,100.0,0.097724006
101.0,101.0,0.1715268
102.0,102.0,0.06899023
103.0,103.0,0.34046745
104.0,104.0,0.067621574
105.0,105.0,0.08428681
106.0,106.0,0.53358
107.0,107.0,0.41673952
108.0,108.0,0.07527346
109.0,109.0,0.24547356
110.0,110.0,0.37630248
111.0,111.0,0.49155557
112.0,112.0,0.6092655
113.0,113.0,0.018119758
114.0,114.0,0.7646914
115.0,115.0,0.30025998
116.0,116.0,0.10469294
117.0,117.0,0.11880245
118.0,118.0,0.1411193
119.0,119.0,0.20277242
120.0,120.0,0.23432213
121.0,121.0,0.038274623
122.0,122.0,0.26126593
123.0,123.0,0.78002465
124.0,124.0,0.414529
125.0,125.0,0.8017384
126.0,126.0,0.46518642
127.0,127.0,0.5793854
128.0,128.0,0.01624151
129.0,129.0,0.017288342
130.0,130.0,0.22557017
131.0,131.0,0.7784443
132.0,132.0,0.42444748
133.0,133.0,0.559001
134.0,134.0,0.102263674
135.0,135.0,0.13994122
136.0,136.0,0.09672538
137.0,137.0,0.16693577
138.0,138.0,0.032975134
139.0,139.0,0.15583126
140.0,140.0,0.41384956
141.0,141.0,0.3811831
142.0,142.0,0.049303837
143.0,143.0,0.7753721
144.0,144.0,0.68413913
145.0,145.0,0.45103312
146.0,146.0,0.8954697
147.0,147.0,0.4681786
148.0,148.0,0.26872957
149.0,149.0,0.8583894
150.0,150.0,0.8469146
151.0,151.0,0.21993408
152.0,152.0,0.7849339
153.0,153.0,0.79095674
154.0,154.0,0.02626351
155.0,155.0,0.4938449
156.0,156.0,0.09737961
157.0,157.0,0.09095319
158.0,158.0,0.18512079
159.0,159.0,0.60571915
160.0,160.0,0.13006161
161.0,161.0,0.42461863
162.0,162.0,0.21606313
163.0,163.0,0.3441631
164.0,164.0,0.61653376
165.0,165.0,0.3965401
166.0,166.0,0.2565651
167.0,167.0,0.040115975
168.0,168.0,0.84593064
169.0,169.0,0.7090605
170.0,170.0,0.527974
171.0,171.0,0.091623954
172.0,172.0,0.8357005
173.0,173.0,0.11967827
174.0,174.0,0.036632966
175.0,175.0,0.81552255
176.0,176.0,0.84737223
177.0,177.0,0.7034976
178.0,178.0,0.55987006
179.0,179.0,0.44664884
180.0,180.0,0.35221145
181.0,181.0,0.79727477
182.0,182.0,0.065082304
183.0,183.0,0.025259623
184.0,184.0,0.02023454
185.0,185.0,0.78213495
186.0,186.0,0.82672983
187.0,187.0,0.37247205
188.0,188.0,0.36865237
189.0,189.0,0.7123133
190.0,190.0,0.55751604
191.0,191.0,0.06760074
192.0,192.0,0.5937166
193.0,193.0,0.61766624
