x,y,species min
212.0,212.0,0.0027307454
213.0,213.0,0.013875514
214.0,214.0,5.532082E-6
215.0,215.0,0.001673552
216.0,216.0,2.1138505E-4
217.0,217.0,0.54284054
218.0,218.0,0.63354886
219.0,219.0,1.643153E-5
220.0,220.0,1.6582402E-4
221.0,221.0,0.033880558
222.0,222.0,3.83723E-6
223.0,223.0,1.8944032E-5
224.0,224.0,0.030312328
225.0,225.0,2.0081592E-4
226.0,226.0,0.03950085
227.0,227.0,1.5359172E-5
228.0,228.0,0.39977273
229.0,229.0,0.076151766
230.0,230.0,0.0053197294
231.0,231.0,3.8412785E-5
232.0,232.0,0.25048062
233.0,233.0,4.6296194E-5
234.0,234.0,0.021925153
235.0,235.0,0.19404618
236.0,236.0,0.24636029
237.0,237.0,6.171144E-4
238.0,238.0,0.9576433
239.0,239.0,0.42192823
240.0,240.0,0.020351684
241.0,241.0,5.760685E-4
242.0,242.0,5.111808E-6
243.0,243.0,2.2347653E-5
244.0,244.0,0.05431977
245.0,245.0,2.5997783E-6
246.0,246.0,0.0012275038
247.0,247.0,0.17439876
248.0,248.0,0.6554954
249.0,249.0,1.4322541E-5
250.0,250.0,6.087754E-5
251.0,251.0,0.0017783502
252.0,252.0,8.4942643E-4
253.0,253.0,0.0047124475
254.0,254.0,5.5337463E-5
255.0,255.0,0.0031275938
256.0,256.0,0.7130809
257.0,257.0,1.8689054E-4
258.0,258.0,4.289444E-6
259.0,259.0,5.2426603E-5
260.0,260.0,0.76576424
261.0,261.0,0.0038641375
262.0,262.0,0.03237859
263.0,263.0,0.045088556
264.0,264.0,8.8614055E-5
265.0,265.0,0.2272682
266.0,266.0,0.6757906
267.0,267.0,0.39539266
268.0,268.0,0.7981474
269.0,269.0,1.7944549E-4
270.0,270.0,9.910891E-6
271.0,271.0,1.568402E-5
272.0,272.0,6.747892E-5
273.0,273.0,6.92308E-5
274.0,274.0,0.0017041866
275.0,275.0,5.3025683E-4
276.0,276.0,1.0128507E-4
277.0,277.0,0.021931868
278.0,278.0,8.806364E-4
279.0,279.0,9.865956E-5
280.0,280.0,0.005299895
281.0,281.0,0.050305367
282.0,282.0,0.20552951
283.0,283.0,0.004697589
284.0,284.0,0.41380617
285.0,285.0,0.0053346944
286.0,286.0,2.3356359E-5
287.0,287.0,6.524142E-5
288.0,288.0,0.0017262698
289.0,289.0,0.0065519633
290.0,290.0,0.005458968
291.0,291.0,6.610554E-5
292.0,292.0,2.6854046E-4
293.0,293.0,0.035646036
294.0,294.0,6.950428E-6
295.0,295.0,0.038806487
296.0,296.0,0.0015378569
297.0,297.0,7.9123114E-5
298.0,298.0,9.165294E-4
299.0,299.0,1.5658228E-5
300.0,300.0,3.2224014E-4
301.0,301.0,0.035118807
302.0,302.0,1.6388054E-5
303.0,303.0,5.3704232E-5
304.0,304.0,0.0061476873
305.0,305.0,0.23373953
306.0,306.0,8.172573E-4
307.0,307.0,1.9983869E-5
308.0,308.0,0.6990883
309.0,309.0,0.10907345
310.0,310.0,1.369597E-4
311.0,311.0,0.004381016
312.0,312.0,0.054918524
313.0,313.0,1.1339269E-4
314.0,314.0,0.0010464839
315.0,315.0,0.002885145
316.0,316.0,5.2927753E-5
317.0,317.0,0.6596712
318.0,318.0,0.005695979
319.0,319.0,0.89614624
320.0,320.0,0.0029484606
321.0,321.0,0.8099361
322.0,322.0,0.27553266
323.0,323.0,0.025072575
324.0,324.0,0.092465244
325.0,325.0,0.033735182
326.0,326.0,0.008029335
327.0,327.0,0.0013155548
328.0,328.0,5.342957E-5
329.0,329.0,0.027321087
330.0,330.0,2.4001017E-6
331.0,331.0,0.101400636
332.0,332.0,8.912182E-4
333.0,333.0,0.0058303457
334.0,334.0,7.22113E-5
335.0,335.0,0.0060114823
336.0,336.0,0.23783994
337.0,337.0,0.01909684
338.0,338.0,0.030928163
339.0,339.0,0.022554798
340.0,340.0,0.025763694
341.0,341.0,5.596187E-4
342.0,342.0,5.0324097E-6
343.0,343.0,7.3274673E-6
344.0,344.0,3.2298366E-4
345.0,345.0,0.23759606
346.0,346.0,0.314291
347.0,347.0,0.067518204
348.0,348.0,7.633856E-4
349.0,349.0,7.202654E-5
350.0,350.0,0.550034
351.0,351.0,8.707943E-5
352.0,352.0,0.015347527
353.0,353.0,0.009208222
354.0,354.0,9.3022746E-4
355.0,355.0,4.1859632E-5
356.0,356.0,9.939385E-4
357.0,357.0,0.0024035727
358.0,358.0,9.7582844E-5
359.0,359.0,2.2145985E-6
360.0,360.0,0.0067040543
361.0,361.0,0.094382845
362.0,362.0,2.549013E-4
363.0,363.0,7.465444E-5
364.0,364.0,0.859056
365.0,365.0,0.3643776
366.0,366.0,0.3158844
367.0,367.0,0.018025449
368.0,368.0,3.536751E-5
369.0,369.0,4.626906E-5
370.0,370.0,0.80237955
371.0,371.0,3.2507953E-5
372.0,372.0,0.4902201
373.0,373.0,1.9661343E-6
374.0,374.0,0.001632008
375.0,375.0,0.037619002
376.0,376.0,0.6874313
377.0,377.0,4.1225977E-4
378.0,378.0,0.0010496118
379.0,379.0,0.0051793633
380.0,380.0,6.066567E-5
381.0,381.0,0.113361776
382.0,382.0,0.003160496
383.0,383.0,0.17028032
384.0,384.0,6.83049E-4
385.0,385.0,8.385178E-5
386.0,386.0,1.8817642E-5
387.0,387.0,0.010912166
388.0,388.0,0.016286828
389.0,389.0,0.23316881
390.0,390.0,0.7232988
391.0,391.0,0.0014303062
392.0,392.0,3.1532632E-5
393.0,393.0,0.02718867
394.0,394.0,0.09783717
395.0,395.0,7.1058803E-6
396.0,396.0,0.08430827
397.0,397.0,0.40329802
398.0,398.0,9.913227E-4
399.0,399.0,0.087495714
400.0,400.0,6.911108E-5
401.0,401.0,0.0012431721
402.0,402.0,0.0106435465
403.0,403.0,0.01765084
404.0,404.0,0.6736676
405.0,405.0,0.005540388
406.0,406.0,0.7489013
407.0,407.0,0.18736812
408.0,408.0,2.3409678E-4
409.0,409.0,9.664546E-5
410.0,410.0,5.417949E-4
411.0,411.0,0.008722341
412.0,412.0,0.7964552
413.0,413.0,0.0027390143
414.0,414.0,0.022204597
415.0,415.0,0.0011622703
416.0,416.0,0.0010128681
417.0,417.0,0.112566456
418.0,418.0,0.48503304
419.0,419.0,9.566427E-6
420.0,420.0,4.7933436E-6
421.0,421.0,0.0010707905
422.0,422.0,0.48332083
423.0,423.0,0.013585565
424.0,424.0,0.018472617
425.0,425.0,3.6071264E-4
426.0,426.0,0.005719396
427.0,427.0,0.5419397
428.0,428.0,0.02542993
429.0,429.0,0.02682347
430.0,430.0,2.801147E-4
431.0,431.0,8.160213E-6
432.0,432.0,3.2298984E-5
433.0,433.0,6.432922E-5
434.0,434.0,0.32819048
435.0,435.0,7.763926E-5
436.0,436.0,0.33724612
437.0,437.0,9.1772695E-4
438.0,438.0,0.08114366
439.0,439.0,0.0010876486
440.0,440.0,0.047962617
441.0,441.0,0.0022775042
442.0,442.0,0.8756956
443.0,443.0,1.5605372E-5
444.0,444.0,3.4306603E-4
445.0,445.0,2.7101507E-4
446.0,446.0,0.027944932
447.0,447.0,0.0034868729
448.0,448.0,0.03475864
449.0,449.0,7.742224E-5
450.0,450.0,2.4482267E-4
451.0,451.0,2.6284135E-4
452.0,452.0,0.21667758
453.0,453.0,0.6699638
454.0,454.0,0.0057817325
455.0,455.0,0.64497477
456.0,456.0,2.4990292E-4
457.0,457.0,0.002637424
458.0,458.0,0.30491808
459.0,459.0,0.022244887
460.0,460.0,1.9773548E-5
461.0,461.0,0.015266997
462.0,462.0,0.009617809
463.0,463.0,0.0052992813
464.0,464.0,0.16803618
465.0,465.0,5.6769534E-7
466.0,466.0,1.0994118E-4
467.0,467.0,4.3310392E-5
468.0,468.0,0.007800093
469.0,469.0,0.71255517
470.0,470.0,0.431252
471.0,471.0,0.0011726572
472.0,472.0,2.6237763E-5
473.0,473.0,0.5957077
474.0,474.0,0.00916919
475.0,475.0,0.67839104
476.0,476.0,2.0533864E-5
477.0,477.0,0.37680742
478.0,478.0,2.0321227E-6
479.0,479.0,1.9569731E-4
480.0,480.0,0.004908522
481.0,481.0,0.0048637637
482.0,482.0,0.4010298
483.0,483.0,2.1100548E-5
484.0,484.0,1.823692E-4
485.0,485.0,0.0035734202
486.0,486.0,0.0016122105
487.0,487.0,0.0024753793
488.0,488.0,2.3937526E-5
489.0,489.0,0.0010814628
490.0,490.0,0.08272784
491.0,491.0,0.7250665
492.0,492.0,0.52520144
493.0,493.0,0.6068079
494.0,494.0,0.035866242
495.0,495.0,0.0073706745
496.0,496.0,0.754209
497.0,497.0,2.1598958E-4
498.0,498.0,5.5422435E-5
499.0,499.0,4.3186665E-4
500.0,500.0,0.34339356
501.0,501.0,0.19719404
502.0,502.0,0.92467445
503.0,503.0,0.0011120442
504.0,504.0,9.724777E-6
505.0,505.0,0.007216078
506.0,506.0,1.1137974E-4
507.0,507.0,0.003957205
508.0,508.0,0.0151259005
509.0,509.0,0.0019255069
510.0,510.0,1.9693942E-4
511.0,511.0,0.0010757692
512.0,512.0,1.9930507E-4
513.0,513.0,0.43945274
514.0,514.0,0.02830617
515.0,515.0,0.28107214
516.0,516.0,0.002456322
517.0,517.0,0.049139485
518.0,518.0,0.0064243036
519.0,519.0,3.759789E-5
520.0,520.0,0.0035043648
521.0,521.0,1.0907106E-5
522.0,522.0,1.9608377E-5
523.0,523.0,0.0049073016
524.0,524.0,0.0026473498
525.0,525.0,0.013037682
526.0,526.0,0.03264968
527.0,527.0,0.21692729
528.0,528.0,0.006879996
529.0,529.0,0.0025084692
530.0,530.0,0.43907124
531.0,531.0,0.5261942
532.0,532.0,0.10048966
533.0,533.0,6.4848704E-5
534.0,534.0,0.001770256
535.0,535.0,0.003799566
536.0,536.0,0.09229273
537.0,537.0,0.67588645
538.0,538.0,0.043573312
539.0,539.0,6.7101966E-4
540.0,540.0,5.089004E-4
541.0,541.0,5.148058E-4
542.0,542.0,0.018014917
543.0,543.0,0.33842865
544.0,544.0,5.8958743E-5
545.0,545.0,0.014235227
546.0,546.0,0.0016949944
547.0,547.0,5.15905E-5
548.0,548.0,0.14540383
549.0,549.0,0.012344834
550.0,550.0,0.009447045
551.0,551.0,5.9929036E-4
552.0,552.0,0.7162422
553.0,553.0,0.32171595
554.0,554.0,0.021063188
