x,y,species avg
1.0,1.0,0.00858943
2.0,2.0,0.035204902
3.0,3.0,0.15562925
4.0,4.0,0.42438725
5.0,5.0,0.0018870943
6.0,6.0,0.17831844
7.0,7.0,0.0039800988
8.0,8.0,5.519742E-4
9.0,9.0,8.977448E-4
10.0,10.0,0.0034564578
11.0,11.0,0.049222462
12.0,12.0,0.7200141
13.0,13.0,0.43953878
14.0,14.0,0.8810581
15.0,15.0,0.06742155
16.0,16.0,0.39015794
17.0,17.0,0.0312912
18.0,18.0,0.01065553
19.0,19.0,0.0015833627
20.0,20.0,4.951362E-4
21.0,21.0,0.4954548
22.0,22.0,0.0013857048
23.0,23.0,0.09679487
24.0,24.0,0.06080338
25.0,25.0,0.40238702
26.0,26.0,0.098071545
27.0,27.0,0.60244936
28.0,28.0,0.04124707
29.0,29.0,0.08127591
30.0,30.0,0.08847076
31.0,31.0,0.13769148
32.0,32.0,0.658423
33.0,33.0,0.011696815
34.0,34.0,0.08771131
35.0,35.0,0.011300858
36.0,36.0,0.1672689
37.0,37.0,0.073391646
38.0,38.0,0.39718404
39.0,39.0,0.0042261006
40.0,40.0,0.6451999
41.0,41.0,0.017281065
42.0,42.0,0.0019969316
43.0,43.0,0.0028713883
44.0,44.0,0.48996446
45.0,45.0,0.80226064
46.0,46.0,0.36754563
47.0,47.0,0.030830877
48.0,48.0,0.76704043
49.0,49.0,0.16466074
50.0,50.0,0.5224204
51.0,51.0,0.0028905594
52.0,52.0,0.0016056027
53.0,53.0,0.0015856683
54.0,54.0,0.015137865
55.0,55.0,0.009088229
56.0,56.0,0.4796591
57.0,57.0,0.003048326
58.0,58.0,0.26138222
59.0,59.0,0.13759801
60.0,60.0,0.3664849
61.0,61.0,0.0016374317
62.0,62.0,3.1233905E-4
63.0,63.0,4.702025E-4
64.0,64.0,0.004910276
65.0,65.0,0.00430238
66.0,66.0,0.04909929
67.0,67.0,0.023356032
68.0,68.0,0.0012115003
69.0,69.0,0.002818004
70.0,70.0,0.915982
71.0,71.0,0.14485246
72.0,72.0,0.003143696
73.0,73.0,0.100738175
74.0,74.0,0.05979523
75.0,75.0,0.94108766
76.0,76.0,0.030489577
77.0,77.0,0.2716424
78.0,78.0,0.0027453878
79.0,79.0,0.008710137
80.0,80.0,0.0029015597
81.0,81.0,1.7158578E-4
82.0,82.0,0.18674994
83.0,83.0,0.08153983
84.0,84.0,0.07248147
85.0,85.0,0.67817676
86.0,86.0,0.017553067
87.0,87.0,0.014897485
88.0,88.0,0.4931352
89.0,89.0,0.060793534
90.0,90.0,0.32198334
91.0,91.0,0.082496114
92.0,92.0,0.0034684117
93.0,93.0,0.0037531778
94.0,94.0,0.58987087
95.0,95.0,0.042050663
96.0,96.0,0.0017537713
97.0,97.0,9.082008E-4
98.0,98.0,0.62028104
99.0,99.0,0.09347482
100.0,100.0,0.35692823
101.0,101.0,0.0039849975
102.0,102.0,0.1093848
103.0,103.0,0.38450068
104.0,104.0,0.06676183
105.0,105.0,0.10949658
106.0,106.0,0.035720553
107.0,107.0,0.03628886
108.0,108.0,0.046442837
109.0,109.0,0.03850206
110.0,110.0,0.07945989
111.0,111.0,4.3137526E-4
112.0,112.0,0.23683839
113.0,113.0,0.0011325206
114.0,114.0,0.6893824
115.0,115.0,0.029797753
116.0,116.0,0.58342016
117.0,117.0,0.9187093
118.0,118.0,0.042225197
119.0,119.0,0.007708548
120.0,120.0,0.004529319
121.0,121.0,0.73069584
122.0,122.0,0.0054786485
123.0,123.0,0.046081506
124.0,124.0,0.0058470583
125.0,125.0,0.1456799
126.0,126.0,0.51442546
127.0,127.0,0.06410308
128.0,128.0,0.0025927892
129.0,129.0,0.0037195461
130.0,130.0,0.49598458
131.0,131.0,0.73474824
132.0,132.0,0.04310958
133.0,133.0,0.021546368
134.0,134.0,0.044489685
135.0,135.0,5.0066435E-4
136.0,136.0,0.038653526
137.0,137.0,0.0014988637
138.0,138.0,0.68062425
139.0,139.0,0.08617669
140.0,140.0,0.0769428
141.0,141.0,0.0038741215
142.0,142.0,0.05613711
143.0,143.0,0.0022023371
144.0,144.0,0.12117373
145.0,145.0,0.0040536174
146.0,146.0,0.12765947
147.0,147.0,0.048904214
148.0,148.0,0.15820298
149.0,149.0,0.24792635
150.0,150.0,0.7741064
151.0,151.0,0.07115012
152.0,152.0,0.029313615
153.0,153.0,0.22426033
154.0,154.0,0.04201003
155.0,155.0,0.47216448
156.0,156.0,0.03863089
157.0,157.0,0.11305499
158.0,158.0,4.2656125E-4
159.0,159.0,0.017673334
160.0,160.0,0.691017
161.0,161.0,0.050209716
162.0,162.0,0.04033438
163.0,163.0,0.0026770616
164.0,164.0,0.027261129
165.0,165.0,0.06816286
166.0,166.0,0.51835966
167.0,167.0,0.15324302
168.0,168.0,0.00744161
169.0,169.0,0.019822031
170.0,170.0,0.00938923
171.0,171.0,0.009828694
172.0,172.0,0.884023
173.0,173.0,0.0011659778
174.0,174.0,0.036648378
175.0,175.0,0.10327529
176.0,176.0,0.48223248
177.0,177.0,0.0061464524
178.0,178.0,0.0042535285
179.0,179.0,0.008302925
180.0,180.0,0.043343466
181.0,181.0,0.14243233
182.0,182.0,5.143097E-4
183.0,183.0,3.100655E-4
184.0,184.0,0.46623027
185.0,185.0,0.17229068
186.0,186.0,0.012116787
187.0,187.0,0.018654224
188.0,188.0,0.006523602
189.0,189.0,4.3238257E-4
190.0,190.0,0.13682735
191.0,191.0,0.037783086
192.0,192.0,0.0019225284
193.0,193.0,0.655251
194.0,194.0,0.003020776
195.0,195.0,0.009386694
196.0,196.0,0.0011284228
197.0,197.0,0.0014221866
198.0,198.0,0.061669257
199.0,199.0,0.41413993
200.0,200.0,0.033516347
201.0,201.0,0.648154
202.0,202.0,0.37487
203.0,203.0,0.69114715
204.0,204.0,0.07762901
205.0,205.0,9.77128E-4
206.0,206.0,0.12480758
207.0,207.0,0.002997011
208.0,208.0,0.92274976
209.0,209.0,0.037575074
210.0,210.0,0.02313125
211.0,211.0,0.33130497
212.0,212.0,0.008585137
213.0,213.0,0.06636928
214.0,214.0,5.471673E-4
215.0,215.0,0.05079973
216.0,216.0,0.006037912
217.0,217.0,0.5593038
218.0,218.0,0.6493343
219.0,219.0,0.0010455286
220.0,220.0,0.009708126
221.0,221.0,0.26447588
222.0,222.0,4.4702872E-4
223.0,223.0,0.0010770364
224.0,224.0,0.0816411
225.0,225.0,0.0045484225
226.0,226.0,0.07135234
227.0,227.0,0.0019986508
228.0,228.0,0.41958156
229.0,229.0,0.10532035
230.0,230.0,0.07182467
231.0,231.0,0.0012894878
232.0,232.0,0.4869629
233.0,233.0,0.001244327
234.0,234.0,0.075053304
235.0,235.0,0.25748074
236.0,236.0,0.3849603
237.0,237.0,0.0042836326
238.0,238.0,0.9604904
239.0,239.0,0.5046958
