Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
7.5867E-10,0.000000076,0.000002175,1,0,0
1.04417E-9,0.00000018,0.000002993,0.99990006,0,0
1.05126E-9,0.000000285,0.000003013,0.99980012,0,0
2.20466E-9,0.000001045,0.000006319,0.99940036,0,0
3.80318E-9,0.000002752,0.000010901,0.99890066,0,0
1.03912E-8,0.00001047,0.000029784,0.997801319,0,0
1.68947E-8,0.000026174,0.000048425,0.996602039,0,0
2.43267E-8,0.000051714,0.000069726,0.995402758,0,0
3.09697E-8,0.000100326,0.000088766,0.993703778,0,0
4.29922E-8,0.000253188,0.000123223,0.989706176,0,0
5.83726E-8,0.000504169,0.000167302,0.984709174,0,0
8.11701E-8,0.001003094,0.000232635,0.977613432,0,0
1.22452E-7,0.002510679,0.000350929,0.962922247,0,0
1.82863E-7,0.005015779,0.000524011,0.946232261,0,0
2.68427E-7,0.010018563,0.000769109,0.924245453,0,0
4.70131E-7,0.025025561,0.001346652,0.882170698,0,0
7.33159E-7,0.050070685,0.002099284,0.840295823,0,0
1.18658E-6,0.1000543,0.003395366,0.787627424,0,0
2.00996E-6,0.200151669,0.005744682,0.723665801,0,0
2.80051E-6,0.300229749,0.007995097,0.681690985,0,0
3.78634E-6,0.400125727,0.010794294,0.650809514,0,0
4.94791E-6,0.500465402,0.01408234,0.627723366,0,0
6.28533E-6,0.600262184,0.017854628,0.6098341,0,0
7.41846E-6,0.700653607,0.021039407,0.595142914,0,0
7.95967E-6,0.75050354,0.02255691,0.588646812,0,0
8.37464E-6,0.80030813,0.023718816,0.58255047,0,0
9.117E-6,0.900798928,0.025794013,0.571057366,0,0
9.64811E-6,1.000552544,0.027275959,0.560463722,0,0
1.02337E-5,1.100112023,0.028907366,0.550469718,0,0
1.07038E-5,1.20063308,0.030214948,0.540875475,0,0
1.12469E-5,1.30027739,0.031723332,0.531780931,0,0
1.1662E-5,1.401054093,0.032874842,0.522986208,0,0
1.21352E-5,1.501147098,0.034185674,0.514591245,0,0
1.3569E-5,1.750824327,0.038146966,0.495202878,0,0
1.51489E-5,2.000607331,0.042492699,0.477813312,0,0
1.66855E-5,2.251545843,0.046700833,0.462022786,0,0
1.84305E-5,2.501459998,0.051457101,0.447831301,0,0
1.99926E-5,2.751239709,0.055694631,0.434839097,0,0
2.17111E-5,3.000954147,0.060334776,0.422846292,0,0
2.31402E-5,3.252301214,0.064175974,0.411653008,0,0
2.47241E-5,3.500386945,0.068415097,0.401259244,0,0
2.62846E-5,3.751179382,0.072572796,0.391465121,0,0
2.75685E-5,4.002068975,0.075979327,0.382170698,0,0
2.8871E-5,4.250247555,0.079422653,0.373375974,0,0
3.03808E-5,4.501410869,0.083397938,0.364881071,0,0
3.17524E-5,4.750152234,0.08699454,0.356885868,0,0
3.33897E-5,5.000801695,0.091269436,0.349190486,0,0
3.53787E-5,5.251484654,0.096435383,0.341894863,0,0
3.69949E-5,5.501068755,0.100611538,0.334999001,0,0
3.83993E-5,5.753024926,0.104224705,0.328303018,0,0
3.99066E-5,6.003285482,0.108086592,0.321906856,0,0
4.11847E-5,6.25030641,0.111348217,0.315810514,0,0
4.3337E-5,6.50366023,0.116813664,0.309814112,0,0
4.49102E-5,6.750490692,0.120787157,0.30421747,0,0
4.63438E-5,7.001430274,0.124392779,0.298720768,0,0
4.80798E-5,7.251780032,0.128738894,0.293423946,0,0
4.94247E-5,7.500366603,0.132091051,0.288327004,0,0
5.0758E-5,7.750864155,0.135401605,0.283330002,0,0
5.25894E-5,8.003900589,0.139928301,0.27843294,0,0
5.48227E-5,8.251458169,0.145416458,0.273835699,0,0
5.72175E-5,8.503695556,0.151262571,0.269338397,0,0
5.92901E-5,8.754391139,0.156289764,0.265040975,0,0
6.10771E-5,9.001251939,0.160600428,0.260943434,0,0
6.28735E-5,9.254652102,0.164911342,0.256845892,0,0
6.56018E-5,9.504499328,0.171416621,0.252948231,0,0
6.85274E-5,9.752567104,0.178335862,0.24925045,0,0
7.20075E-5,10.005885252,0.186491415,0.245652608,0,0
7.47587E-5,10.255502943,0.192881317,0.242254647,0,0
7.82433E-5,10.50762572,0.200902731,0.238956626,0,0
8.11226E-5,10.754861378,0.207470693,0.235858485,0,0
8.41997E-5,11.003017868,0.214430078,0.232860284,0,0
8.84517E-5,11.252981996,0.223946169,0.229962023,0,0
9.26911E-5,11.507330013,0.233319384,0.227163702,0,0
9.73433E-5,11.755057742,0.243475257,0.224565261,0,0
1.01512E-4,12.003568927,0.252462016,0.22206676,0,0
1.04326E-4,12.251018806,0.258466087,0.219668199,0,0
1.07494E-4,12.505640673,0.265169889,0.217269638,0,0
1.10248E-4,12.756837696,0.270947893,0.214971017,0,0
1.13036E-4,13.002484272,0.276750469,0.212772337,0,0
1.15861E-4,13.254894355,0.282582451,0.210573656,0,0
1.18867E-4,13.502002405,0.288737959,0.208474915,0,0
1.22394E-4,13.75586135,0.295891446,0.206376174,0,0
1.2456E-4,14.002426404,0.300249901,0.204377374,0,0
1.26856E-4,14.254079652,0.304839633,0.202378573,0,0
1.29298E-4,14.510579064,0.309688275,0.200379772,0,0
1.33134E-4,14.76070922,0.317237841,0.198480911,0,0
1.36359E-4,15.003807147,0.323520173,0.196681991,0,0
1.40139E-4,15.252998631,0.330810255,0.19488307,0,0
1.44061E-4,15.508568745,0.338290705,0.19308415,0,0
1.47935E-4,15.756653588,0.345598727,0.191385169,0,0
1.51304E-4,16.011026849,0.351886081,0.189686188,0,0
1.55224E-4,16.255941252,0.359129239,0.188087148,0,0
1.59441E-4,16.50832968,0.366828088,0.186488107,0,0
1.61812E-4,16.765284197,0.371116092,0.184889067,0,0
1.65356E-4,17.011538078,0.377473568,0.183389966,0,0
1.67603E-4,17.261533374,0.381470398,0.181890865,0,0
1.71057E-4,17.516117839,0.387563792,0.180391765,0,0
1.73575E-4,17.757480809,0.391967533,0.178992604,0,0
1.76517E-4,18.002207466,0.397073964,0.177593444,0,0
1.78915E-4,18.251048774,0.401203987,0.176194283,0,0
1.8107E-4,18.503197645,0.404890355,0.174795123,0,0
