x,y,species stddev
1.0,1.0,0.0029564942
2.0,2.0,0.013018077
3.0,3.0,0.012004402
4.0,4.0,0.016313128
5.0,5.0,8.9200295E-4
6.0,6.0,0.07118774
7.0,7.0,0.0016773617
8.0,8.0,2.6873677E-4
9.0,9.0,4.3324474E-4
10.0,10.0,0.001560013
11.0,11.0,0.019331602
12.0,12.0,0.19814034
13.0,13.0,0.12183881
14.0,14.0,0.032502864
15.0,15.0,0.030205144
16.0,16.0,0.095065124
17.0,17.0,0.01424108
18.0,18.0,0.004647367
19.0,19.0,7.5130985E-4
20.0,20.0,2.419493E-4
21.0,21.0,0.04473106
22.0,22.0,6.574773E-4
23.0,23.0,0.043032337
24.0,24.0,0.00635309
25.0,25.0,0.06359218
26.0,26.0,0.015535684
27.0,27.0,0.08833085
28.0,28.0,0.018110367
29.0,29.0,0.034343474
30.0,30.0,0.03921024
31.0,31.0,0.060502518
32.0,32.0,0.18586771
33.0,33.0,0.005212954
34.0,34.0,0.02531931
35.0,35.0,0.0045857
36.0,36.0,0.07224211
37.0,37.0,0.0066901385
38.0,38.0,0.18148582
39.0,39.0,0.0019671058
40.0,40.0,0.20646372
41.0,41.0,0.0068030707
42.0,42.0,9.5856946E-4
43.0,43.0,0.0013441643
44.0,44.0,0.06727344
45.0,45.0,0.017702272
46.0,46.0,0.13360253
47.0,47.0,0.0138802435
48.0,48.0,0.1623512
49.0,49.0,0.0717619
50.0,50.0,0.14116877
51.0,51.0,0.0013490841
52.0,52.0,7.303977E-4
53.0,53.0,7.5818563E-4
54.0,54.0,0.006343721
55.0,55.0,0.0037410052
56.0,56.0,0.028383698
57.0,57.0,0.0014200043
58.0,58.0,0.12005813
59.0,59.0,0.056512546
60.0,60.0,0.10372511
61.0,61.0,7.772019E-4
62.0,62.0,1.5379355E-4
63.0,63.0,2.2990287E-4
64.0,64.0,0.0022575448
65.0,65.0,0.0019675056
66.0,66.0,0.01738867
67.0,67.0,0.006094311
68.0,68.0,5.81032E-4
69.0,69.0,0.0013380796
70.0,70.0,0.019626627
71.0,71.0,0.061929293
72.0,72.0,0.0014224807
73.0,73.0,0.04409346
74.0,74.0,0.00932858
75.0,75.0,0.04682284
76.0,76.0,0.013723759
77.0,77.0,0.10152262
78.0,78.0,0.0012791379
79.0,79.0,0.0038301041
80.0,80.0,0.0013627409
81.0,81.0,8.588309E-5
82.0,82.0,0.06712137
