x,y,species cloglog values
327.0,327.0,0.4797505
328.0,328.0,0.77770007
329.0,329.0,0.37992448
330.0,330.0,0.17394416
331.0,331.0,0.32023555
332.0,332.0,0.7584295
333.0,333.0,0.5362332
334.0,334.0,0.4603395
335.0,335.0,0.17740075
336.0,336.0,0.15746742
337.0,337.0,0.3403127
338.0,338.0,0.53923047
339.0,339.0,0.4167636
340.0,340.0,0.40032333
341.0,341.0,0.3641799
342.0,342.0,0.6599897
343.0,343.0,0.24751005
344.0,344.0,0.3622095
345.0,345.0,0.14587893
346.0,346.0,0.42140064
347.0,347.0,0.23200819
348.0,348.0,0.24582697
349.0,349.0,0.57066035
350.0,350.0,0.9122112
351.0,351.0,0.29387468
352.0,352.0,0.22559443
353.0,353.0,0.58218974
354.0,354.0,0.4847075
355.0,355.0,0.8589063
356.0,356.0,0.5023775
357.0,357.0,0.7924569
358.0,358.0,0.32110843
359.0,359.0,0.49694213
360.0,360.0,0.5675288
361.0,361.0,0.50515574
362.0,362.0,0.60717136
363.0,363.0,0.2196521
364.0,364.0,0.37888664
365.0,365.0,0.29524812
366.0,366.0,0.24473858
367.0,367.0,0.85358775
368.0,368.0,0.7283563
369.0,369.0,0.5655517
370.0,370.0,0.15468939
371.0,371.0,0.2738824
372.0,372.0,0.61194277
373.0,373.0,0.18668224
374.0,374.0,0.8000002
375.0,375.0,0.47920507
376.0,376.0,0.9088375
377.0,377.0,0.7261032
378.0,378.0,0.443239
379.0,379.0,0.64585257
380.0,380.0,0.5946916
381.0,381.0,0.24253313
382.0,382.0,0.87564987
383.0,383.0,0.29597118
384.0,384.0,0.21464333
385.0,385.0,0.5295333
386.0,386.0,0.7791779
387.0,387.0,0.27251235
388.0,388.0,0.24526656
389.0,389.0,0.42613825
390.0,390.0,0.42002365
391.0,391.0,0.20373932
392.0,392.0,0.56216586
393.0,393.0,0.61861074
394.0,394.0,0.7078021
395.0,395.0,0.48498052
396.0,396.0,0.2542837
397.0,397.0,0.2373187
398.0,398.0,0.1703764
399.0,399.0,0.5876238
400.0,400.0,0.9515214
401.0,401.0,0.17378806
402.0,402.0,0.5838035
403.0,403.0,0.29943052
404.0,404.0,0.2489776
405.0,405.0,0.24169746
406.0,406.0,0.7419443
407.0,407.0,0.21935336
408.0,408.0,0.17664227
409.0,409.0,0.21701792
410.0,410.0,0.84571517
411.0,411.0,0.25858396
412.0,412.0,0.54012954
413.0,413.0,0.27731386
414.0,414.0,0.28096238
415.0,415.0,0.20194311
416.0,416.0,0.13970144
417.0,417.0,0.78870994
418.0,418.0,0.14932935
419.0,419.0,0.5532319
420.0,420.0,0.551431
421.0,421.0,0.3803803
422.0,422.0,0.6612636
423.0,423.0,0.4838463
424.0,424.0,0.17748357
425.0,425.0,0.29940736
426.0,426.0,0.22110279
427.0,427.0,0.27064812
428.0,428.0,0.32033765
429.0,429.0,0.22493768
430.0,430.0,0.5794766
431.0,431.0,0.3309445
432.0,432.0,0.46832898
433.0,433.0,0.8313465
434.0,434.0,0.22368643
435.0,435.0,0.5339818
436.0,436.0,0.22864795
437.0,437.0,0.48298383
438.0,438.0,0.5979266
439.0,439.0,0.24619277
440.0,440.0,0.46220726
441.0,441.0,0.46114165
442.0,442.0,0.31827137
443.0,443.0,0.6246823
444.0,444.0,0.7690972
445.0,445.0,0.3585225
446.0,446.0,0.2408559
447.0,447.0,0.8464864
448.0,448.0,0.51891273
449.0,449.0,0.3906003
450.0,450.0,0.20156667
451.0,451.0,0.27275828
452.0,452.0,0.2862498
453.0,453.0,0.25405777
454.0,454.0,0.36528444
455.0,455.0,0.279974
456.0,456.0,0.86905116
457.0,457.0,0.27424508
458.0,458.0,0.36766154
459.0,459.0,0.44261125
