x,y,species stddev
1.0,1.0,0.005523116
2.0,2.0,6.782824E-4
3.0,3.0,0.023922544
4.0,4.0,0.018521013
5.0,5.0,0.028128622
6.0,6.0,0.035674613
7.0,7.0,0.022466121
8.0,8.0,5.4052117E-4
9.0,9.0,0.015498515
10.0,10.0,0.03882912
11.0,11.0,0.024089726
12.0,12.0,0.016590659
13.0,13.0,0.0012382277
14.0,14.0,0.017900076
15.0,15.0,0.06628914
16.0,16.0,0.013929853
17.0,17.0,0.006538412
18.0,18.0,0.02413941
19.0,19.0,0.012384378
20.0,20.0,0.0065465523
21.0,21.0,0.006641777
22.0,22.0,0.02996849
23.0,23.0,0.012961027
24.0,24.0,0.08978286
25.0,25.0,0.053367402
26.0,26.0,0.016041078
27.0,27.0,0.038186703
28.0,28.0,0.034413353
29.0,29.0,0.034867156
30.0,30.0,4.6042773E-5
31.0,31.0,0.02505574
32.0,32.0,0.03632652
33.0,33.0,0.0090494
34.0,34.0,0.012521422
35.0,35.0,0.02845604
36.0,36.0,0.027436906
37.0,37.0,0.0020465527
38.0,38.0,0.028575704
39.0,39.0,0.08969766
40.0,40.0,0.023564419
41.0,41.0,0.011866106
42.0,42.0,4.080423E-4
43.0,43.0,0.08095855
44.0,44.0,0.069027655
45.0,45.0,0.014666474
46.0,46.0,0.04427936
47.0,47.0,0.037009533
48.0,48.0,0.019913781
49.0,49.0,0.0557319
50.0,50.0,0.0010267248
51.0,51.0,0.004167741
52.0,52.0,0.039906114
53.0,53.0,0.027256353
54.0,54.0,0.006007567
55.0,55.0,0.0049132914
56.0,56.0,0.0408235
57.0,57.0,0.01211682
58.0,58.0,0.014349891
59.0,59.0,0.014808783
60.0,60.0,0.024689902
61.0,61.0,0.026267003
62.0,62.0,0.029604003
63.0,63.0,0.046350386
64.0,64.0,0.013510802
65.0,65.0,0.02804783
66.0,66.0,0.0036851524
67.0,67.0,0.025509242
68.0,68.0,0.031015743
69.0,69.0,0.021453824
70.0,70.0,0.01631225
71.0,71.0,0.013084602
72.0,72.0,0.011096023
73.0,73.0,0.0529338
74.0,74.0,0.030805228
75.0,75.0,0.02869177
76.0,76.0,0.03145145
77.0,77.0,0.0012635979
78.0,78.0,0.042688113
79.0,79.0,0.016978478
80.0,80.0,0.0033899732
81.0,81.0,0.007447878
82.0,82.0,0.019759115
83.0,83.0,7.423783E-4
84.0,84.0,0.0014224316
85.0,85.0,0.0012705597
86.0,86.0,0.022412168
87.0,87.0,0.0320068
88.0,88.0,0.05573352
89.0,89.0,0.025919387
90.0,90.0,0.03193797
91.0,91.0,0.022755718
92.0,92.0,0.029998401
93.0,93.0,0.030164424
94.0,94.0,0.015371546
95.0,95.0,6.1221153E-4
96.0,96.0,0.0063059344
97.0,97.0,0.022758046
98.0,98.0,0.0085521
99.0,99.0,0.00450458
100.0,100.0,0.030156108
101.0,101.0,0.009228746
102.0,102.0,0.0048867487
103.0,103.0,0.014432198
104.0,104.0,1.9335991E-4
105.0,105.0,0.020475613
106.0,106.0,0.0021958672
107.0,107.0,0.021949219
108.0,108.0,0.026409905
109.0,109.0,0.057154007
110.0,110.0,0.0026556333
111.0,111.0,0.017811801
112.0,112.0,0.026269121
113.0,113.0,0.034789186
114.0,114.0,6.261672E-4
115.0,115.0,0.013313537
116.0,116.0,0.029069
117.0,117.0,0.0340723
118.0,118.0,0.01848435
119.0,119.0,0.014895247
120.0,120.0,6.9856766E-4
121.0,121.0,0.06194294
122.0,122.0,0.03255302
123.0,123.0,0.03174043
124.0,124.0,0.030818947
125.0,125.0,0.01479711
126.0,126.0,0.02721382
127.0,127.0,0.0215408
128.0,128.0,0.015617339
129.0,129.0,0.041354686
130.0,130.0,7.3853537E-4
131.0,131.0,0.017113728
132.0,132.0,0.007683593
133.0,133.0,0.029736137
134.0,134.0,0.025736645
135.0,135.0,0.010424458
136.0,136.0,0.013089808
137.0,137.0,0.0033267443
138.0,138.0,0.010832701
139.0,139.0,0.034132075
140.0,140.0,0.034209747
141.0,141.0,0.017050732
142.0,142.0,0.0085613495
143.0,143.0,0.027387053
144.0,144.0,0.028773455
145.0,145.0,0.03230607
146.0,146.0,0.019594878
147.0,147.0,0.004262115
148.0,148.0,0.005440146
149.0,149.0,0.034403346
150.0,150.0,0.013936723
151.0,151.0,0.018037
152.0,152.0,0.03372533
153.0,153.0,0.0011487206
154.0,154.0,0.03413069
155.0,155.0,0.014797193
156.0,156.0,0.007755658
157.0,157.0,0.035332743
158.0,158.0,0.02353
159.0,159.0,0.015314773
160.0,160.0,0.0138780605
161.0,161.0,0.02577261
162.0,162.0,8.959339E-5
163.0,163.0,0.026063109
164.0,164.0,0.011870116
165.0,165.0,0.016075889
166.0,166.0,0.007143259
167.0,167.0,0.011411964
168.0,168.0,0.028421318
169.0,169.0,0.020403497
170.0,170.0,0.01803547
171.0,171.0,0.012853365
172.0,172.0,0.00911583
173.0,173.0,0.035992216
174.0,174.0,0.025524206
175.0,175.0,0.07264998
176.0,176.0,0.010151996
177.0,177.0,0.01924933
178.0,178.0,0.014325418
179.0,179.0,0.0046362327
180.0,180.0,0.06084969
181.0,181.0,0.034143697
182.0,182.0,0.0058438974
183.0,183.0,0.027657637
184.0,184.0,0.0032205924
185.0,185.0,0.024892194
186.0,186.0,0.02831373
187.0,187.0,0.010052862
188.0,188.0,0.027913667
189.0,189.0,0.0867647
190.0,190.0,0.03372025
191.0,191.0,0.07668534
192.0,192.0,0.011842675
193.0,193.0,0.020344706
194.0,194.0,0.029817246
195.0,195.0,0.0012561653
196.0,196.0,0.030338138
197.0,197.0,0.0068919784
198.0,198.0,0.01996064
199.0,199.0,0.023573384
200.0,200.0,0.0123871155
201.0,201.0,0.023935227
202.0,202.0,1.4117798E-4
203.0,203.0,0.030034414
204.0,204.0,0.024624648
205.0,205.0,0.033652324
206.0,206.0,0.012829371
207.0,207.0,0.024852434
208.0,208.0,0.023892235
209.0,209.0,0.025864515
210.0,210.0,0.013713873
211.0,211.0,6.61202E-4
212.0,212.0,0.007898164
213.0,213.0,0.004165238
