"variable","x","y.averages"
"ppt11",-150.821004104615,0.457824200391769
"ppt11",-146.238420031739,0.457824200391769
"ppt11",-141.655835958863,0.457824200391769
"ppt11",-137.073251885987,0.457824200391769
"ppt11",-132.490667813111,0.457824200391769
"ppt11",-127.908083740235,0.457824200391769
"ppt11",-123.325499667359,0.457824200391769
"ppt11",-118.742915594483,0.457824200391769
"ppt11",-114.160331521607,0.457824200391769
"ppt11",-109.577747448731,0.457824200391769
"ppt11",-104.995163375855,0.457824200391769
"ppt11",-100.412579302979,0.457824200391769
"ppt11",-95.8299952301029,0.457824200391769
"ppt11",-91.2474111572269,0.457824200391769
"ppt11",-86.6648270843509,0.457824200391769
"ppt11",-82.0822430114749,0.457824200391769
"ppt11",-77.4996589385989,0.457824200391769
"ppt11",-72.9170748657229,0.457824200391769
"ppt11",-68.3344907928469,0.457824200391769
"ppt11",-63.751906719971,0.457824200391769
"ppt11",-59.169322647095,0.457824200391769
"ppt11",-54.586738574219,0.457824200391769
"ppt11",-50.004154501343,0.457824200391769
"ppt11",-45.421570428467,0.457824200391769
"ppt11",-40.838986355591,0.457824200391769
"ppt11",-36.256402282715,0.457824200391769
"ppt11",-31.673818209839,0.457824200391769
"ppt11",-27.0912341369631,0.457824200391769
"ppt11",-22.5086500640871,0.457824200391769
"ppt11",-17.9260659912111,0.457824200391769
"ppt11",-13.3434819183351,0.457824200391769
"ppt11",-8.76089784545911,0.457824200391769
"ppt11",-4.17831377258312,0.457824200391769
"ppt11",0.404270300292865,0.457824200391769
"ppt11",4.98685437316885,0.457824200391769
"ppt11",9.56943844604484,0.457824200391769
"ppt11",14.1520225189208,0.457824200391769
"ppt11",18.7346065917968,0.457824200391769
"ppt11",23.3171906646728,0.457824200391769
"ppt11",27.8997747375488,0.457824200391769
"ppt11",32.4823588104248,0.457824200391769
"ppt11",37.0649428833008,0.457824200391769
"ppt11",41.6475269561768,0.458186686038971
"ppt11",46.2301110290528,0.459275251085108
"ppt11",50.8126951019287,0.460365444421768
"ppt11",55.3952791748047,0.461457233537327
"ppt11",59.9778632476807,0.462550659071315
"ppt11",64.5604473205567,0.463645683093504
"ppt11",69.1430313934327,0.464742305603894
"ppt11",73.7256154663087,0.465840534730391
"ppt11",78.3081995391846,0.466940356926485
"ppt11",82.8907836120607,0.468041750517758
"ppt11",87.4733676849366,0.469144734469327
"ppt11",92.0559517578126,0.470249289816076
"ppt11",96.6385358306886,0.471355416558006
"ppt11",101.221119903565,0.472463098439303
"ppt11",105.803703976441,0.473572343587875
"ppt11",110.386288049317,0.474683133038607
"ppt11",114.968872122193,0.475795469500802
"ppt11",119.551456195069,0.476909339427948
"ppt11",124.134040267945,0.478024745529348
"ppt11",128.716624340821,0.479141679677096
"ppt11",133.299208413697,0.480260131033984
"ppt11",137.881792486572,0.481380083344199
"ppt11",142.464376559448,0.48250154744495
"ppt11",147.046960632324,0.483624515208331
"ppt11",151.6295447052,0.484748967669227
"ppt11",156.212128778076,0.485874912955544
"ppt11",160.794712850952,0.487002326683565
"ppt11",165.377296923828,0.488131219690496
"ppt11",169.959880996704,0.489261570301923
"ppt11",174.54246506958,0.490393381227146
"ppt11",179.125049142456,0.491526647047563
"ppt11",183.707633215332,0.49266135150736
"ppt11",188.290217288208,0.493797489187934
"ppt11",192.872801361084,0.494935046542775
"ppt11",197.45538543396,0.49607403440909
"ppt11",202.037969506836,0.497214428403161
"ppt11",206.620553579712,0.498356242071499
"ppt11",211.203137652588,0.499499448321082
"ppt11",215.785721725464,0.500644033605402
"ppt11",220.36830579834,0.50179000063376
"ppt11",224.950889871216,0.502937357534062
"ppt11",229.533473944092,0.504086069085381
"ppt11",234.116058016968,0.505236132578416
"ppt11",238.698642089844,0.506387558850375
"ppt11",243.28122616272,0.507540312680331
"ppt11",247.863810235596,0.508694413033399
"ppt11",252.446394308472,0.509849830107255
"ppt11",257.028978381348,0.511006566611203
"ppt11",261.611562454224,0.512164611708034
"ppt11",266.1941465271,0.513323949141936
"ppt11",270.776730599976,0.51448458162221
"ppt11",275.359314672852,0.51564649831165
"ppt11",279.941898745728,0.516809685663743
"ppt11",284.524482818604,0.51797412742268
"ppt11",289.10706689148,0.519139834425666
"ppt11",293.689650964356,0.520306782288985
"ppt11",298.272235037232,0.521474971012636
"ppt11",302.854819110108,0.522644381631504
"ppt11",307.437403182984,0.523815016854893
"ppt11",312.01998725586,0.524986855008385
"ppt11",316.602571328736,0.526159893382679
"ppt11",321.185155401612,0.527334113012661
"ppt11",325.767739474488,0.528509519316933
"ppt11",330.350323547364,0.529686096039685
"ppt11",334.93290762024,0.530863843180917
"ppt11",339.515491693116,0.5320427255197
"ppt11",344.098075765992,0.533222759311849
"ppt11",348.680659838868,0.534403914755041
"ppt11",353.263243911744,0.535586199977181
"ppt11",357.84582798462,0.536769579757344
"ppt11",362.428412057496,0.537954078479247
"ppt11",367.010996130372,0.539139650084756
"ppt11",371.593580203248,0.540326310829683
"ppt11",376.176164276124,0.541514039039612
"ppt11",380.758748349,0.542702810330824
"ppt11",385.341332421876,0.543892643668435
"ppt11",389.923916494752,0.545083517378027
"ppt11",394.506500567628,0.54627540436658
"ppt11",399.089084640504,0.547468315471302
"ppt11",403.67166871338,0.548662223599174
"ppt11",408.254252786256,0.549857117912986
"ppt11",412.836836859132,0.551053009249947
"ppt11",417.419420932008,0.552249865098433
"ppt11",422.002005004884,0.553447680039839
"ppt11",426.58458907776,0.554646443236958
"ppt11",431.167173150636,0.555846127596768
"ppt11",435.749757223512,0.557046743956479
"ppt11",440.332341296388,0.558248286897486
"ppt11",444.914925369264,0.559450723908164
"ppt11",449.49750944214,0.560654044151306
"ppt11",454.080093515016,0.561858253045516
"ppt11",458.662677587891,0.56306330724196
"ppt11",463.245261660768,0.56426923383366
"ppt11",467.827845733644,0.565475994890386
"ppt11",472.41042980652,0.566683584993536
