x,y,species min
420.0,420.0,0.3127989
421.0,421.0,0.82141143
422.0,422.0,0.4407357
423.0,423.0,0.016722541
424.0,424.0,0.2488869
425.0,425.0,0.036634583
426.0,426.0,0.37040535
427.0,427.0,0.54259425
428.0,428.0,0.021163419
429.0,429.0,0.29343006
430.0,430.0,0.016285943
431.0,431.0,0.28359237
432.0,432.0,0.7579211
433.0,433.0,0.66851443
434.0,434.0,0.7287239
435.0,435.0,0.016588917
436.0,436.0,0.6190235
437.0,437.0,0.32551154
438.0,438.0,0.01122229
439.0,439.0,0.69861335
440.0,440.0,0.45021695
441.0,441.0,0.42020833
442.0,442.0,0.45925528
443.0,443.0,0.08126286
444.0,444.0,0.7397155
445.0,445.0,0.1682686
446.0,446.0,0.6983179
447.0,447.0,0.015568402
448.0,448.0,0.68078065
449.0,449.0,0.01321455
450.0,450.0,0.7860365
451.0,451.0,0.7161208
452.0,452.0,0.16728453
453.0,453.0,0.7685048
454.0,454.0,0.5588629
455.0,455.0,0.013033169
456.0,456.0,0.041450683
457.0,457.0,0.20096283
458.0,458.0,0.010117146
459.0,459.0,0.36772963
460.0,460.0,0.7413197
461.0,461.0,0.32618812
462.0,462.0,0.25091326
463.0,463.0,0.18164168
464.0,464.0,0.6670016
465.0,465.0,0.31036955
466.0,466.0,0.007918853
467.0,467.0,0.4549465
468.0,468.0,0.084024966
469.0,469.0,0.05443997
470.0,470.0,0.77836335
471.0,471.0,0.34939972
472.0,472.0,0.168337
473.0,473.0,0.56612396
474.0,474.0,0.22621216
475.0,475.0,0.3948415
476.0,476.0,0.57387304
477.0,477.0,0.11903452
478.0,478.0,0.21926403
479.0,479.0,0.72797275
480.0,480.0,0.57005686
481.0,481.0,0.44971532
482.0,482.0,0.22015934
483.0,483.0,0.6922043
484.0,484.0,0.6530158
485.0,485.0,0.025633156
486.0,486.0,0.027234683
487.0,487.0,0.40015808
488.0,488.0,0.40961084
489.0,489.0,0.012507234
490.0,490.0,0.13163064
491.0,491.0,0.048792742
492.0,492.0,0.78559667
493.0,493.0,0.23564668
494.0,494.0,0.12889922
495.0,495.0,0.31240663
496.0,496.0,0.67347443
497.0,497.0,0.48738533
498.0,498.0,0.0097764665
499.0,499.0,0.19146909
500.0,500.0,0.015566955
501.0,501.0,0.08366988
502.0,502.0,0.024891736
503.0,503.0,0.015539513
504.0,504.0,0.101298615
505.0,505.0,0.15345278
506.0,506.0,0.32773826
507.0,507.0,0.1769527
508.0,508.0,0.43138096
509.0,509.0,0.006738567
510.0,510.0,0.26679954
511.0,511.0,0.005153826
512.0,512.0,0.010823266
513.0,513.0,0.19719328
514.0,514.0,0.03186093
515.0,515.0,0.0122853
516.0,516.0,0.10089005
517.0,517.0,0.39921528
518.0,518.0,0.60233086
519.0,519.0,0.44374138
520.0,520.0,0.31414038
521.0,521.0,0.11604513
522.0,522.0,0.09149615
523.0,523.0,0.15311022
524.0,524.0,0.09588369
525.0,525.0,0.40173647
526.0,526.0,0.56046474
527.0,527.0,0.36496258
528.0,528.0,0.06701854
529.0,529.0,0.1616299
530.0,530.0,0.6202753
531.0,531.0,0.32641652
532.0,532.0,0.032817017
533.0,533.0,0.77980506
534.0,534.0,0.0756313
535.0,535.0,0.07397546
536.0,536.0,0.045415122
537.0,537.0,0.33854502
538.0,538.0,0.31815812
539.0,539.0,0.48197526
540.0,540.0,0.33905074
541.0,541.0,0.4563809
542.0,542.0,0.4064895
543.0,543.0,0.050862398
544.0,544.0,0.86145556
545.0,545.0,0.09607864
546.0,546.0,0.7200158
547.0,547.0,0.19655219
548.0,548.0,0.19141632
549.0,549.0,0.0145559
550.0,550.0,0.39876646
551.0,551.0,0.48437607
552.0,552.0,0.4156449
553.0,553.0,0.807277
554.0,554.0,0.24145545
555.0,555.0,0.22689264
556.0,556.0,0.019091213
557.0,557.0,0.36477306
558.0,558.0,0.07570116
559.0,559.0,0.53748864
560.0,560.0,0.29990143
561.0,561.0,0.32051674
562.0,562.0,0.37131685
563.0,563.0,0.18600789
564.0,564.0,0.24050784
565.0,565.0,0.54521114
566.0,566.0,0.24737225
567.0,567.0,0.29797298
568.0,568.0,0.33789596
569.0,569.0,0.16437776
570.0,570.0,0.43991685
571.0,571.0,0.5113209
572.0,572.0,0.14371642
573.0,573.0,0.17389122
574.0,574.0,0.6867085
575.0,575.0,0.40134397
576.0,576.0,0.19334811
577.0,577.0,0.7280394
578.0,578.0,0.30483994
579.0,579.0,0.2135527
580.0,580.0,0.026906025
581.0,581.0,0.2934051
582.0,582.0,0.14596313
583.0,583.0,0.54949874
584.0,584.0,0.30423513
585.0,585.0,0.7504878
586.0,586.0,0.23556499
587.0,587.0,0.14621294
588.0,588.0,0.024036469
589.0,589.0,0.64837146
590.0,590.0,0.7712531
591.0,591.0,0.73988575
592.0,592.0,0.4489888
593.0,593.0,0.34648076
594.0,594.0,0.069793545
595.0,595.0,0.22884478
596.0,596.0,0.32690227
597.0,597.0,0.11174561
598.0,598.0,0.121264644
599.0,599.0,0.07641884
600.0,600.0,0.012769093
601.0,601.0,0.5018771
602.0,602.0,0.027892658
603.0,603.0,0.3251355
604.0,604.0,0.07630897
605.0,605.0,0.45704105
606.0,606.0,0.557487
607.0,607.0,0.24305856
608.0,608.0,0.64908385
609.0,609.0,0.02153968
610.0,610.0,0.24090613
611.0,611.0,0.019929929
612.0,612.0,0.57781255
613.0,613.0,0.06442423
614.0,614.0,0.17970803
615.0,615.0,0.056701817
616.0,616.0,0.49789348
617.0,617.0,0.30461112
618.0,618.0,0.04106603
619.0,619.0,0.7764552
620.0,620.0,0.011126666
621.0,621.0,0.0705794
622.0,622.0,0.30442524
623.0,623.0,0.051233772
624.0,624.0,0.050987177
625.0,625.0,0.04678505
626.0,626.0,0.51600915
627.0,627.0,0.49368763
628.0,628.0,0.6992868
629.0,629.0,0.2930266
630.0,630.0,0.53404427
631.0,631.0,0.69280785
632.0,632.0,0.62439686
633.0,633.0,0.70677185
634.0,634.0,0.24599467
635.0,635.0,0.030224567
636.0,636.0,0.01384937
637.0,637.0,0.4056786
638.0,638.0,0.06889203
639.0,639.0,0.12578037
640.0,640.0,0.010866242
641.0,641.0,0.5462893
642.0,642.0,0.41370535
643.0,643.0,0.2898364
644.0,644.0,0.061424907
645.0,645.0,0.38483036
