x,y,species avg
1.0,1.0,0.013134094
2.0,2.0,0.56162363
3.0,3.0,0.08419157
4.0,4.0,0.8076523
5.0,5.0,0.06860391
6.0,6.0,0.60443765
7.0,7.0,0.46249476
8.0,8.0,0.34627935
9.0,9.0,0.81093943
10.0,10.0,0.3382027
11.0,11.0,0.42280185
12.0,12.0,0.010901265
13.0,13.0,0.8037365
14.0,14.0,0.6715584
15.0,15.0,0.21275353
16.0,16.0,0.61911964
17.0,17.0,0.1838289
18.0,18.0,0.12903365
19.0,19.0,0.5192686
20.0,20.0,0.79059404
21.0,21.0,0.060984354
22.0,22.0,0.75092506
23.0,23.0,0.8641534
24.0,24.0,0.6973597
25.0,25.0,0.20104107
26.0,26.0,0.7716502
27.0,27.0,0.44034064
28.0,28.0,0.64710397
29.0,29.0,0.052230135
30.0,30.0,0.8554879
31.0,31.0,0.68674386
32.0,32.0,0.36461467
33.0,33.0,0.42740378
34.0,34.0,0.38594997
35.0,35.0,0.04067358
36.0,36.0,0.12388629
37.0,37.0,0.11029771
38.0,38.0,0.8467974
39.0,39.0,0.15888484
40.0,40.0,0.4739321
41.0,41.0,0.27914378
42.0,42.0,0.8366177
43.0,43.0,0.08565375
44.0,44.0,0.3775652
45.0,45.0,0.61185855
46.0,46.0,0.49062076
47.0,47.0,0.11589829
48.0,48.0,0.42275107
49.0,49.0,0.3772317
50.0,50.0,0.07206888
51.0,51.0,0.33302298
52.0,52.0,0.45832822
53.0,53.0,0.016402999
54.0,54.0,0.04577185
55.0,55.0,0.40384585
56.0,56.0,0.3251702
57.0,57.0,0.4230129
58.0,58.0,0.8094505
59.0,59.0,0.710668
60.0,60.0,0.18270041
61.0,61.0,0.5295838
62.0,62.0,0.7766502
63.0,63.0,0.62879527
64.0,64.0,0.60013187
65.0,65.0,0.31952766
66.0,66.0,0.24002627
67.0,67.0,0.6054644
68.0,68.0,0.1926914
69.0,69.0,0.31739545
70.0,70.0,0.024306023
71.0,71.0,0.2745979
72.0,72.0,0.10657322
73.0,73.0,0.5089071
74.0,74.0,0.34142667
75.0,75.0,0.80280036
76.0,76.0,0.85349846
77.0,77.0,0.10707896
78.0,78.0,0.51244426
79.0,79.0,0.064901285
80.0,80.0,0.44590962
81.0,81.0,0.73129976
82.0,82.0,0.3191132
83.0,83.0,0.102023095
84.0,84.0,0.62713856
85.0,85.0,0.3225321
86.0,86.0,0.029235814
87.0,87.0,0.6966326
88.0,88.0,0.81460524
89.0,89.0,0.14132176
90.0,90.0,0.2888961
91.0,91.0,0.074915424
92.0,92.0,0.554302
93.0,93.0,0.5675432
94.0,94.0,0.4509252
95.0,95.0,0.17605363
96.0,96.0,0.4677455
97.0,97.0,0.13326834
98.0,98.0,0.06394341
99.0,99.0,0.47231284
100.0,100.0,0.07158798
101.0,101.0,0.30332363
102.0,102.0,0.61963993
103.0,103.0,0.6431595
104.0,104.0,0.699885
105.0,105.0,0.34274223
106.0,106.0,0.30028775
107.0,107.0,0.49459833
108.0,108.0,0.24356136
109.0,109.0,0.040278688
110.0,110.0,0.6652949
111.0,111.0,0.2981256
112.0,112.0,0.1805837
113.0,113.0,0.38332412
114.0,114.0,0.016349293
115.0,115.0,0.10460676
116.0,116.0,0.15756309
117.0,117.0,0.29552662
118.0,118.0,0.09693749
119.0,119.0,0.8632724
120.0,120.0,0.15740679
121.0,121.0,0.022398194
122.0,122.0,0.66854405
123.0,123.0,0.45604652
124.0,124.0,0.018098274
125.0,125.0,0.69420296
126.0,126.0,0.12388437
127.0,127.0,0.7000086
128.0,128.0,0.8299037
129.0,129.0,0.26788008
130.0,130.0,0.0995376
131.0,131.0,0.052275464
132.0,132.0,0.47946477
133.0,133.0,0.14558996
134.0,134.0,0.24554281
135.0,135.0,0.5641544
136.0,136.0,0.34353656
137.0,137.0,0.6291958
138.0,138.0,0.62879795
139.0,139.0,0.37888563
140.0,140.0,0.7970174
141.0,141.0,0.7727668
142.0,142.0,0.024200363
143.0,143.0,0.5757136
144.0,144.0,0.83799237
145.0,145.0,0.63415456
146.0,146.0,0.55741256
147.0,147.0,0.72700447
148.0,148.0,0.2806333
149.0,149.0,0.12828337
150.0,150.0,0.529778
151.0,151.0,0.09029773
152.0,152.0,0.61641496
153.0,153.0,0.030323392
154.0,154.0,0.70011735
155.0,155.0,0.101416916
156.0,156.0,0.6414181
157.0,157.0,0.021451158
158.0,158.0,0.38475993
159.0,159.0,0.35761312
160.0,160.0,0.23287493
161.0,161.0,0.39093167
162.0,162.0,0.21913198
163.0,163.0,0.05960781
164.0,164.0,0.30665275
165.0,165.0,0.8041686
166.0,166.0,0.08978544
167.0,167.0,0.68747
168.0,168.0,0.054756135
169.0,169.0,0.29106742
170.0,170.0,0.021100884
171.0,171.0,0.04687027
172.0,172.0,0.34131667
173.0,173.0,0.6547461
174.0,174.0,0.46446756
175.0,175.0,0.73043454
176.0,176.0,0.64679295
177.0,177.0,0.082790166
178.0,178.0,0.7694373
179.0,179.0,0.3341619
180.0,180.0,0.77949744
181.0,181.0,0.017618401
182.0,182.0,0.3774943
183.0,183.0,0.015609702
184.0,184.0,0.019280665
185.0,185.0,0.37658903
186.0,186.0,0.8359935
187.0,187.0,0.6346239
188.0,188.0,0.43218875
189.0,189.0,0.8542431
190.0,190.0,0.79906994
191.0,191.0,0.08353938
192.0,192.0,0.043413132
193.0,193.0,0.22153977
194.0,194.0,0.053033456
195.0,195.0,0.4221681
196.0,196.0,0.58964497
197.0,197.0,0.8360759
198.0,198.0,0.8406255
199.0,199.0,0.116981044
200.0,200.0,0.12227069
201.0,201.0,0.4346857
202.0,202.0,0.13616122
203.0,203.0,0.48394054
