x,y,species cloglog values
229.0,229.0,0.64442277
230.0,230.0,0.40079468
231.0,231.0,0.60721016
232.0,232.0,0.35438704
233.0,233.0,0.10030308
234.0,234.0,0.383284
235.0,235.0,0.72725064
236.0,236.0,0.51967895
237.0,237.0,0.5885765
238.0,238.0,0.26084527
239.0,239.0,0.39219564
240.0,240.0,0.06643011
241.0,241.0,0.37299109
242.0,242.0,0.5465746
243.0,243.0,0.70304286
244.0,244.0,0.676603
245.0,245.0,0.10968246
246.0,246.0,0.36206296
247.0,247.0,0.30447727
248.0,248.0,0.030523561
249.0,249.0,0.7457625
250.0,250.0,0.036932163
251.0,251.0,0.5833798
252.0,252.0,0.2108549
253.0,253.0,0.04609526
254.0,254.0,0.7858379
255.0,255.0,0.061539218
256.0,256.0,0.48837233
257.0,257.0,0.027058473
258.0,258.0,0.7005678
259.0,259.0,0.074141786
260.0,260.0,0.7385618
261.0,261.0,0.11247147
262.0,262.0,0.030088278
263.0,263.0,0.5719002
264.0,264.0,0.86356944
265.0,265.0,0.19849011
266.0,266.0,0.11039736
267.0,267.0,0.642131
268.0,268.0,0.26719853
269.0,269.0,0.24573001
270.0,270.0,0.07364433
271.0,271.0,0.594701
272.0,272.0,0.49395767
273.0,273.0,0.43729118
274.0,274.0,0.24659109
275.0,275.0,0.36047572
276.0,276.0,0.16791676
277.0,277.0,0.4519101
278.0,278.0,0.025125625
279.0,279.0,0.5799529
280.0,280.0,0.8477546
281.0,281.0,0.28454995
282.0,282.0,0.26295736
283.0,283.0,0.71755713
284.0,284.0,0.058225844
285.0,285.0,0.023235958
286.0,286.0,0.46415833
287.0,287.0,0.25287113
288.0,288.0,0.21424882
289.0,289.0,0.40976468
290.0,290.0,0.45758262
291.0,291.0,0.04804224
292.0,292.0,0.19771072
293.0,293.0,0.31015554
294.0,294.0,0.07279456
295.0,295.0,0.3212984
296.0,296.0,0.44747853
297.0,297.0,0.1345041
298.0,298.0,0.5487156
299.0,299.0,0.32041785
300.0,300.0,0.18633159
301.0,301.0,0.029430863
302.0,302.0,0.06427629
303.0,303.0,0.32974222
304.0,304.0,0.45750058
305.0,305.0,0.24622017
306.0,306.0,0.16727589
307.0,307.0,0.3355462
308.0,308.0,0.7092458
309.0,309.0,0.016969942
310.0,310.0,0.7398356
311.0,311.0,0.0943189
312.0,312.0,0.12013184
313.0,313.0,0.25919372
314.0,314.0,0.01122827
315.0,315.0,0.7278521
316.0,316.0,0.8358374
317.0,317.0,0.59231853
318.0,318.0,0.025668332
319.0,319.0,0.024398305
320.0,320.0,0.17722708
321.0,321.0,0.6350521
322.0,322.0,0.3698485
323.0,323.0,0.31943098
324.0,324.0,0.12846406
325.0,325.0,0.80654776
326.0,326.0,0.8339998
327.0,327.0,0.082333654
328.0,328.0,0.85685647
329.0,329.0,0.04816628
330.0,330.0,0.4429211
331.0,331.0,0.24407326
332.0,332.0,0.14167467
333.0,333.0,0.36630997
334.0,334.0,0.64930373
335.0,335.0,0.22477004
336.0,336.0,0.87484366
337.0,337.0,0.011459513
338.0,338.0,0.51862943
339.0,339.0,0.06349391
340.0,340.0,0.017118892
341.0,341.0,0.46810618
342.0,342.0,0.062062774
343.0,343.0,0.59984595
344.0,344.0,0.36600557
345.0,345.0,0.28863263
346.0,346.0,0.8476008
347.0,347.0,0.35330504
