x,y,species max
168.0,168.0,0.0934439
169.0,169.0,0.3403595
170.0,170.0,0.03058588
171.0,171.0,0.06330715
172.0,172.0,0.41470334
173.0,173.0,0.731287
174.0,174.0,0.55973554
175.0,175.0,0.80501044
176.0,176.0,0.696074
177.0,177.0,0.12064809
178.0,178.0,0.9375516
179.0,179.0,0.38459203
180.0,180.0,0.87106246
181.0,181.0,0.025090478
182.0,182.0,0.42704275
183.0,183.0,0.023176232
184.0,184.0,0.029451296
185.0,185.0,0.42907465
186.0,186.0,0.8844707
187.0,187.0,0.7243192
188.0,188.0,0.4914797
189.0,189.0,0.94700783
190.0,190.0,0.877764
191.0,191.0,0.104936525
192.0,192.0,0.057501506
193.0,193.0,0.27022746
194.0,194.0,0.07967314
195.0,195.0,0.49031687
196.0,196.0,0.7029921
197.0,197.0,0.88083875
198.0,198.0,0.8967728
199.0,199.0,0.15669331
200.0,200.0,0.15017073
201.0,201.0,0.5285422
202.0,202.0,0.15824696
203.0,203.0,0.5881903
204.0,204.0,0.16435458
205.0,205.0,0.46815816
206.0,206.0,0.026980508
207.0,207.0,0.3882439
208.0,208.0,0.11089733
209.0,209.0,0.06813169
210.0,210.0,0.86598873
211.0,211.0,0.06763818
212.0,212.0,0.8488425
213.0,213.0,0.15891458
214.0,214.0,0.9259117
215.0,215.0,0.3241119
216.0,216.0,0.06227312
217.0,217.0,0.49655348
218.0,218.0,0.027661428
219.0,219.0,0.53195286
220.0,220.0,0.12582417
221.0,221.0,0.17344755
222.0,222.0,0.50321865
223.0,223.0,0.3248625
224.0,224.0,0.85981584
225.0,225.0,0.75712115
226.0,226.0,0.014911388
227.0,227.0,0.1695419
228.0,228.0,0.6440212
229.0,229.0,0.482457
230.0,230.0,0.71903336
231.0,231.0,0.9116647
232.0,232.0,0.6906047
233.0,233.0,0.7822296
234.0,234.0,0.055651758
235.0,235.0,0.28875247
236.0,236.0,0.033840295
237.0,237.0,0.1709832
238.0,238.0,0.45796078
239.0,239.0,0.89538264
240.0,240.0,0.044657942
241.0,241.0,0.9132638
242.0,242.0,0.5972498
243.0,243.0,0.022201603
244.0,244.0,0.5176488
245.0,245.0,0.020826826
246.0,246.0,0.3777114
247.0,247.0,0.15788636
248.0,248.0,0.82280064
249.0,249.0,0.507153
250.0,250.0,0.19123763
251.0,251.0,0.68740284
252.0,252.0,0.6740925
253.0,253.0,0.16478354
254.0,254.0,0.5441135
255.0,255.0,0.04262314
256.0,256.0,0.020347077
257.0,257.0,0.12388174
258.0,258.0,0.023421392
259.0,259.0,0.86930776
260.0,260.0,0.700166
261.0,261.0,0.7714595
262.0,262.0,0.3378922
263.0,263.0,0.56891626
264.0,264.0,0.6649598
265.0,265.0,0.095464155
266.0,266.0,0.9610024
267.0,267.0,0.6969504
268.0,268.0,0.8964077
269.0,269.0,0.8086907
270.0,270.0,0.5750991
271.0,271.0,0.19904499
272.0,272.0,0.59006697
273.0,273.0,0.12670396
274.0,274.0,0.9084362
275.0,275.0,0.5830509
276.0,276.0,0.8823029
277.0,277.0,0.68938166
278.0,278.0,0.6715512
279.0,279.0,0.38731545
280.0,280.0,0.012677382
281.0,281.0,0.49623123
282.0,282.0,0.027062688
283.0,283.0,0.83496886
284.0,284.0,0.30716357
285.0,285.0,0.16983892
286.0,286.0,0.2367345
287.0,287.0,0.3508394
288.0,288.0,0.49972418
289.0,289.0,0.5873722
290.0,290.0,0.7594023
291.0,291.0,0.73363584
292.0,292.0,0.2025695
293.0,293.0,0.45376605
294.0,294.0,0.6919409
295.0,295.0,0.028691621
296.0,296.0,0.6078673
297.0,297.0,0.14764328
298.0,298.0,0.3390826
299.0,299.0,0.04370034
300.0,300.0,0.94154966
301.0,301.0,0.9272155
302.0,302.0,0.028694507
303.0,303.0,0.44068667
304.0,304.0,0.60156727
305.0,305.0,0.7991562
306.0,306.0,0.3699807
307.0,307.0,0.685203
308.0,308.0,0.3847335
309.0,309.0,0.75762695
310.0,310.0,0.48611608
311.0,311.0,0.47610378
312.0,312.0,0.15810585
313.0,313.0,0.22018085
314.0,314.0,0.7941933
315.0,315.0,0.30600747
316.0,316.0,0.32621622
317.0,317.0,0.71837646
318.0,318.0,0.06436321
319.0,319.0,0.4309835
320.0,320.0,0.4653277
321.0,321.0,0.8310626
322.0,322.0,0.12923062
323.0,323.0,0.68746436
324.0,324.0,0.18786344
325.0,325.0,0.7272577
326.0,326.0,0.0976255
327.0,327.0,0.035705008
328.0,328.0,0.9210566
329.0,329.0,0.87125766
330.0,330.0,0.263138
331.0,331.0,0.7541737
332.0,332.0,0.56302184
333.0,333.0,0.21033542
334.0,334.0,0.49487868
335.0,335.0,0.103257306
336.0,336.0,0.7734044
337.0,337.0,0.28774092
338.0,338.0,0.8054456
339.0,339.0,0.50353366
340.0,340.0,0.593251
341.0,341.0,0.5748442
342.0,342.0,0.027402345
343.0,343.0,0.2074542
344.0,344.0,0.5634334
345.0,345.0,0.47662526
346.0,346.0,0.6310907
347.0,347.0,0.6253975
348.0,348.0,0.25265172
349.0,349.0,0.022022713
350.0,350.0,0.13653848
351.0,351.0,0.784133
352.0,352.0,0.17098114
353.0,353.0,0.07585795
354.0,354.0,0.24835934
355.0,355.0,0.45267877
356.0,356.0,0.29799658
357.0,357.0,0.72619456
358.0,358.0,0.49974665
359.0,359.0,0.3663008
360.0,360.0,0.028179904
361.0,361.0,0.51227754
362.0,362.0,0.14198247
363.0,363.0,0.67688364
364.0,364.0,0.83273816
365.0,365.0,0.32457972
366.0,366.0,0.42612854
367.0,367.0,0.494614
368.0,368.0,0.5064807
369.0,369.0,0.5914502
370.0,370.0,0.21241122
371.0,371.0,0.11637346
372.0,372.0,0.02808412
373.0,373.0,0.73345304
374.0,374.0,0.53129333
375.0,375.0,0.6470119
376.0,376.0,0.83870286
377.0,377.0,0.085074335
378.0,378.0,0.84856254
379.0,379.0,0.15183778
380.0,380.0,0.30044204
381.0,381.0,0.015475097
382.0,382.0,0.5787343
383.0,383.0,0.9433566
384.0,384.0,0.518067
385.0,385.0,0.30202523
386.0,386.0,0.123044625
387.0,387.0,0.6943129
388.0,388.0,0.0780155
389.0,389.0,0.37581098
390.0,390.0,0.15528715
391.0,391.0,0.30525917
392.0,392.0,0.7941612
393.0,393.0,0.5035836
394.0,394.0,0.09785944
395.0,395.0,0.23514004
396.0,396.0,0.12958588
397.0,397.0,0.66858464
398.0,398.0,0.023882898
399.0,399.0,0.017871497
400.0,400.0,0.65340406
401.0,401.0,0.21401846
402.0,402.0,0.9260856
403.0,403.0,0.03720097
404.0,404.0,0.8853448
405.0,405.0,0.41762844
406.0,406.0,0.36528647
407.0,407.0,0.35761553
408.0,408.0,0.86892015
409.0,409.0,0.4072346
410.0,410.0,0.73920316
411.0,411.0,0.35766223
412.0,412.0,0.34503397
413.0,413.0,0.17248638
414.0,414.0,0.74289024
415.0,415.0,0.7343624
416.0,416.0,0.9372956
417.0,417.0,0.59900796
418.0,418.0,0.35998034
419.0,419.0,0.6348012
420.0,420.0,0.52095085
421.0,421.0,0.94384366
422.0,422.0,0.6127093
423.0,423.0,0.032988045
424.0,424.0,0.39412853
425.0,425.0,0.14237641
426.0,426.0,0.90856534
427.0,427.0,0.69751996
428.0,428.0,0.047320683
429.0,429.0,0.5045422
430.0,430.0,0.044500124
431.0,431.0,0.52453333
432.0,432.0,0.87716377
433.0,433.0,0.7495401
434.0,434.0,0.83491087
435.0,435.0,0.045200236
436.0,436.0,0.8422142
437.0,437.0,0.604483
438.0,438.0,0.027660556
439.0,439.0,0.8389757
440.0,440.0,0.8856676
441.0,441.0,0.56248116
442.0,442.0,0.57029843
443.0,443.0,0.22065778
444.0,444.0,0.9051668
445.0,445.0,0.35751253
446.0,446.0,0.7935799
447.0,447.0,0.03314051
448.0,448.0,0.9397494
449.0,449.0,0.025762487
450.0,450.0,0.91369843
451.0,451.0,0.8893304
452.0,452.0,0.32382467
453.0,453.0,0.9483035
454.0,454.0,0.6993091
455.0,455.0,0.03730537
456.0,456.0,0.10303387
457.0,457.0,0.33598602
458.0,458.0,0.032502696
459.0,459.0,0.5610715
460.0,460.0,0.86526334
461.0,461.0,0.5891138
462.0,462.0,0.430195
463.0,463.0,0.29678974
464.0,464.0,0.8554959
465.0,465.0,0.5133546
466.0,466.0,0.025391888
467.0,467.0,0.60947996
468.0,468.0,0.15816835
469.0,469.0,0.08872392
470.0,470.0,0.91191393
471.0,471.0,0.50961965
472.0,472.0,0.29738462
473.0,473.0,0.74988806
474.0,474.0,0.45366597
475.0,475.0,0.5821176
476.0,476.0,0.75828606
477.0,477.0,0.2807224
478.0,478.0,0.4268608
479.0,479.0,0.8943728
480.0,480.0,0.67564356
481.0,481.0,0.62871414
482.0,482.0,0.328325
483.0,483.0,0.84643143
484.0,484.0,0.7594069
485.0,485.0,0.10472178
486.0,486.0,0.04729553
487.0,487.0,0.78642195
488.0,488.0,0.582202
489.0,489.0,0.04430746
490.0,490.0,0.218897
491.0,491.0,0.12380745
492.0,492.0,0.9216394
493.0,493.0,0.36458367
494.0,494.0,0.31282502
495.0,495.0,0.4575636
496.0,496.0,0.7520473
497.0,497.0,0.5629965
498.0,498.0,0.020591417
499.0,499.0,0.34748852
500.0,500.0,0.03372132
501.0,501.0,0.13814442
502.0,502.0,0.07982374
503.0,503.0,0.047906384
504.0,504.0,0.19274934
505.0,505.0,0.24636701
506.0,506.0,0.49998796
507.0,507.0,0.33716673
508.0,508.0,0.4995294
509.0,509.0,0.01868215
510.0,510.0,0.6979736
511.0,511.0,0.013461448
512.0,512.0,0.04521772
513.0,513.0,0.38965744
514.0,514.0,0.12964645
515.0,515.0,0.027825372
516.0,516.0,0.26543865
517.0,517.0,0.6713615
518.0,518.0,0.69275427
519.0,519.0,0.5838014
520.0,520.0,0.48028982
521.0,521.0,0.18945724
522.0,522.0,0.89160615
523.0,523.0,0.65485877
524.0,524.0,0.2042159
525.0,525.0,0.71773744
526.0,526.0,0.6733041
527.0,527.0,0.52033836
528.0,528.0,0.82624996
529.0,529.0,0.3148173
530.0,530.0,0.7369769
531.0,531.0,0.48359948
532.0,532.0,0.13313664
533.0,533.0,0.91724044
534.0,534.0,0.84276706
535.0,535.0,0.5253177
536.0,536.0,0.4498175
537.0,537.0,0.6775306
538.0,538.0,0.8917883
539.0,539.0,0.6254721
540.0,540.0,0.5241739
541.0,541.0,0.6506313
542.0,542.0,0.57881445
543.0,543.0,0.09626925
544.0,544.0,0.9191016
545.0,545.0,0.22580588
546.0,546.0,0.7911475
547.0,547.0,0.48173618
548.0,548.0,0.35198253
549.0,549.0,0.031912826
550.0,550.0,0.5730712
551.0,551.0,0.7873568
552.0,552.0,0.5190538
553.0,553.0,0.9189589
554.0,554.0,0.49483576
555.0,555.0,0.42670587
556.0,556.0,0.061989725
557.0,557.0,0.53996897
558.0,558.0,0.1328388
559.0,559.0,0.7307415
560.0,560.0,0.40068555
561.0,561.0,0.51489574
562.0,562.0,0.4595078
563.0,563.0,0.3286403
564.0,564.0,0.43822214
565.0,565.0,0.75567025
566.0,566.0,0.59353006
567.0,567.0,0.41317436
568.0,568.0,0.47535267
569.0,569.0,0.32045203
570.0,570.0,0.51050496
571.0,571.0,0.6730836
572.0,572.0,0.27374732
573.0,573.0,0.47594526
574.0,574.0,0.77172166
575.0,575.0,0.7204817
576.0,576.0,0.29462385
577.0,577.0,0.9240759
578.0,578.0,0.46505222
579.0,579.0,0.33757177
580.0,580.0,0.068397485
581.0,581.0,0.39593375
582.0,582.0,0.7610886
583.0,583.0,0.7412498
584.0,584.0,0.44082496
585.0,585.0,0.8331167
586.0,586.0,0.35297534
587.0,587.0,0.30294818
588.0,588.0,0.049221713
589.0,589.0,0.8857738
590.0,590.0,0.88688505
591.0,591.0,0.8880314
592.0,592.0,0.5955804
593.0,593.0,0.5132073
594.0,594.0,0.13609861
595.0,595.0,0.34021014
596.0,596.0,0.55610573
597.0,597.0,0.20022841
598.0,598.0,0.30793846
599.0,599.0,0.2293889
600.0,600.0,0.04097004
601.0,601.0,0.7407894
602.0,602.0,0.05542233
603.0,603.0,0.41954872
604.0,604.0,0.3101315
605.0,605.0,0.58173674
606.0,606.0,0.7450489
607.0,607.0,0.8715869
608.0,608.0,0.7640242
609.0,609.0,0.07386917
610.0,610.0,0.35860047
611.0,611.0,0.03753148
612.0,612.0,0.7259638
613.0,613.0,0.37408036
614.0,614.0,0.9361206
615.0,615.0,0.107904814
616.0,616.0,0.64742136
617.0,617.0,0.4630469
618.0,618.0,0.13324715
619.0,619.0,0.91353065
620.0,620.0,0.024812678
621.0,621.0,0.13814966
622.0,622.0,0.4607982
623.0,623.0,0.13889167
624.0,624.0,0.108264565
625.0,625.0,0.091932535
626.0,626.0,0.6836185
627.0,627.0,0.65905607
628.0,628.0,0.8102775
629.0,629.0,0.41867727
630.0,630.0,0.6411324
631.0,631.0,0.88528395
632.0,632.0,0.80750614
633.0,633.0,0.89091986
634.0,634.0,0.36392975
635.0,635.0,0.11896903
636.0,636.0,0.038753368
637.0,637.0,0.5375847
638.0,638.0,0.13404779
639.0,639.0,0.24866001
640.0,640.0,0.023483142
641.0,641.0,0.6817464
642.0,642.0,0.48409018
643.0,643.0,0.39836562
644.0,644.0,0.104507804
645.0,645.0,0.5337427
646.0,646.0,0.033090778
647.0,647.0,0.07644255
648.0,648.0,0.34693325
649.0,649.0,0.47729433
650.0,650.0,0.8304365
651.0,651.0,0.038583793
652.0,652.0,0.30842447
653.0,653.0,0.65640146
654.0,654.0,0.6172188
655.0,655.0,0.88288385
656.0,656.0,0.8661007
657.0,657.0,0.9304076
658.0,658.0,0.6740545
659.0,659.0,0.9133551
660.0,660.0,0.28668082
661.0,661.0,0.9169486
662.0,662.0,0.3652884
663.0,663.0,0.34213737
664.0,664.0,0.2916662
665.0,665.0,0.3636675
666.0,666.0,0.37600225
667.0,667.0,0.37399986
668.0,668.0,0.79698926
669.0,669.0,0.042282045
670.0,670.0,0.3480678
671.0,671.0,0.48719937
672.0,672.0,0.77117836
673.0,673.0,0.51586336
674.0,674.0,0.15629174
675.0,675.0,0.94704473
676.0,676.0,0.8591188
677.0,677.0,0.5547739
678.0,678.0,0.9023555
679.0,679.0,0.108502
680.0,680.0,0.49225855
681.0,681.0,0.081127696
682.0,682.0,0.8769912
683.0,683.0,0.01965584
684.0,684.0,0.102954395
685.0,685.0,0.07805634
686.0,686.0,0.28340998
687.0,687.0,0.121322386
688.0,688.0,0.51412815
689.0,689.0,0.899755
690.0,690.0,0.9008464
691.0,691.0,0.37139103
692.0,692.0,0.7268189
693.0,693.0,0.40803605
694.0,694.0,0.8427322
695.0,695.0,0.07283134
696.0,696.0,0.91703546
697.0,697.0,0.0281736
698.0,698.0,0.6323765
699.0,699.0,0.039604757
700.0,700.0,0.7995787
701.0,701.0,0.76227987
702.0,702.0,0.90366554
703.0,703.0,0.9139072
704.0,704.0,0.19215779
705.0,705.0,0.059610818
706.0,706.0,0.095132716
707.0,707.0,0.7409907
708.0,708.0,0.27853906
709.0,709.0,0.9047181
710.0,710.0,0.89632255
711.0,711.0,0.42004406
712.0,712.0,0.3287725
713.0,713.0,0.13629322
714.0,714.0,0.67571884
715.0,715.0,0.83831143
716.0,716.0,0.76708835
717.0,717.0,0.029883277
718.0,718.0,0.14128174
719.0,719.0,0.6197874
720.0,720.0,0.14546163
721.0,721.0,0.5205353
722.0,722.0,0.2239898
723.0,723.0,0.29429108
724.0,724.0,0.8832284
725.0,725.0,0.90794843
726.0,726.0,0.27339706
727.0,727.0,0.027975949
728.0,728.0,0.64170545
729.0,729.0,0.13872914
730.0,730.0,0.1032247
731.0,731.0,0.39220253
732.0,732.0,0.5182018
733.0,733.0,0.55222595
734.0,734.0,0.75865877
735.0,735.0,0.026283931
736.0,736.0,0.5057541
737.0,737.0,0.62065464
738.0,738.0,0.026421657
739.0,739.0,0.01808569
740.0,740.0,0.4395476
741.0,741.0,0.43231112
742.0,742.0,0.49827853
743.0,743.0,0.8945814
744.0,744.0,0.39211392
745.0,745.0,0.58033574
746.0,746.0,0.9208521
747.0,747.0,0.95815694
748.0,748.0,0.23758999
749.0,749.0,0.7304639
750.0,750.0,0.50556517
751.0,751.0,0.03524421
752.0,752.0,0.042642046
753.0,753.0,0.1453749
754.0,754.0,0.4601266
755.0,755.0,0.13668878
756.0,756.0,0.15029721
757.0,757.0,0.22802241
758.0,758.0,0.6804129
759.0,759.0,0.4379447
760.0,760.0,0.48347446
761.0,761.0,0.53134996
762.0,762.0,0.5775271
763.0,763.0,0.49780163
764.0,764.0,0.43752527
765.0,765.0,0.10743713
766.0,766.0,0.2932324
767.0,767.0,0.12365888
768.0,768.0,0.9021233
769.0,769.0,0.5721997
770.0,770.0,0.01813698
771.0,771.0,0.036205843
772.0,772.0,0.421828
773.0,773.0,0.10099082
774.0,774.0,0.5850499
775.0,775.0,0.41307855
776.0,776.0,0.92215395
777.0,777.0,0.19929782
778.0,778.0,0.722749
779.0,779.0,0.62715596
780.0,780.0,0.78787357
781.0,781.0,0.6896319
782.0,782.0,0.03673386
783.0,783.0,0.060104057
784.0,784.0,0.05400251
785.0,785.0,0.63838285
786.0,786.0,0.48162237
787.0,787.0,0.5081638
788.0,788.0,0.13376983
789.0,789.0,0.040959537
790.0,790.0,0.77915347
791.0,791.0,0.45457292
792.0,792.0,0.1007557
793.0,793.0,0.77641237
794.0,794.0,0.031013254
795.0,795.0,0.48344004
796.0,796.0,0.17677909
797.0,797.0,0.48970705
798.0,798.0,0.020218484
799.0,799.0,0.08191742
800.0,800.0,0.7533685
801.0,801.0,0.50444424
802.0,802.0,0.53203195
803.0,803.0,0.604416
804.0,804.0,0.8904815
805.0,805.0,0.34643248
806.0,806.0,0.48065132
807.0,807.0,0.58199304
808.0,808.0,0.48922157
809.0,809.0,0.12668303
810.0,810.0,0.7726094
811.0,811.0,0.017567175
812.0,812.0,0.6154214
813.0,813.0,0.04118424
814.0,814.0,0.4995576
815.0,815.0,0.8935916
816.0,816.0,0.51756746
817.0,817.0,0.11513788
818.0,818.0,0.8546528
819.0,819.0,0.89168257
820.0,820.0,0.014149231
821.0,821.0,0.6943171
822.0,822.0,0.7558934
823.0,823.0,0.8311696
824.0,824.0,0.33112267
825.0,825.0,0.4910177
826.0,826.0,0.10376863
827.0,827.0,0.27085757
828.0,828.0,0.032135986
829.0,829.0,0.36906305
830.0,830.0,0.041526478
831.0,831.0,0.5680658
832.0,832.0,0.81406194
833.0,833.0,0.85382265
834.0,834.0,0.4219199
835.0,835.0,0.44349524
836.0,836.0,0.0951489
837.0,837.0,0.2110998
838.0,838.0,0.23825307
839.0,839.0,0.38005164
840.0,840.0,0.52215534
841.0,841.0,0.9163151
842.0,842.0,0.913121
843.0,843.0,0.34859392
844.0,844.0,0.32583833
845.0,845.0,0.35908464
846.0,846.0,0.054683607
847.0,847.0,0.51953655
848.0,848.0,0.47691873
849.0,849.0,0.016705189
850.0,850.0,0.5679267
851.0,851.0,0.30489478
852.0,852.0,0.027812488
853.0,853.0,0.62251246
854.0,854.0,0.33644027
855.0,855.0,0.6990461
856.0,856.0,0.4823868
857.0,857.0,0.8781465
858.0,858.0,0.3847323
859.0,859.0,0.45908245
860.0,860.0,0.56129754
861.0,861.0,0.031205665
862.0,862.0,0.76706904
863.0,863.0,0.29420504
864.0,864.0,0.52322394
865.0,865.0,0.45674363
866.0,866.0,0.04495529
867.0,867.0,0.55883634
868.0,868.0,0.061978538
869.0,869.0,0.77312434
870.0,870.0,0.6670679
871.0,871.0,0.31405562
872.0,872.0,0.9154026
873.0,873.0,0.69419336
874.0,874.0,0.3533607
875.0,875.0,0.93684673
876.0,876.0,0.34096256
877.0,877.0,0.32260877
878.0,878.0,0.6529604
879.0,879.0,0.20119084
880.0,880.0,0.66234124
881.0,881.0,0.6741358
882.0,882.0,0.12236654
883.0,883.0,0.47000042
884.0,884.0,0.37011296
885.0,885.0,0.032005202
886.0,886.0,0.31644127
887.0,887.0,0.5199172
888.0,888.0,0.29579788
889.0,889.0,0.46306595
890.0,890.0,0.09616738
891.0,891.0,0.6567069
892.0,892.0,0.18215759
893.0,893.0,0.01714527
894.0,894.0,0.03302733
895.0,895.0,0.27891538
896.0,896.0,0.050314456
897.0,897.0,0.2147146
898.0,898.0,0.23938954
899.0,899.0,0.51987994
900.0,900.0,0.39659196
901.0,901.0,0.04870805
902.0,902.0,0.3510615
903.0,903.0,0.032897696
904.0,904.0,0.020108525
905.0,905.0,0.8872342
906.0,906.0,0.84819037
907.0,907.0,0.8602585
908.0,908.0,0.6833622
909.0,909.0,0.039849233
910.0,910.0,0.02537939
911.0,911.0,0.38032505
912.0,912.0,0.3669471
913.0,913.0,0.86241657
914.0,914.0,0.8124846
915.0,915.0,0.07405627
916.0,916.0,0.9245499
917.0,917.0,0.024427675
918.0,918.0,0.35683852
919.0,919.0,0.0786079
920.0,920.0,0.6611965
921.0,921.0,0.04395499
922.0,922.0,0.132673
923.0,923.0,0.16361767
924.0,924.0,0.8499696
925.0,925.0,0.62520635
926.0,926.0,0.16539222
927.0,927.0,0.15744135
928.0,928.0,0.050500844
929.0,929.0,0.39285335
930.0,930.0,0.39290634
931.0,931.0,0.7798738
932.0,932.0,0.86990124
933.0,933.0,0.25995508
934.0,934.0,0.75234973
935.0,935.0,0.8929866
936.0,936.0,0.5672831
937.0,937.0,0.4538837
938.0,938.0,0.32564503
939.0,939.0,0.8518812
940.0,940.0,0.08656856
941.0,941.0,0.123662025
942.0,942.0,0.8086649
943.0,943.0,0.8860151
944.0,944.0,0.57005703
945.0,945.0,0.3291839
946.0,946.0,0.22539862
947.0,947.0,0.8313363
948.0,948.0,0.91536087
949.0,949.0,0.5725433
950.0,950.0,0.33038282
951.0,951.0,0.21600665
952.0,952.0,0.40324533
953.0,953.0,0.48431042
954.0,954.0,0.039664846
955.0,955.0,0.15923673
956.0,956.0,0.019637495
957.0,957.0,0.80765146
958.0,958.0,0.26513258
959.0,959.0,0.46390766
960.0,960.0,0.3058803
961.0,961.0,0.116779074
962.0,962.0,0.14558168
963.0,963.0,0.14282915
964.0,964.0,0.42699963
965.0,965.0,0.0566117
966.0,966.0,0.15274955
967.0,967.0,0.64346266
968.0,968.0,0.90103596
969.0,969.0,0.39389834
970.0,970.0,0.77887535
971.0,971.0,0.9377125
972.0,972.0,0.90117216
973.0,973.0,0.54874915
974.0,974.0,0.59007466
975.0,975.0,0.91475457
976.0,976.0,0.048161957
977.0,977.0,0.36779457
978.0,978.0,0.30555028
979.0,979.0,0.6345663
980.0,980.0,0.3140714
981.0,981.0,0.4369442
982.0,982.0,0.20696437
983.0,983.0,0.02115319
984.0,984.0,0.806733
985.0,985.0,0.19391261
986.0,986.0,0.83193177
987.0,987.0,0.8906129
988.0,988.0,0.13487616
989.0,989.0,0.015724976
990.0,990.0,0.4984096
991.0,991.0,0.2336548
992.0,992.0,0.7541192
993.0,993.0,0.87681067
994.0,994.0,0.52675164
995.0,995.0,0.54422224
996.0,996.0,0.41279936
997.0,997.0,0.03925489
998.0,998.0,0.085704766
999.0,999.0,0.8682088
1000.0,1000.0,0.7171948
