x,y,species_4 cloglog values
1.0,1.0,0.6066092
2.0,2.0,0.7367661
3.0,3.0,0.8349789
4.0,4.0,0.7374719
5.0,5.0,0.14544153
6.0,6.0,0.7993785
7.0,7.0,0.16109557
8.0,8.0,0.17367768
9.0,9.0,0.81831187
10.0,10.0,0.87626964
11.0,11.0,0.80951035
12.0,12.0,0.71503747
13.0,13.0,0.78915656
14.0,14.0,0.3812739
15.0,15.0,0.6425797
16.0,16.0,0.13967237
17.0,17.0,0.14119226
18.0,18.0,0.12642755
19.0,19.0,0.13784407
20.0,20.0,0.18427338
21.0,21.0,0.13262783
22.0,22.0,0.75775087
23.0,23.0,0.4678173
24.0,24.0,0.70926994
25.0,25.0,0.8282161
26.0,26.0,0.3324381
27.0,27.0,0.5484237
28.0,28.0,0.09407699
29.0,29.0,0.113260925
30.0,30.0,0.50010526
31.0,31.0,0.13250798
32.0,32.0,0.13595064
33.0,33.0,0.684171
34.0,34.0,0.7736523
35.0,35.0,0.6123599
36.0,36.0,0.20634837
37.0,37.0,0.08223175
38.0,38.0,0.5536613
39.0,39.0,0.1222151
40.0,40.0,0.3256544
41.0,41.0,0.38874686
42.0,42.0,0.918635
43.0,43.0,0.7048655
44.0,44.0,0.25011435
45.0,45.0,0.25738215
46.0,46.0,0.38742894
47.0,47.0,0.60391647
48.0,48.0,0.7354881
49.0,49.0,0.3523402
50.0,50.0,0.121741064
51.0,51.0,0.75303954
52.0,52.0,0.13836402
53.0,53.0,0.8481369
54.0,54.0,0.16076285
55.0,55.0,0.15367512
56.0,56.0,0.80924106
57.0,57.0,0.16911235
58.0,58.0,0.61517805
59.0,59.0,0.33373162
60.0,60.0,0.11946117
61.0,61.0,0.21534523
62.0,62.0,0.15166458
63.0,63.0,0.6518166
64.0,64.0,0.1808404
65.0,65.0,0.13622634
66.0,66.0,0.7909261
67.0,67.0,0.30546018
68.0,68.0,0.336968
69.0,69.0,0.50074726
70.0,70.0,0.8636805
71.0,71.0,0.5436239
72.0,72.0,0.08092848
73.0,73.0,0.21924786
74.0,74.0,0.692335
75.0,75.0,0.7307343
76.0,76.0,0.7298313
77.0,77.0,0.52620053
78.0,78.0,0.15865089
79.0,79.0,0.32399705
80.0,80.0,0.15715651
81.0,81.0,0.16172425
82.0,82.0,0.7349731
83.0,83.0,0.21100031
84.0,84.0,0.46392575
85.0,85.0,0.22718346
86.0,86.0,0.48381677
87.0,87.0,0.6012773
88.0,88.0,0.8716109
89.0,89.0,0.7154927
90.0,90.0,0.7402714
91.0,91.0,0.896535
92.0,92.0,0.17986488
93.0,93.0,0.11656934
94.0,94.0,0.32674113
95.0,95.0,0.8022001
96.0,96.0,0.33982503
97.0,97.0,0.37822926
98.0,98.0,0.79158634
99.0,99.0,0.7952593
100.0,100.0,0.25099128
101.0,101.0,0.18301673
102.0,102.0,0.14011534
103.0,103.0,0.07783645
104.0,104.0,0.37802395
105.0,105.0,0.75265896
106.0,106.0,0.21424064
107.0,107.0,0.24022096
108.0,108.0,0.74341315
109.0,109.0,0.08847582
110.0,110.0,0.2452675
111.0,111.0,0.77904403
112.0,112.0,0.37557364
113.0,113.0,0.7626407
114.0,114.0,0.20634195
115.0,115.0,0.10977405
116.0,116.0,0.24544951
117.0,117.0,0.91679704
118.0,118.0,0.8154936
119.0,119.0,0.56448716
