X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
2.0,2.0,train,2.0855071168178366E-4,58.52581695928882,0.7446961891388515
3.0,3.0,train,2.0553985937872768E-4,57.23739440626654,0.7396140016158899
4.0,4.0,train,1.9106752178083553E-4,50.84842600181566,0.7137372920422091
5.0,5.0,train,2.0099104623643815E-4,55.242709683495505,0.7317432716831096
6.0,6.0,train,1.581272845328337E-4,40.57145120482112,0.644844056731219
7.0,7.0,train,1.5826860240601226E-4,40.60525407791669,0.6451724785798105
8.0,8.0,train,2.4431286221739834E-4,70.66190233172887,0.7979867574368951
9.0,9.0,train,1.3313776986838657E-4,32.4184531552034,0.5817189066386794
10.0,10.0,train,8.626948100554431E-5,21.19568941076061,0.43151082084622105
1.0,1.0,test,8.792570497199285E-5,21.632341076311096,0.43764145897910756
