x,y,species_1 cloglog values
1.0,1.0,0.6399032
2.0,2.0,0.74478483
3.0,3.0,0.83272797
4.0,4.0,0.7449233
5.0,5.0,0.20188878
6.0,6.0,0.8004135
7.0,7.0,0.21838565
8.0,8.0,0.2371304
9.0,9.0,0.814044
10.0,10.0,0.86554843
11.0,11.0,0.8268071
12.0,12.0,0.7278664
13.0,13.0,0.7918986
14.0,14.0,0.43999687
15.0,15.0,0.6715074
16.0,16.0,0.1946034
17.0,17.0,0.21278019
18.0,18.0,0.19600588
19.0,19.0,0.20261493
20.0,20.0,0.24552162
21.0,21.0,0.19572243
22.0,22.0,0.761577
23.0,23.0,0.52683866
24.0,24.0,0.7228551
25.0,25.0,0.8392543
26.0,26.0,0.40663788
27.0,27.0,0.59395266
28.0,28.0,0.14788826
29.0,29.0,0.16513333
30.0,30.0,0.56409776
31.0,31.0,0.19532728
32.0,32.0,0.19902539
33.0,33.0,0.7031737
34.0,34.0,0.7777119
35.0,35.0,0.6544107
36.0,36.0,0.28025207
37.0,37.0,0.13248627
38.0,38.0,0.6085289
39.0,39.0,0.18511513
40.0,40.0,0.40372545
41.0,41.0,0.45449492
42.0,42.0,0.9129778
43.0,43.0,0.71834785
44.0,44.0,0.33490494
45.0,45.0,0.32114708
46.0,46.0,0.44619954
47.0,47.0,0.6315928
48.0,48.0,0.7445963
49.0,49.0,0.42513835
50.0,50.0,0.18000025
51.0,51.0,0.75828177
52.0,52.0,0.20026548
53.0,53.0,0.84755236
54.0,54.0,0.21747527
55.0,55.0,0.21382636
56.0,56.0,0.8259097
57.0,57.0,0.23871908
58.0,58.0,0.6578705
59.0,59.0,0.39610496
60.0,60.0,0.1769546
61.0,61.0,0.28990433
62.0,62.0,0.20989317
63.0,63.0,0.68805563
64.0,64.0,0.24394672
65.0,65.0,0.19325499
66.0,66.0,0.8084123
67.0,67.0,0.3830921
68.0,68.0,0.4120859
69.0,69.0,0.56595546
70.0,70.0,0.85979235
71.0,71.0,0.58407015
72.0,72.0,0.12868357
73.0,73.0,0.28674322
74.0,74.0,0.71394193
75.0,75.0,0.7396823
76.0,76.0,0.7515525
77.0,77.0,0.58581066
78.0,78.0,0.21656272
79.0,79.0,0.39909843
80.0,80.0,0.2258444
81.0,81.0,0.21832938
82.0,82.0,0.7432563
83.0,83.0,0.29504302
84.0,84.0,0.5245522
85.0,85.0,0.30092773
86.0,86.0,0.5329691
87.0,87.0,0.65131706
88.0,88.0,0.8628254
89.0,89.0,0.7295271
90.0,90.0,0.7447759
91.0,91.0,0.89326197
92.0,92.0,0.24241154
93.0,93.0,0.17181973
94.0,94.0,0.39300874
95.0,95.0,0.8002131
96.0,96.0,0.40165415
97.0,97.0,0.44500616
98.0,98.0,0.78716475
99.0,99.0,0.8156468
100.0,100.0,0.32742813
101.0,101.0,0.24643922
102.0,102.0,0.20388374
103.0,103.0,0.1288433
104.0,104.0,0.435454
105.0,105.0,0.75787795
106.0,106.0,0.28643888
107.0,107.0,0.3081234
108.0,108.0,0.75269717
109.0,109.0,0.14135303
110.0,110.0,0.3142301
111.0,111.0,0.7846228
112.0,112.0,0.44226173
113.0,113.0,0.76951826
114.0,114.0,0.27237433
115.0,115.0,0.16758992
116.0,116.0,0.31551614
117.0,117.0,0.9126164
118.0,118.0,0.81196064
119.0,119.0,0.5935165
120.0,120.0,0.6665041
121.0,121.0,0.26743934
122.0,122.0,0.21099415
123.0,123.0,0.85631984
124.0,124.0,0.2707537
125.0,125.0,0.5324417
126.0,126.0,0.35035595
127.0,127.0,0.58267266
128.0,128.0,0.4100851
129.0,129.0,0.8914593
130.0,130.0,0.24302496
131.0,131.0,0.1904744
132.0,132.0,0.66708785
133.0,133.0,0.8251016
134.0,134.0,0.55671406
135.0,135.0,0.33702633
136.0,136.0,0.82089263
137.0,137.0,0.122368716
138.0,138.0,0.3010894
139.0,139.0,0.768599
140.0,140.0,0.16276973
141.0,141.0,0.19869356
142.0,142.0,0.2270073
143.0,143.0,0.35934684
144.0,144.0,0.20166798
145.0,145.0,0.39605814
146.0,146.0,0.12880759
147.0,147.0,0.66294575
148.0,148.0,0.26127172
149.0,149.0,0.21225566
150.0,150.0,0.60923743
151.0,151.0,0.6452943
152.0,152.0,0.71752536
153.0,153.0,0.18625659
154.0,154.0,0.1719522
155.0,155.0,0.15596114
156.0,156.0,0.755533
157.0,157.0,0.23326948
158.0,158.0,0.19561338
159.0,159.0,0.24965055
160.0,160.0,0.4670878
161.0,161.0,0.83683217
162.0,162.0,0.80765724
163.0,163.0,0.9446998
164.0,164.0,0.21337649
165.0,165.0,0.55237365
166.0,166.0,0.8649546
167.0,167.0,0.20746504
168.0,168.0,0.23526712
169.0,169.0,0.78553563
170.0,170.0,0.19702357
171.0,171.0,0.2728448
172.0,172.0,0.19167133
173.0,173.0,0.23613949
174.0,174.0,0.47799996
175.0,175.0,0.12074021
176.0,176.0,0.64580584
177.0,177.0,0.42778403
178.0,178.0,0.4080259
179.0,179.0,0.6878881
180.0,180.0,0.7936512
181.0,181.0,0.19165237
182.0,182.0,0.16567278
183.0,183.0,0.49374434
184.0,184.0,0.28649932
185.0,185.0,0.46904105
186.0,186.0,0.6999204
187.0,187.0,0.72551066
188.0,188.0,0.62363595
189.0,189.0,0.8484381
190.0,190.0,0.21946427
191.0,191.0,0.1856493
192.0,192.0,0.28087676
193.0,193.0,0.62766355
194.0,194.0,0.44251963
195.0,195.0,0.591875
196.0,196.0,0.2771951
197.0,197.0,0.4343357
198.0,198.0,0.35904062
199.0,199.0,0.5462628
200.0,200.0,0.2764389
201.0,201.0,0.33900324
202.0,202.0,0.80437845
203.0,203.0,0.77346087
204.0,204.0,0.96086955
205.0,205.0,0.66627324
206.0,206.0,0.54577124
207.0,207.0,0.2486185
208.0,208.0,0.4886979
209.0,209.0,0.6126774
210.0,210.0,0.6698848
211.0,211.0,0.4490863
212.0,212.0,0.63386935
213.0,213.0,0.60953665
214.0,214.0,0.6401747
215.0,215.0,0.162724
216.0,216.0,0.2851889
217.0,217.0,0.40863937
218.0,218.0,0.26235303
219.0,219.0,0.25718263
220.0,220.0,0.35713592
221.0,221.0,0.36426198
222.0,222.0,0.57810074
223.0,223.0,0.25829664
224.0,224.0,0.378693
225.0,225.0,0.17816293
226.0,226.0,0.28447986
227.0,227.0,0.46322566
228.0,228.0,0.1999003
229.0,229.0,0.21552363
230.0,230.0,0.1745163
231.0,231.0,0.85537106
232.0,232.0,0.63995415
233.0,233.0,0.83866054
234.0,234.0,0.41954383
235.0,235.0,0.81875217
236.0,236.0,0.6264872
237.0,237.0,0.31233793
238.0,238.0,0.1848874
239.0,239.0,0.13730408
240.0,240.0,0.7339077
241.0,241.0,0.4407278
242.0,242.0,0.40029952
243.0,243.0,0.85424167
244.0,244.0,0.14589818
245.0,245.0,0.68252957
246.0,246.0,0.5017345
247.0,247.0,0.22216447
248.0,248.0,0.8743509
249.0,249.0,0.45788538
250.0,250.0,0.7974272
251.0,251.0,0.45043916
252.0,252.0,0.19121474
253.0,253.0,0.42550954
254.0,254.0,0.6827013
255.0,255.0,0.601079
256.0,256.0,0.76997155
257.0,257.0,0.26212877
258.0,258.0,0.9679036
259.0,259.0,0.8324688
260.0,260.0,0.19856806
261.0,261.0,0.6946552
262.0,262.0,0.34227902
263.0,263.0,0.53273046
264.0,264.0,0.8830034
265.0,265.0,0.20254232
266.0,266.0,0.78741455
267.0,267.0,0.6479421
268.0,268.0,0.250766
269.0,269.0,0.21591334
270.0,270.0,0.45172578
271.0,271.0,0.9132792
272.0,272.0,0.24592713
273.0,273.0,0.2178606
274.0,274.0,0.30638537
275.0,275.0,0.6881842
276.0,276.0,0.19831544
277.0,277.0,0.363972
278.0,278.0,0.6101417
279.0,279.0,0.37612554
280.0,280.0,0.53913504
281.0,281.0,0.6597255
282.0,282.0,0.43844748
283.0,283.0,0.6500111
284.0,284.0,0.14242339
285.0,285.0,0.18197262
286.0,286.0,0.2304423
287.0,287.0,0.43063584
288.0,288.0,0.48911458
289.0,289.0,0.58978266
290.0,290.0,0.1970633
291.0,291.0,0.2629489
292.0,292.0,0.45893055
293.0,293.0,0.28253213
294.0,294.0,0.14072122
295.0,295.0,0.19021767
296.0,296.0,0.55461824
297.0,297.0,0.715035
298.0,298.0,0.31857336
299.0,299.0,0.21474457
300.0,300.0,0.5045817
301.0,301.0,0.69948524
302.0,302.0,0.6812327
303.0,303.0,0.18972175
304.0,304.0,0.7478647
305.0,305.0,0.37155834
306.0,306.0,0.83925885
307.0,307.0,0.22156471
308.0,308.0,0.37003517
309.0,309.0,0.66018975
310.0,310.0,0.20425944
311.0,311.0,0.83232534
312.0,312.0,0.80184156
313.0,313.0,0.7354603
314.0,314.0,0.17920658
315.0,315.0,0.36002344
316.0,316.0,0.9267816
317.0,317.0,0.13604128
318.0,318.0,0.18690097
319.0,319.0,0.22337517
320.0,320.0,0.8858764
321.0,321.0,0.16371785
322.0,322.0,0.75545
323.0,323.0,0.6824372
324.0,324.0,0.25476807
325.0,325.0,0.7883282
326.0,326.0,0.23548643
327.0,327.0,0.6045629
328.0,328.0,0.18029404
329.0,329.0,0.25293493
330.0,330.0,0.5952452
331.0,331.0,0.24155745
332.0,332.0,0.21978214
333.0,333.0,0.741462
334.0,334.0,0.45871088
335.0,335.0,0.8389681
336.0,336.0,0.8616084
337.0,337.0,0.46961918
338.0,338.0,0.7730565
339.0,339.0,0.4607882
340.0,340.0,0.18051717
341.0,341.0,0.24203503
342.0,342.0,0.79457355
343.0,343.0,0.240269
344.0,344.0,0.3267334
345.0,345.0,0.81139255
346.0,346.0,0.8779668
347.0,347.0,0.20632589
348.0,348.0,0.6293312
349.0,349.0,0.7668863
350.0,350.0,0.30481938
351.0,351.0,0.18453415
352.0,352.0,0.87478465
353.0,353.0,0.21113124
354.0,354.0,0.2784335
355.0,355.0,0.7631993
356.0,356.0,0.74622345
357.0,357.0,0.65351486
358.0,358.0,0.2330295
359.0,359.0,0.23033333
360.0,360.0,0.43525138
361.0,361.0,0.17655903
362.0,362.0,0.16066664
363.0,363.0,0.6521981
364.0,364.0,0.5985704
365.0,365.0,0.15368712
366.0,366.0,0.29265937
367.0,367.0,0.25226855
368.0,368.0,0.6879803
369.0,369.0,0.2777216
370.0,370.0,0.74871445
371.0,371.0,0.18439904
372.0,372.0,0.6187453
373.0,373.0,0.68160623
374.0,374.0,0.33447346
