X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
1.0,1.0,train,9.86937338873577E-5,27.617186885461994,0.5151648916724785
2.0,2.0,train,1.996920928545124E-4,63.997694000322596,0.7688753107082137
3.0,3.0,train,1.9785021700749974E-4,63.03238507863771,0.7657314691303061
4.0,4.0,train,1.8585740749217335E-4,57.204699370370406,0.7441890558708262
5.0,5.0,train,1.9457139373059835E-4,61.45745572157116,0.7600287509482725
6.0,6.0,train,1.5520602704138374E-4,45.4162611922717,0.6796945057961121
7.0,7.0,train,1.5635226847257746E-4,45.892408150321685,0.682376345675606
9.0,9.0,train,1.3018301390613728E-4,36.23606608982649,0.6151606084035484
10.0,10.0,train,9.203680212957747E-5,25.770988853402933,0.4909026141868058
8.0,8.0,test,2.1770919477662957E-4,72.89788111398535,0.7974884724321978
