x,y,species_3 cloglog values
1.0,1.0,0.27325562
2.0,2.0,0.22138582
3.0,3.0,0.2996085
4.0,4.0,0.580921
5.0,5.0,0.38022116
6.0,6.0,0.6886689
7.0,7.0,0.6676048
8.0,8.0,0.22390383
9.0,9.0,0.19498265
10.0,10.0,0.1767761
11.0,11.0,0.24828845
12.0,12.0,0.21607797
13.0,13.0,0.594877
14.0,14.0,0.90451896
15.0,15.0,0.5319078
16.0,16.0,0.2569901
17.0,17.0,0.18932141
18.0,18.0,0.2510548
19.0,19.0,0.2195171
20.0,20.0,0.43933788
21.0,21.0,0.664384
22.0,22.0,0.7708583
23.0,23.0,0.23976256
24.0,24.0,0.2268359
25.0,25.0,0.43870702
26.0,26.0,0.32615304
27.0,27.0,0.4848226
28.0,28.0,0.20951933
29.0,29.0,0.22326095
30.0,30.0,0.7192884
31.0,31.0,0.7055582
32.0,32.0,0.28642124
33.0,33.0,0.21836555
34.0,34.0,0.20569296
35.0,35.0,0.7351785
36.0,36.0,0.8232234
37.0,37.0,0.6474711
38.0,38.0,0.4838047
39.0,39.0,0.14114836
40.0,40.0,0.20918603
41.0,41.0,0.17620505
42.0,42.0,0.52128005
43.0,43.0,0.81606746
44.0,44.0,0.27082637
45.0,45.0,0.27714598
46.0,46.0,0.83546823
47.0,47.0,0.19344579
48.0,48.0,0.20984149
49.0,49.0,0.39918104
50.0,50.0,0.79682595
51.0,51.0,0.36703837
52.0,52.0,0.2878206
53.0,53.0,0.24618998
54.0,54.0,0.8995065
55.0,55.0,0.2063542
56.0,56.0,0.8632061
57.0,57.0,0.2943806
58.0,58.0,0.35642958
59.0,59.0,0.8289091
60.0,60.0,0.14102775
61.0,61.0,0.71825576
62.0,62.0,0.26862574
63.0,63.0,0.7834554
64.0,64.0,0.19786797
65.0,65.0,0.37985188
66.0,66.0,0.5995296
67.0,67.0,0.65931565
68.0,68.0,0.78051883
69.0,69.0,0.24348243
70.0,70.0,0.48071018
71.0,71.0,0.25186452
72.0,72.0,0.48309645
73.0,73.0,0.533997
74.0,74.0,0.7589252
75.0,75.0,0.13477151
76.0,76.0,0.23171204
77.0,77.0,0.28536746
78.0,78.0,0.21407375
79.0,79.0,0.17532615
80.0,80.0,0.7686622
81.0,81.0,0.7153322
82.0,82.0,0.8675248
83.0,83.0,0.17727235
84.0,84.0,0.79038846
85.0,85.0,0.29690313
86.0,86.0,0.20862576
87.0,87.0,0.6029394
88.0,88.0,0.44677737
89.0,89.0,0.19560976
90.0,90.0,0.25505358
91.0,91.0,0.37091553
92.0,92.0,0.52747035
93.0,93.0,0.5980401
94.0,94.0,0.88626087
95.0,95.0,0.4723429
96.0,96.0,0.7716139
97.0,97.0,0.21620904
98.0,98.0,0.6204716
99.0,99.0,0.18846329
100.0,100.0,0.28851852
101.0,101.0,0.9218189
102.0,102.0,0.21976474
103.0,103.0,0.39729872
104.0,104.0,0.41863906
105.0,105.0,0.34254873
106.0,106.0,0.43621558
107.0,107.0,0.18439843
108.0,108.0,0.9251818
109.0,109.0,0.3833521
110.0,110.0,0.48931053
111.0,111.0,0.93245053
112.0,112.0,0.43752593
113.0,113.0,0.38926402
114.0,114.0,0.19755173
115.0,115.0,0.773212
116.0,116.0,0.73374164
117.0,117.0,0.27243248
118.0,118.0,0.7149582
119.0,119.0,0.42005843
120.0,120.0,0.7052238
121.0,121.0,0.7447622
122.0,122.0,0.30942094
123.0,123.0,0.7122144
124.0,124.0,0.20484148
125.0,125.0,0.21324788
126.0,126.0,0.7016575
127.0,127.0,0.82539916
128.0,128.0,0.184462
129.0,129.0,0.2550747
130.0,130.0,0.6734824
131.0,131.0,0.14253347
132.0,132.0,0.42022613
133.0,133.0,0.7627322
134.0,134.0,0.7526316
135.0,135.0,0.89625853
136.0,136.0,0.6092149
137.0,137.0,0.8438518
138.0,138.0,0.27531973
139.0,139.0,0.22853138
140.0,140.0,0.6996385
141.0,141.0,0.758613
