Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
9.48018E-6,0.000948018,0.059925605,1,0,0
9.48279E-6,0.001896297,0.059941579,0.99990009,0,0
9.77518E-6,0.002873814,0.061731555,0.99980018,0,0
1.02612E-5,0.005932716,0.064699573,0.99950045,0,0
1.0459E-5,0.010085162,0.065904676,0.999100809,0,0
1.11198E-5,0.025167909,0.069919224,0.997702068,0,0
1.17995E-5,0.050558524,0.074030986,0.995504046,0,0
1.24877E-5,0.100506765,0.078175557,0.991407733,0,0
1.30843E-5,0.200362427,0.081753496,0.983614747,0,0
1.35937E-5,0.300406291,0.084797641,0.976121491,0,0
1.4228E-5,0.400728901,0.088573745,0.968927965,0,0
1.45719E-5,0.500020026,0.090615022,0.962034169,0,0
1.49742E-5,0.6003421,0.092996286,0.955240284,0,0
1.55159E-5,0.700898554,0.096193353,0.948646218,0,0
1.5753E-5,0.750931198,0.097589248,0.945449096,0,0
1.59874E-5,0.800105109,0.098967182,0.942351883,0,0
1.65345E-5,0.900902616,0.10217431,0.936157458,0,0
1.71271E-5,1.000264604,0.105635759,0.930262764,0,0
1.7642E-5,1.101101825,0.10863263,0.924467979,0,0
1.80661E-5,1.201082981,0.111093562,0.918873014,0,0
1.83979E-5,1.301385565,0.113013923,0.91337796,0,0
1.86682E-5,1.401577449,0.114575333,0.907982815,0,0
1.89143E-5,1.50114763,0.115994815,0.902687581,0,0
1.96219E-5,1.751694923,0.12006287,0.889699271,0,0
2.01565E-5,2.0001082,0.123124045,0.877210511,0,0
2.06243E-5,2.251133287,0.125793474,0.864921571,0,0
2.10161E-5,2.50097939,0.128023457,0.852932361,0,0
2.13537E-5,2.751045202,0.1299402,0.841142971,0,0
2.17829E-5,3.001360951,0.132371172,0.829553402,0,0
2.21769E-5,3.251857688,0.134596426,0.818163653,0,0
2.26422E-5,3.500515382,0.137217134,0.807073634,0,0
2.31483E-5,3.750122215,0.140058743,0.796183435,0,0
2.35556E-5,4.002139715,0.142339261,0.785393146,0,0
2.40218E-5,4.252125599,0.144941366,0.774902588,0,0
2.4448E-5,4.501712989,0.147313788,0.764611849,0,0
2.4927E-5,4.751184295,0.149971744,0.754520931,0,0
2.54278E-5,5.00055415,0.15274203,0.744629833,0,0
2.5855E-5,5.252028135,0.155098289,0.734838645,0,0
2.62808E-5,5.502268043,0.157440412,0.725247277,0,0
2.66574E-5,5.750808508,0.159506174,0.71585573,0,0
2.70985E-5,6.000909718,0.161919028,0.706564092,0,0
2.75714E-5,6.252529239,0.164498515,0.697372365,0,0
2.80735E-5,6.500063797,0.167228839,0.688480368,0,0
2.86446E-5,6.752765632,0.17032307,0.67958837,0,0
2.91197E-5,7.001344815,0.172888723,0.670996104,0,0
2.97257E-5,7.251537697,0.176149253,0.662503747,0,0
3.04749E-5,7.501051086,0.180162871,0.65421121,0,0
3.11826E-5,7.75097504,0.183936086,0.646118493,0,0
3.19201E-5,8.00020785,0.187849897,0.638225597,0,0
3.2774E-5,8.252943602,0.192358184,0.630432611,0,0
3.37024E-5,8.502181966,0.197230953,0.622939355,0,0
3.44916E-5,8.750962687,0.201349752,0.615645919,0,0
3.51603E-5,9.001719793,0.204823892,0.608452393,0,0
3.57997E-5,9.250042269,0.208130744,0.601458687,0,0
3.64087E-5,9.502872006,0.211268331,0.594464982,0,0
3.71897E-5,9.753339041,0.215273588,0.587671096,0,0
3.77979E-5,10.000958424,0.218378383,0.581077031,0,0
3.87545E-5,10.253531503,0.223237278,0.574482965,0,0
3.95724E-5,10.500059465,0.227367288,0.56818863,0,0
4.03965E-5,10.752173488,0.231506713,0.561894295,0,0
4.13638E-5,11.001540902,0.236337217,0.55579978,0,0
4.24311E-5,11.25294086,0.241631442,0.549805175,0,0
4.32476E-5,11.50130594,0.245657152,0.544010391,0,0
4.42045E-5,11.750848514,0.250347576,0.538315516,0,0
4.56509E-5,12.002179953,0.257382156,0.532720552,0,0
4.68781E-5,12.252122528,0.263299066,0.527325407,0,0
4.8193E-5,12.504350388,0.26958674,0.522030173,0,0
4.94445E-5,12.75302629,0.275521043,0.516934759,0,0
5.08296E-5,13.003531865,0.282032552,0.511939255,0,0
5.24761E-5,13.252170405,0.289696983,0.507143571,0,0
5.3375E-5,13.501048866,0.293846817,0.502447797,0,0
5.45605E-5,13.755052998,0.299282704,0.497752023,0,0
5.58368E-5,14.0036439,0.305088372,0.49325607,0,0
5.67983E-5,14.251316684,0.309430023,0.488860026,0,0
5.77682E-5,14.503612457,0.31378229,0.484463982,0,0
5.95857E-5,14.750055656,0.32186419,0.480267759,0,0
6.1137E-5,15.003707249,0.328686835,0.476071536,0,0
6.24254E-5,15.251014607,0.334301331,0.472075132,0,0
6.35411E-5,15.503024234,0.339125008,0.468078729,0,0
6.43414E-5,15.752660562,0.342563572,0.464182236,0,0
6.54035E-5,16.0057077,0.347099501,0.460285743,0,0
