x,y,species_8 cloglog values
1.0,1.0,0.2581608
2.0,2.0,0.20699398
3.0,3.0,0.28437307
4.0,4.0,0.57083595
5.0,5.0,0.36533377
6.0,6.0,0.6827287
7.0,7.0,0.6608011
8.0,8.0,0.20946373
9.0,9.0,0.18119211
10.0,10.0,0.1635079
11.0,11.0,0.23345764
12.0,12.0,0.20179291
13.0,13.0,0.58528394
14.0,14.0,0.9069202
15.0,15.0,0.5202318
16.0,16.0,0.24205221
17.0,17.0,0.17568347
18.0,18.0,0.23618814
19.0,19.0,0.20516206
20.0,20.0,0.42535138
21.0,21.0,0.65745
22.0,22.0,0.768393
23.0,23.0,0.22505286
24.0,24.0,0.2123415
25.0,25.0,0.42470834
26.0,26.0,0.3109088
27.0,27.0,0.4718466
28.0,28.0,0.19537586
29.0,29.0,0.20883304
30.0,30.0,0.71463186
31.0,31.0,0.70032275
32.0,32.0,0.2712391
33.0,33.0,0.20403364
34.0,34.0,0.19163708
35.0,35.0,0.73119634
36.0,36.0,0.8229161
37.0,37.0,0.639862
38.0,38.0,0.4708033
39.0,39.0,0.12918808
40.0,40.0,0.19505003
41.0,41.0,0.16295475
42.0,42.0,0.50928974
43.0,43.0,0.8154751
44.0,44.0,0.2557515
45.0,45.0,0.26202175
46.0,46.0,0.8356375
47.0,47.0,0.17969583
48.0,48.0,0.1956908
49.0,49.0,0.384528
50.0,50.0,0.7954488
51.0,51.0,0.35202032
52.0,52.0,0.27263123
53.0,53.0,0.23138747
54.0,54.0,0.90178496
55.0,55.0,0.19228292
56.0,56.0,0.8643861
57.0,57.0,0.2791623
58.0,58.0,0.34132627
59.0,59.0,0.828825
60.0,60.0,0.12907259
61.0,61.0,0.7135555
62.0,62.0,0.25356996
63.0,63.0,0.7815209
64.0,64.0,0.184003
65.0,65.0,0.36496046
66.0,66.0,0.59010404
67.0,67.0,0.65217775
68.0,68.0,0.77846104
69.0,69.0,0.22871788
70.0,70.0,0.4676324
71.0,71.0,0.23698771
72.0,72.0,0.47007748
