X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
1.0,1.0,train,9.495884776468557E-5,26.461549858951166,0.49883459856049106
3.0,3.0,train,1.946198270294656E-4,61.86184104613283,0.7572797814602694
4.0,4.0,train,1.8297427592847243E-4,55.79789222750193,0.7358201820995911
5.0,5.0,train,1.9097362112083368E-4,59.97317729836655,0.750755258004861
6.0,6.0,train,1.5593394730898562E-4,45.80665922380629,0.678387780807741
7.0,7.0,train,1.5605170864743925E-4,45.83924114480741,0.6786631898214034
8.0,8.0,train,2.2522217888167287E-4,74.41068618409261,0.80572408130304
9.0,9.0,train,1.3483664448387598E-4,37.657450260676136,0.625036773176828
10.0,10.0,train,9.344501364128648E-5,25.945520000964862,0.49328474004627865
2.0,2.0,test,1.9702636121866448E-4,63.07708742713925,0.7614921926095647
