X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
1.0,1.0,train,9.417379423617495E-5,25.591440688993444,0.4929551237149532
2.0,2.0,train,1.9958163850846973E-4,63.420229481349686,0.7629130772253053
3.0,3.0,train,1.970735766008449E-4,62.24289661403459,0.7585857599564885
5.0,5.0,train,1.9327526187637033E-4,59.80678037861147,0.7518814371171028
6.0,6.0,train,1.5688742307926214E-4,45.833295265990074,0.677428152246991
7.0,7.0,train,1.5700934511983346E-4,45.871901528344296,0.6777116548766899
8.0,8.0,train,2.290306249606608E-4,75.03506548357824,0.8082775480127071
9.0,9.0,train,1.3508986381631044E-4,37.779483804207636,0.6225175949980056
10.0,10.0,train,9.262925418956151E-5,25.170735663973144,0.48727567868141597
4.0,4.0,test,1.8494963717662007E-4,56.2672563946559,0.7365275398894701
