x,y,species_0 cloglog values
1.0,1.0,0.64969355
2.0,2.0,0.7535093
3.0,3.0,0.8322675
4.0,4.0,0.7547345
5.0,5.0,0.21331093
6.0,6.0,0.80428696
7.0,7.0,0.2310289
8.0,8.0,0.24655074
9.0,9.0,0.81882787
10.0,10.0,0.86691827
11.0,11.0,0.8303564
12.0,12.0,0.7371041
13.0,13.0,0.7961503
14.0,14.0,0.45432568
15.0,15.0,0.67789245
16.0,16.0,0.2062281
17.0,17.0,0.21651086
18.0,18.0,0.19843169
19.0,19.0,0.20572811
20.0,20.0,0.25789288
21.0,21.0,0.19929332
22.0,22.0,0.7697934
23.0,23.0,0.53255755
24.0,24.0,0.73222893
25.0,25.0,0.8321228
26.0,26.0,0.40911824
27.0,27.0,0.59947276
28.0,28.0,0.15003607
29.0,29.0,0.1741761
30.0,30.0,0.56359565
31.0,31.0,0.19953012
32.0,32.0,0.20122488
33.0,33.0,0.7118098
34.0,34.0,0.7843473
35.0,35.0,0.65462404
36.0,36.0,0.28272972
37.0,37.0,0.13471761
38.0,38.0,0.6061979
39.0,39.0,0.1875894
40.0,40.0,0.40754122
41.0,41.0,0.46223757
42.0,42.0,0.9071847
43.0,43.0,0.72795856
44.0,44.0,0.3476261
45.0,45.0,0.33496338
46.0,46.0,0.46067113
47.0,47.0,0.6476974
48.0,48.0,0.75172514
49.0,49.0,0.42894134
50.0,50.0,0.18612134
51.0,51.0,0.7658452
52.0,52.0,0.20547743
53.0,53.0,0.84344363
54.0,54.0,0.23003475
55.0,55.0,0.22351737
56.0,56.0,0.81793344
57.0,57.0,0.24283037
58.0,58.0,0.6574918
59.0,59.0,0.41041782
60.0,60.0,0.18175824
61.0,61.0,0.29261315
62.0,62.0,0.22093304
63.0,63.0,0.68755287
64.0,64.0,0.25378996
65.0,65.0,0.20286213
66.0,66.0,0.8014422
67.0,67.0,0.38456473
68.0,68.0,0.41491032
69.0,69.0,0.5645231
70.0,70.0,0.8583601
71.0,71.0,0.5982429
72.0,72.0,0.1342539
73.0,73.0,0.29516077
74.0,74.0,0.717479
75.0,75.0,0.7477833
76.0,76.0,0.7479988
77.0,77.0,0.5869636
78.0,78.0,0.22834943
79.0,79.0,0.40256336
80.0,80.0,0.23157562
81.0,81.0,0.23103896
82.0,82.0,0.7514998
83.0,83.0,0.29803202
84.0,84.0,0.52699196
85.0,85.0,0.30573943
86.0,86.0,0.547887
87.0,87.0,0.6483391
88.0,88.0,0.86250174
89.0,89.0,0.73559606
90.0,90.0,0.756045
91.0,91.0,0.88782465
92.0,92.0,0.2523887
93.0,93.0,0.17847814
94.0,94.0,0.4037226
95.0,95.0,0.8078438
96.0,96.0,0.41738266
97.0,97.0,0.45283478
98.0,98.0,0.7962101
99.0,99.0,0.8059984
100.0,100.0,0.33069694
101.0,101.0,0.25593022
102.0,102.0,0.20945933
103.0,103.0,0.12863907
104.0,104.0,0.45252395
105.0,105.0,0.76503533
106.0,106.0,0.29011846
107.0,107.0,0.31692666
108.0,108.0,0.7603415
109.0,109.0,0.14266646
110.0,110.0,0.32265875
111.0,111.0,0.7869415
112.0,112.0,0.44880438
113.0,113.0,0.77534217
114.0,114.0,0.28147048
115.0,115.0,0.17052683
116.0,116.0,0.32361257
117.0,117.0,0.9077095
118.0,118.0,0.8156686
119.0,119.0,0.611867
120.0,120.0,0.67538863
121.0,121.0,0.27066916
122.0,122.0,0.21414098
123.0,123.0,0.84902793
124.0,124.0,0.27370945
125.0,125.0,0.5362189
126.0,126.0,0.36001423
127.0,127.0,0.57619524
128.0,128.0,0.42344263
129.0,129.0,0.8869005
130.0,130.0,0.24489714
131.0,131.0,0.20205945
132.0,132.0,0.6824997
133.0,133.0,0.8207845
134.0,134.0,0.5681857
135.0,135.0,0.34643662
136.0,136.0,0.823975
137.0,137.0,0.12113808
138.0,138.0,0.31539065
139.0,139.0,0.7611186
140.0,140.0,0.16711085
141.0,141.0,0.21021804
142.0,142.0,0.23655628
143.0,143.0,0.37191743
144.0,144.0,0.2052853
145.0,145.0,0.3971669
146.0,146.0,0.13438825
147.0,147.0,0.6728109
148.0,148.0,0.27889517
149.0,149.0,0.22538757
150.0,150.0,0.61134285
151.0,151.0,0.6367748
152.0,152.0,0.71390575
153.0,153.0,0.19147092
154.0,154.0,0.18150496
155.0,155.0,0.15868178
156.0,156.0,0.7625953
157.0,157.0,0.24323834
158.0,158.0,0.20737731
159.0,159.0,0.25401178
160.0,160.0,0.46764672
161.0,161.0,0.8340705
162.0,162.0,0.806545
163.0,163.0,0.93918073
164.0,164.0,0.22650553
165.0,165.0,0.55185014
166.0,166.0,0.86541224
167.0,167.0,0.21090566
168.0,168.0,0.23771076
169.0,169.0,0.79292125
170.0,170.0,0.19969387
171.0,171.0,0.27734262
172.0,172.0,0.19743381
173.0,173.0,0.23916517
174.0,174.0,0.47952545
175.0,175.0,0.12425446
176.0,176.0,0.6616054
177.0,177.0,0.43322873
178.0,178.0,0.41140345
179.0,179.0,0.6968939
180.0,180.0,0.8023809
181.0,181.0,0.19404721
182.0,182.0,0.16983336
183.0,183.0,0.5102689
184.0,184.0,0.28999585
185.0,185.0,0.48446319
186.0,186.0,0.6985237
187.0,187.0,0.72371125
188.0,188.0,0.6341627
189.0,189.0,0.8428172
190.0,190.0,0.2251402
191.0,191.0,0.19144991
