X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
1.0,1.0,train,9.055669227529509E-5,22.005933414212496,0.445834026658254
2.0,2.0,train,2.1549321572469443E-4,58.92517568516116,0.7545558805589909
3.0,3.0,train,2.1393624520408885E-4,58.16300672388053,0.7520521685558565
4.0,4.0,train,1.983587042059637E-4,52.1333762096948,0.7255524701771161
5.0,5.0,train,2.0864489700017866E-4,56.16566924126153,0.7433508802070223
6.0,6.0,train,1.5803523452236876E-4,39.315879635846535,0.6430458271971219
7.0,7.0,train,1.592942384428083E-4,39.70817145109941,0.6459632832983642
8.0,8.0,train,2.3732926786135513E-4,68.15623013468509,0.7871193543129033
9.0,9.0,train,1.273507157837063E-4,30.225460511653292,0.5640081681783893
10.0,10.0,test,8.288820862196399E-5,20.25068849209484,0.41742903265648146
