x,y,species_6 cloglog values
1.0,1.0,0.64077884
2.0,2.0,0.74516714
3.0,3.0,0.83269984
4.0,4.0,0.74530494
5.0,5.0,0.20352457
6.0,6.0,0.800531
7.0,7.0,0.22005995
8.0,8.0,0.23883907
9.0,9.0,0.81409895
10.0,10.0,0.8653856
11.0,11.0,0.8268048
12.0,12.0,0.72833025
13.0,13.0,0.79205585
14.0,14.0,0.44158408
15.0,15.0,0.67223877
16.0,16.0,0.1962196
17.0,17.0,0.21444231
18.0,18.0,0.19762598
19.0,19.0,0.2042526
20.0,20.0,0.24724263
21.0,21.0,0.19734174
22.0,22.0,0.7618785
23.0,23.0,0.5281691
24.0,24.0,0.723343
25.0,25.0,0.83919805
26.0,26.0,0.4082963
27.0,27.0,0.59502643
28.0,28.0,0.14933647
29.0,29.0,0.16665258
30.0,30.0,0.5652911
31.0,31.0,0.1969455
32.0,32.0,0.20065369
33.0,33.0,0.70375586
34.0,34.0,0.7779362
35.0,35.0,0.65522087
36.0,36.0,0.2820055
37.0,37.0,0.13386104
38.0,38.0,0.60954154
39.0,39.0,0.18670328
40.0,40.0,0.40538925
41.0,41.0,0.45604613
42.0,42.0,0.91266495
43.0,43.0,0.7188574
44.0,44.0,0.33665463
45.0,45.0,0.3229035
46.0,46.0,0.4477717
47.0,47.0,0.63250536
48.0,48.0,0.7449795
49.0,49.0,0.42675936
50.0,50.0,0.18157206
51.0,51.0,0.7585991
52.0,52.0,0.20189705
53.0,53.0,0.8474612
54.0,54.0,0.21914764
55.0,55.0,0.21549082
56.0,56.0,0.8259114
57.0,57.0,0.24043022
58.0,58.0,0.6586648
59.0,59.0,0.39778227
60.0,60.0,0.17851625
61.0,61.0,0.2916617
62.0,62.0,0.21154864
63.0,63.0,0.68870956
64.0,64.0,0.24566555
65.0,65.0,0.19486737
66.0,66.0,0.80849296
67.0,67.0,0.38479027
68.0,68.0,0.41373384
69.0,69.0,0.5671416
70.0,70.0,0.8596518
71.0,71.0,0.5851844
72.0,72.0,0.13003865
73.0,73.0,0.28849953
74.0,74.0,0.71447265
75.0,75.0,0.7400892
76.0,76.0,0.75190216
77.0,77.0,0.5869179
78.0,78.0,0.21823315
79.0,79.0,0.40077052
80.0,80.0,0.22753352
81.0,81.0,0.22000356
82.0,82.0,0.7436459
83.0,83.0,0.2968017
84.0,84.0,0.5258906
85.0,85.0,0.30268714
86.0,86.0,0.53427804
87.0,87.0,0.6521413
88.0,88.0,0.862673
89.0,89.0,0.7299829
90.0,90.0,0.74515826
91.0,91.0,0.89300275
92.0,92.0,0.24412818
93.0,93.0,0.17336358
94.0,94.0,0.39469126
95.0,95.0,0.8003316
96.0,96.0,0.4033217
97.0,97.0,0.44658127
98.0,98.0,0.78734434
99.0,99.0,0.8156945
100.0,100.0,0.32918197
101.0,101.0,0.24816146
102.0,102.0,0.20552462
103.0,103.0,0.13019921
104.0,104.0,0.4370519
105.0,105.0,0.75819725
106.0,106.0,0.28819507
