x,y,species stddev
1.0,1.0,0.049052555
2.0,2.0,0.023467712
3.0,3.0,0.019689197
4.0,4.0,0.05737699
5.0,5.0,0.041380934
6.0,6.0,0.03274959
7.0,7.0,0.021222264
8.0,8.0,0.0486626
9.0,9.0,0.04690912
10.0,10.0,0.017960336
11.0,11.0,0.027230816
12.0,12.0,0.0173376
13.0,13.0,0.048609823
14.0,14.0,0.039366048
15.0,15.0,0.022464663
16.0,16.0,0.020768018
17.0,17.0,0.019155705
18.0,18.0,0.09145219
19.0,19.0,0.036982276
20.0,20.0,0.034481104
21.0,21.0,0.055291895
22.0,22.0,0.07144722
23.0,23.0,0.04195945
24.0,24.0,0.010470232
25.0,25.0,0.013548213
26.0,26.0,0.01836109
27.0,27.0,0.03415118
28.0,28.0,0.07285143
29.0,29.0,0.05338224
30.0,30.0,0.03509616
31.0,31.0,0.042798597
32.0,32.0,0.08517851
33.0,33.0,0.023498325
34.0,34.0,0.020344596
35.0,35.0,0.058021728
36.0,36.0,0.020676993
37.0,37.0,0.029914722
38.0,38.0,0.039785385
39.0,39.0,0.053992793
40.0,40.0,0.029373886
41.0,41.0,0.011138236
42.0,42.0,0.02094957
43.0,43.0,0.048650995
44.0,44.0,0.032054916
45.0,45.0,0.055484623
46.0,46.0,0.036009796
47.0,47.0,0.018660558
48.0,48.0,0.066677734
49.0,49.0,0.024210574
50.0,50.0,0.03855883
51.0,51.0,0.0403891
52.0,52.0,0.049097624
53.0,53.0,0.03336571
54.0,54.0,0.04811417
55.0,55.0,0.021450536
56.0,56.0,0.023244066
57.0,57.0,0.05389004
58.0,58.0,0.05365228
59.0,59.0,0.03925538
60.0,60.0,0.03543323
61.0,61.0,0.03814734
62.0,62.0,0.0173027
63.0,63.0,0.042656384
64.0,64.0,0.050525058
65.0,65.0,0.012780602
66.0,66.0,0.009408765
67.0,67.0,0.023410544
68.0,68.0,0.055422183
69.0,69.0,0.01065712
70.0,70.0,0.013334933
71.0,71.0,0.02220728
72.0,72.0,0.011511448
73.0,73.0,0.034494165
74.0,74.0,0.011461718
75.0,75.0,0.033723343
76.0,76.0,0.053050477
77.0,77.0,0.04968505
78.0,78.0,0.014872432
79.0,79.0,0.041825432
80.0,80.0,0.031500977
81.0,81.0,0.04005289
82.0,82.0,0.068739295
83.0,83.0,0.08042233
84.0,84.0,0.026023699
85.0,85.0,0.024159476
86.0,86.0,0.020900413
87.0,87.0,0.06465169
88.0,88.0,0.026960908
89.0,89.0,0.02920084
90.0,90.0,0.03579525
91.0,91.0,0.020197684
92.0,92.0,0.021459233
93.0,93.0,0.029985948
94.0,94.0,0.05622309
95.0,95.0,0.05284658
96.0,96.0,0.027554294
97.0,97.0,0.029266255
98.0,98.0,0.041978437
99.0,99.0,0.02371875
100.0,100.0,0.030840917
101.0,101.0,0.028280033
102.0,102.0,0.056784026
103.0,103.0,0.03320123
104.0,104.0,0.030093955
105.0,105.0,0.021396922
106.0,106.0,0.02725036
107.0,107.0,0.018999001
108.0,108.0,0.020572994
109.0,109.0,0.03352597
110.0,110.0,0.064642295
111.0,111.0,0.041600257
112.0,112.0,0.034078736
113.0,113.0,0.0077144364
114.0,114.0,0.03442959
115.0,115.0,0.017384196
116.0,116.0,0.05119769
117.0,117.0,0.031188615
118.0,118.0,0.028937241
119.0,119.0,0.01726177
120.0,120.0,0.058231328
121.0,121.0,0.022978725
122.0,122.0,0.028778108
123.0,123.0,0.041602418
124.0,124.0,0.05443914
125.0,125.0,0.047278423
126.0,126.0,0.013403119
127.0,127.0,0.021393316
128.0,128.0,0.023587253
129.0,129.0,0.0531932
130.0,130.0,0.031156935
131.0,131.0,0.041055735
132.0,132.0,0.023235373
133.0,133.0,0.051263288
134.0,134.0,0.024542281
135.0,135.0,0.027915232
136.0,136.0,0.028279703
137.0,137.0,0.050936658
138.0,138.0,0.026798096
139.0,139.0,0.028441314
140.0,140.0,0.030707585
141.0,141.0,0.03214959
142.0,142.0,0.04675147
143.0,143.0,0.07922349
144.0,144.0,0.01879966
145.0,145.0,0.05041919
146.0,146.0,0.0247724
147.0,147.0,0.04218799
148.0,148.0,0.050572686
149.0,149.0,0.054565888
150.0,150.0,0.06876012
151.0,151.0,0.043145046
152.0,152.0,0.05001395
153.0,153.0,0.039368205
154.0,154.0,0.03235972
155.0,155.0,0.083400056
156.0,156.0,0.07157884
157.0,157.0,0.031925395
158.0,158.0,0.012944211
159.0,159.0,0.01803571
160.0,160.0,0.027255401
161.0,161.0,0.041717134
162.0,162.0,0.01871035
163.0,163.0,0.016707256
164.0,164.0,0.023227064
165.0,165.0,0.026333796
166.0,166.0,0.03424182
167.0,167.0,0.071109824
168.0,168.0,0.033404272
169.0,169.0,0.026349558
170.0,170.0,0.028273262
171.0,171.0,0.01176426
172.0,172.0,0.045538638
173.0,173.0,0.03014842
174.0,174.0,0.010527006
175.0,175.0,0.020413928
176.0,176.0,0.025712844
177.0,177.0,0.019231534
178.0,178.0,0.008956131
179.0,179.0,0.046380665
180.0,180.0,0.05663762
181.0,181.0,0.06811661
182.0,182.0,0.014926284
183.0,183.0,0.027227463
184.0,184.0,0.013776095
185.0,185.0,0.035839684
186.0,186.0,0.045599423
187.0,187.0,0.053228345
188.0,188.0,0.036072463
189.0,189.0,0.05175864
190.0,190.0,0.066929415
191.0,191.0,0.014439766
192.0,192.0,0.016323794
193.0,193.0,0.03962792
194.0,194.0,0.0577897
195.0,195.0,0.037726182
196.0,196.0,0.06609997
197.0,197.0,0.056581892
198.0,198.0,0.028719172
199.0,199.0,0.038923014
200.0,200.0,0.015318164
201.0,201.0,0.032596447
202.0,202.0,0.06804708
203.0,203.0,0.04197634
204.0,204.0,0.043046676
205.0,205.0,0.038606588
206.0,206.0,0.010136755
207.0,207.0,0.019177306
208.0,208.0,0.03136343
209.0,209.0,0.04322116
210.0,210.0,0.056410786
211.0,211.0,0.014319225
212.0,212.0,0.09337803
213.0,213.0,0.022147072
214.0,214.0,0.021009205
215.0,215.0,0.014369238
216.0,216.0,0.018411353
217.0,217.0,0.03128379
218.0,218.0,0.053851265
219.0,219.0,0.017191505
220.0,220.0,0.022584058
221.0,221.0,0.034847446
222.0,222.0,0.043796957
223.0,223.0,0.036945824
224.0,224.0,0.019036891
225.0,225.0,0.030196965
226.0,226.0,0.05228882
227.0,227.0,0.033414003
228.0,228.0,0.04176248
229.0,229.0,0.030014887
230.0,230.0,0.025435548
231.0,231.0,0.048342373
232.0,232.0,0.027861543
233.0,233.0,0.043971136
234.0,234.0,0.026110338
235.0,235.0,0.00858042
236.0,236.0,0.024072569
237.0,237.0,0.011688618
238.0,238.0,0.033787824
239.0,239.0,0.08510197
240.0,240.0,0.016223125
241.0,241.0,0.033967193
242.0,242.0,0.01534613
243.0,243.0,0.03863143
244.0,244.0,0.022810638
245.0,245.0,0.018434105
246.0,246.0,0.029960379
247.0,247.0,0.01703404
248.0,248.0,0.04696801
249.0,249.0,0.07366142
250.0,250.0,0.045334417
251.0,251.0,0.009950833
252.0,252.0,0.017885711
253.0,253.0,0.015702166
254.0,254.0,0.0437093
255.0,255.0,0.06051851
256.0,256.0,0.020116303
257.0,257.0,0.015540792
258.0,258.0,0.03327199
259.0,259.0,0.057095397
260.0,260.0,0.031095821
261.0,261.0,0.018611358
262.0,262.0,0.05289896
