variable,x,y
vpdmin11,-0.3060999572277062,0.9138290286064148
vpdmin11,-0.2858415571212762,0.9138290286064148
vpdmin11,-0.26558315701484614,0.9138290286064148
vpdmin11,-0.2453247569084161,0.9138290286064148
vpdmin11,-0.22506635680198606,0.9138290286064148
vpdmin11,-0.20480795669555601,0.9138290286064148
vpdmin11,-0.18454955658912595,0.9138290286064148
vpdmin11,-0.16429115648269588,0.9138290286064148
vpdmin11,-0.14403275637626586,0.9138290286064148
vpdmin11,-0.12377435626983582,0.9138290286064148
vpdmin11,-0.10351595616340578,0.9138290286064148
vpdmin11,-0.08325755605697571,0.9138290286064148
vpdmin11,-0.06299915595054567,0.9138290286064148
vpdmin11,-0.04274075584411563,0.9138290286064148
vpdmin11,-0.022482355737685533,0.9138290286064148
vpdmin11,-0.0022239556312555475,0.9138290286064148
vpdmin11,0.018034444475174494,0.9138290286064148
vpdmin11,0.038292844581604535,0.9138290286064148
vpdmin11,0.058551244688034576,0.9138290286064148
vpdmin11,0.07880964479446467,0.9138290286064148
vpdmin11,0.09906804490089466,0.9138290286064148
vpdmin11,0.1193264450073247,0.9138290286064148
vpdmin11,0.1395848451137548,0.9138290286064148
vpdmin11,0.15984324522018484,0.9138290286064148
vpdmin11,0.18010164532661488,0.9138290286064148
vpdmin11,0.20036004543304486,0.9138290286064148
vpdmin11,0.22061844553947496,0.9138290286064148
vpdmin11,0.24087684564590495,0.9138290286064148
vpdmin11,0.26113524575233515,0.9138290286064148
vpdmin11,0.28139364585876514,0.9138290286064148
vpdmin11,0.3016520459651951,0.9138290286064148
vpdmin11,0.3219104460716252,0.9138290286064148
vpdmin11,0.3421688461780552,0.9138290286064148
vpdmin11,0.3624272462844853,0.9138290286064148
vpdmin11,0.3826856463909153,0.9138290286064148
vpdmin11,0.4029440464973453,0.9138290286064148
vpdmin11,0.4232024466037754,0.9138290286064148
vpdmin11,0.44346084671020547,0.9138290286064148
vpdmin11,0.46371924681663557,0.9138290286064148
vpdmin11,0.48397764692306555,0.9138290286064148
vpdmin11,0.5042360470294955,0.9138290286064148
vpdmin11,0.5244944471359256,0.9138290286064148
vpdmin11,0.5447528472423556,0.912760317325592
vpdmin11,0.5650112473487857,0.9095073938369751
vpdmin11,0.5852696474552158,0.9061847925186157
vpdmin11,0.6055280475616459,0.902792751789093
vpdmin11,0.6257864476680759,0.89933180809021
vpdmin11,0.6460448477745059,0.89580237865448
vpdmin11,0.666303247880936,0.8922049403190613
vpdmin11,0.686561647987366,0.8885400891304016
vpdmin11,0.706820048093796,0.8848084807395935
vpdmin11,0.727078448200226,0.8810107707977295
vpdmin11,0.7473368483066561,0.8771476149559021
vpdmin11,0.7675952484130862,0.873219907283783
vpdmin11,0.7878536485195161,0.8692284226417542
vpdmin11,0.8081120486259462,0.8651739954948425
vpdmin11,0.8283704487323765,0.8610575199127197
vpdmin11,0.8486288488388064,0.8568800091743469
vpdmin11,0.8688872489452365,0.8526424765586853
vpdmin11,0.8891456490516664,0.8483458161354065
vpdmin11,0.9094040491580965,0.8439912796020508
vpdmin11,0.9296624492645266,0.8395798206329346
vpdmin11,0.9499208493709567,0.8351126313209534
vpdmin11,0.9701792494773865,0.8305909633636475
vpdmin11,0.9904376495838166,0.8260158896446228
vpdmin11,1.0106960496902468,0.8213887810707092
vpdmin11,1.0309544497966767,0.8167107701301575
vpdmin11,1.051212849903107,0.8119832277297974
vpdmin11,1.071471250009537,0.807207465171814
vpdmin11,1.0917296501159668,0.8023847937583923
vpdmin11,1.1119880502223967,0.7975165843963623
vpdmin11,1.132246450328827,0.7926042675971985
vpdmin11,1.1525048504352569,0.7876491546630859
vpdmin11,1.1727632505416872,0.7826526761054993
vpdmin11,1.193021650648117,0.7776162624359131
vpdmin11,1.213280050754547,0.7725414037704468
vpdmin11,1.2335384508609772,0.7674294710159302
vpdmin11,1.2537968509674071,0.7622820138931274
vpdmin11,1.2740552510738374,0.7571004033088684
vpdmin11,1.2943136511802673,0.7518861293792725
vpdmin11,1.3145720512866972,0.7466407418251038
vpdmin11,1.3348304513931275,0.7413657307624817
vpdmin11,1.3550888514995574,0.7360625267028809
vpdmin11,1.3753472516059877,0.7307325601577759
vpdmin11,1.3956056517124176,0.7253773808479309
vpdmin11,1.4158640518188474,0.7199985384941101
vpdmin11,1.4361224519252778,0.7145974040031433
vpdmin11,1.4563808520317076,0.7091755270957947
vpdmin11,1.476639252138138,0.703734278678894
vpdmin11,1.4968976522445678,0.6982752680778503
vpdmin11,1.5171560523509982,0.6927998065948486
vpdmin11,1.537414452457428,0.6873094439506531
