variable,x,y
tdmean11,-8.463000345230096,0.3390674889087677
tdmean11,-8.404776341247553,0.3390674889087677
tdmean11,-8.346552337265008,0.3390674889087677
tdmean11,-8.288328333282465,0.3390674889087677
tdmean11,-8.230104329299921,0.3390674889087677
tdmean11,-8.171880325317376,0.3390674889087677
tdmean11,-8.113656321334833,0.3390674889087677
tdmean11,-8.05543231735229,0.3390674889087677
tdmean11,-7.997208313369745,0.3390674889087677
tdmean11,-7.938984309387202,0.3390674889087677
tdmean11,-7.8807603054046576,0.3390674889087677
tdmean11,-7.822536301422113,0.3390674889087677
tdmean11,-7.76431229743957,0.3390674889087677
tdmean11,-7.706088293457026,0.3390674889087677
tdmean11,-7.647864289474482,0.3390674889087677
tdmean11,-7.589640285491939,0.3390674889087677
tdmean11,-7.531416281509395,0.3390674889087677
tdmean11,-7.4731922775268504,0.3390674889087677
tdmean11,-7.414968273544307,0.3390674889087677
tdmean11,-7.356744269561763,0.3390674889087677
tdmean11,-7.298520265579219,0.3390674889087677
tdmean11,-7.240296261596676,0.3390674889087677
tdmean11,-7.182072257614132,0.3390674889087677
tdmean11,-7.1238482536315875,0.3390674889087677
tdmean11,-7.065624249649044,0.3390674889087677
tdmean11,-7.0074002456665,0.3390674889087677
tdmean11,-6.949176241683956,0.3390674889087677
tdmean11,-6.890952237701413,0.3390674889087677
tdmean11,-6.832728233718869,0.3390674889087677
tdmean11,-6.7745042297363245,0.3390674889087677
tdmean11,-6.716280225753781,0.3390674889087677
tdmean11,-6.658056221771236,0.3390674889087677
tdmean11,-6.599832217788693,0.3390674889087677
tdmean11,-6.54160821380615,0.3390674889087677
tdmean11,-6.483384209823605,0.3390674889087677
tdmean11,-6.4251602058410615,0.3390674889087677
tdmean11,-6.366936201858517,0.3390674889087677
tdmean11,-6.308712197875973,0.3390674889087677
tdmean11,-6.25048819389343,0.3390674889087677
tdmean11,-6.192264189910887,0.3390674889087677
tdmean11,-6.134040185928342,0.3390674889087677
tdmean11,-6.0758161819457985,0.3390674889087677
tdmean11,-6.017592177963254,0.33942341804504395
tdmean11,-5.95936817398071,0.34049272537231445
tdmean11,-5.901144169998167,0.34156450629234314
tdmean11,-5.842920166015624,0.3426387310028076
tdmean11,-5.784696162033079,0.3437153697013855
tdmean11,-5.7264721580505356,0.34479445219039917
tdmean11,-5.668248154067991,0.34587594866752625
tdmean11,-5.610024150085447,0.3469598889350891
tdmean11,-5.551800146102904,0.3480462431907654
tdmean11,-5.493576142120359,0.34913504123687744
tdmean11,-5.435352138137816,0.3502262532711029
tdmean11,-5.377128134155273,0.35131990909576416
tdmean11,-5.3189041301727285,0.3524159789085388
tdmean11,-5.260680126190184,0.3535144627094269
tdmean11,-5.202456122207641,0.35461536049842834
tdmean11,-5.144232118225096,0.3557186722755432
tdmean11,-5.086008114242553,0.3568243980407715
tdmean11,-5.02778411026001,0.35793253779411316
tdmean11,-4.9695601062774655,0.35904309153556824
tdmean11,-4.911336102294921,0.3601560592651367
tdmean11,-4.853112098312377,0.3612714111804962
tdmean11,-4.794888094329833,0.3623891770839691
tdmean11,-4.73666409034729,0.3635093569755554
tdmean11,-4.678440086364747,0.36463192105293274
tdmean11,-4.6202160823822025,0.3657568693161011
tdmean11,-4.561992078399658,0.3668842017650604
tdmean11,-4.503768074417114,0.3680139482021332
tdmean11,-4.44554407043457,0.36914607882499695
tdmean11,-4.387320066452027,0.37028059363365173
