"variable","x","y.averages"
"tdmean11",-8.30100030899048,0.2590937283304
"tdmean11",-8.24256030578613,0.2590937283304
"tdmean11",-8.18412030258179,0.2590937283304
"tdmean11",-8.12568029937744,0.2590937283304
"tdmean11",-8.06724029617309,0.2590937283304
"tdmean11",-8.00880029296875,0.2590937283304
"tdmean11",-7.9503602897644,0.2590937283304
"tdmean11",-7.89192028656006,0.2590937283304
"tdmean11",-7.83348028335571,0.2590937283304
"tdmean11",-7.77504028015137,0.2590937283304
"tdmean11",-7.71660027694702,0.2590937283304
"tdmean11",-7.65816027374267,0.2590937283304
"tdmean11",-7.59972027053833,0.2590937283304
"tdmean11",-7.54128026733398,0.2590937283304
"tdmean11",-7.48284026412964,0.2590937283304
"tdmean11",-7.42440026092529,0.2590937283304
"tdmean11",-7.36596025772095,0.2590937283304
"tdmean11",-7.3075202545166,0.2590937283304
"tdmean11",-7.24908025131225,0.2590937283304
"tdmean11",-7.19064024810791,0.2590937283304
"tdmean11",-7.13220024490356,0.2590937283304
"tdmean11",-7.07376024169922,0.2590937283304
"tdmean11",-7.01532023849487,0.2590937283304
"tdmean11",-6.95688023529052,0.2590937283304
"tdmean11",-6.89844023208618,0.2590937283304
"tdmean11",-6.84000022888183,0.2590937283304
"tdmean11",-6.78156022567749,0.2590937283304
"tdmean11",-6.72312022247314,0.2590937283304
"tdmean11",-6.6646802192688,0.2590937283304
"tdmean11",-6.60624021606445,0.2590937283304
"tdmean11",-6.54780021286011,0.2590937283304
"tdmean11",-6.48936020965576,0.2590937283304
"tdmean11",-6.43092020645141,0.2590937283304
"tdmean11",-6.37248020324707,0.2590937283304
"tdmean11",-6.31404020004272,0.2590937283304
"tdmean11",-6.25560019683838,0.2590937283304
"tdmean11",-6.19716019363403,0.2590937283304
"tdmean11",-6.13872019042968,0.2590937283304
"tdmean11",-6.08028018722534,0.2590937283304
"tdmean11",-6.02184018402099,0.2590937283304
"tdmean11",-5.96340018081665,0.2590937283304
"tdmean11",-5.9049601776123,0.2590937283304
"tdmean11",-5.84652017440795,0.259471187988917
"tdmean11",-5.78808017120361,0.260606391562356
"tdmean11",-5.72964016799926,0.261745868457688
"tdmean11",-5.67120016479492,0.26288961370786
"tdmean11",-5.61276016159057,0.264037652148141
"tdmean11",-5.55432015838623,0.265189963910315
"tdmean11",-5.49588015518188,0.266346597009235
"tdmean11",-5.43744015197754,0.267507529921002
"tdmean11",-5.37900014877319,0.268672772579723
"tdmean11",-5.32056014556884,0.269842344853613
"tdmean11",-5.2621201423645,0.271016238464249
"tdmean11",-5.20368013916015,0.272194488181008
"tdmean11",-5.14524013595581,0.273377065857251
"tdmean11",-5.08680013275146,0.274564004606671
"tdmean11",-5.02836012954711,0.275755306084951
"tdmean11",-4.96992012634277,0.27695097691483
"tdmean11",-4.91148012313842,0.278151022063361
"tdmean11",-4.85304011993408,0.279355449808968
"tdmean11",-4.79460011672973,0.28056426346302
"tdmean11",-4.73616011352539,0.281777474615309
"tdmean11",-4.67772011032104,0.282995091544257
"tdmean11",-4.61928010711669,0.284217114249865
"tdmean11",-4.56084010391235,0.285443555977609
"tdmean11",-4.502400100708,0.286674426661597
"tdmean11",-4.44396009750366,0.287909719679091
"tdmean11",-4.38552009429931,0.289149456553989
"tdmean11",-4.32708009109496,0.290393619073762
"tdmean11",-4.26864008789062,0.29164224366347
"tdmean11",-4.21020008468627,0.292895312110583
"tdmean11",-4.15176008148193,0.294152847594685
"tdmean11",-4.09332007827758,0.295414850115776
"tdmean11",-4.03488007507324,0.296681314706802
