x,y,species cloglog values
331.0,331.0,0.7593338
332.0,332.0,0.64419025
333.0,333.0,0.43990144
334.0,334.0,0.648716
335.0,335.0,0.63016766
336.0,336.0,0.48231974
337.0,337.0,0.45551434
338.0,338.0,0.38578343
339.0,339.0,0.74246544
340.0,340.0,0.3680617
341.0,341.0,0.7692429
342.0,342.0,0.44692507
343.0,343.0,0.29956988
344.0,344.0,0.6892994
345.0,345.0,0.7632833
346.0,346.0,0.36482617
347.0,347.0,0.55345404
348.0,348.0,0.49030837
349.0,349.0,0.686623
350.0,350.0,0.663681
351.0,351.0,0.42734957
352.0,352.0,0.91279536
353.0,353.0,0.6682442
354.0,354.0,0.4985908
355.0,355.0,0.3070713
356.0,356.0,0.8009219
357.0,357.0,0.7413158
358.0,358.0,0.5386874
359.0,359.0,0.2696875
360.0,360.0,0.490018
361.0,361.0,0.52075255
362.0,362.0,0.6925487
363.0,363.0,0.5768681
364.0,364.0,0.7460327
365.0,365.0,0.49503458
366.0,366.0,0.70645577
367.0,367.0,0.51673037
368.0,368.0,0.61016273
369.0,369.0,0.7112049
370.0,370.0,0.659655
371.0,371.0,0.8052512
372.0,372.0,0.7236056
373.0,373.0,0.4774676
374.0,374.0,0.7454455
375.0,375.0,0.41602266
376.0,376.0,0.57736886
377.0,377.0,0.5939911
378.0,378.0,0.47050342
379.0,379.0,0.76468396
380.0,380.0,0.6135978
381.0,381.0,0.43893406
382.0,382.0,0.7468817
383.0,383.0,0.33325168
384.0,384.0,0.32095423
385.0,385.0,0.74964184
386.0,386.0,0.73674715
387.0,387.0,0.48176798
388.0,388.0,0.4637551
389.0,389.0,0.6607307
390.0,390.0,0.45025563
391.0,391.0,0.37173128
392.0,392.0,0.540199
393.0,393.0,0.4405644
394.0,394.0,0.9112238
395.0,395.0,0.4475051
396.0,396.0,0.6729978
397.0,397.0,0.6800096
398.0,398.0,0.6631964
399.0,399.0,0.38553703
400.0,400.0,0.84505415
401.0,401.0,0.6015853
402.0,402.0,0.4998392
403.0,403.0,0.40870222
404.0,404.0,0.4766133
405.0,405.0,0.26497245
406.0,406.0,0.80038893
407.0,407.0,0.52649105
408.0,408.0,0.36890045
409.0,409.0,0.5356323
410.0,410.0,0.7643493
411.0,411.0,0.69507134
412.0,412.0,0.43968293
413.0,413.0,0.504342
414.0,414.0,0.44433293
415.0,415.0,0.6907003
416.0,416.0,0.8302481
417.0,417.0,0.62444586
418.0,418.0,0.755962
419.0,419.0,0.299131
420.0,420.0,0.4090246
421.0,421.0,0.58735377
422.0,422.0,0.7255225
423.0,423.0,0.41075328
424.0,424.0,0.4125573
425.0,425.0,0.61011475
426.0,426.0,0.84636366
427.0,427.0,0.8384213
428.0,428.0,0.54362005
429.0,429.0,0.55997366
430.0,430.0,0.8534998
431.0,431.0,0.4030871
432.0,432.0,0.6213154
433.0,433.0,0.5635118
434.0,434.0,0.29127717
435.0,435.0,0.48308337
436.0,436.0,0.2772432
437.0,437.0,0.72815526
438.0,438.0,0.6290343
439.0,439.0,0.727807
440.0,440.0,0.32066178
441.0,441.0,0.40412667
442.0,442.0,0.751802
443.0,443.0,0.50256747
444.0,444.0,0.62525946
445.0,445.0,0.39374244
446.0,446.0,0.45985743
447.0,447.0,0.78327155
448.0,448.0,0.36735603
449.0,449.0,0.63955474
450.0,450.0,0.48530582
451.0,451.0,0.5724497
452.0,452.0,0.4175116
453.0,453.0,0.72646034
454.0,454.0,0.4337874
455.0,455.0,0.5664322
456.0,456.0,0.6643085
457.0,457.0,0.58715487
458.0,458.0,0.66638523
459.0,459.0,0.49804553
460.0,460.0,0.53489566
461.0,461.0,0.41979447
462.0,462.0,0.48954067
463.0,463.0,0.9527588
464.0,464.0,0.5095966
465.0,465.0,0.36582136
466.0,466.0,0.42545605
467.0,467.0,0.39670172
468.0,468.0,0.3817985
469.0,469.0,0.65144855
470.0,470.0,0.321264
471.0,471.0,0.48313743
472.0,472.0,0.69651634
473.0,473.0,0.57454014
474.0,474.0,0.6857932
475.0,475.0,0.81153667
476.0,476.0,0.8386246
477.0,477.0,0.43167055
478.0,478.0,0.7551423
479.0,479.0,0.75897455
480.0,480.0,0.44531742
481.0,481.0,0.4435263
482.0,482.0,0.47618467
483.0,483.0,0.5587952
484.0,484.0,0.33838075
485.0,485.0,0.64198875
486.0,486.0,0.7346624
487.0,487.0,0.3686061
488.0,488.0,0.58391243
489.0,489.0,0.43955266
490.0,490.0,0.3031151
491.0,491.0,0.7248533
492.0,492.0,0.26784322
493.0,493.0,0.782611
494.0,494.0,0.49036402
495.0,495.0,0.7274924
496.0,496.0,0.7506643
