x,y,species avg
1.0,1.0,0.71102506
2.0,2.0,0.88825047
3.0,3.0,0.42517185
4.0,4.0,0.52657366
5.0,5.0,0.46363133
6.0,6.0,0.45795876
7.0,7.0,0.5803764
8.0,8.0,0.42463794
9.0,9.0,0.58527565
10.0,10.0,0.5192539
11.0,11.0,0.8654966
12.0,12.0,0.45793554
13.0,13.0,0.40560526
14.0,14.0,0.4270897
15.0,15.0,0.47768015
16.0,16.0,0.7408864
17.0,17.0,0.8375735
18.0,18.0,0.38827223
19.0,19.0,0.6131726
20.0,20.0,0.5300842
21.0,21.0,0.59520733
22.0,22.0,0.44369367
23.0,23.0,0.640564
24.0,24.0,0.44418564
25.0,25.0,0.71409947
26.0,26.0,0.39712816
27.0,27.0,0.4791189
28.0,28.0,0.6654378
29.0,29.0,0.31570646
30.0,30.0,0.37940523
31.0,31.0,0.7515349
32.0,32.0,0.70649683
33.0,33.0,0.46502057
34.0,34.0,0.6519586
35.0,35.0,0.6313316
36.0,36.0,0.40733925
37.0,37.0,0.4427993
38.0,38.0,0.6974429
39.0,39.0,0.5128324
40.0,40.0,0.71725106
41.0,41.0,0.8287516
42.0,42.0,0.72936714
43.0,43.0,0.4408297
44.0,44.0,0.8926197
45.0,45.0,0.44199714
46.0,46.0,0.36854506
47.0,47.0,0.42475623
48.0,48.0,0.3683733
49.0,49.0,0.34317687
50.0,50.0,0.42026865
51.0,51.0,0.3549737
52.0,52.0,0.5084437
53.0,53.0,0.6096226
54.0,54.0,0.46132392
55.0,55.0,0.40088642
56.0,56.0,0.48632437
57.0,57.0,0.29757044
58.0,58.0,0.65995365
59.0,59.0,0.35942858
60.0,60.0,0.7072371
61.0,61.0,0.59317404
62.0,62.0,0.64775497
63.0,63.0,0.64584845
64.0,64.0,0.73742175
65.0,65.0,0.7266476
66.0,66.0,0.7178753
67.0,67.0,0.5435986
68.0,68.0,0.53622454
69.0,69.0,0.5135646
70.0,70.0,0.40634757
71.0,71.0,0.5827951
72.0,72.0,0.45231956
73.0,73.0,0.49363106
74.0,74.0,0.88983345
75.0,75.0,0.5081556
76.0,76.0,0.800362
77.0,77.0,0.45484307
78.0,78.0,0.41642395
79.0,79.0,0.6999767
80.0,80.0,0.6935299
81.0,81.0,0.352317
82.0,82.0,0.44171056
83.0,83.0,0.44811463
84.0,84.0,0.3504424
85.0,85.0,0.6239644
86.0,86.0,0.67083013
87.0,87.0,0.7016004
88.0,88.0,0.4213171
89.0,89.0,0.48213142
90.0,90.0,0.3485498
91.0,91.0,0.53130484
92.0,92.0,0.40351108
93.0,93.0,0.39177755
94.0,94.0,0.40980196
95.0,95.0,0.7066683
96.0,96.0,0.57416904
97.0,97.0,0.5506795
98.0,98.0,0.37405622
99.0,99.0,0.37676457
100.0,100.0,0.66463
101.0,101.0,0.4026895
102.0,102.0,0.5829546
103.0,103.0,0.6139548
104.0,104.0,0.45827428
105.0,105.0,0.5569604
106.0,106.0,0.679791
107.0,107.0,0.6547498
108.0,108.0,0.77995807
109.0,109.0,0.6540158
110.0,110.0,0.7124971
111.0,111.0,0.8138312
112.0,112.0,0.5302729
113.0,113.0,0.48620933
114.0,114.0,0.4104266
115.0,115.0,0.59570134
116.0,116.0,0.51127684
117.0,117.0,0.74424475
118.0,118.0,0.7253344
119.0,119.0,0.66664946
120.0,120.0,0.73749006
121.0,121.0,0.69254845
122.0,122.0,0.6081133
123.0,123.0,0.7909579
124.0,124.0,0.37016323
125.0,125.0,0.61238056
126.0,126.0,0.42340803
127.0,127.0,0.70076585
128.0,128.0,0.70218045
129.0,129.0,0.74175143
130.0,130.0,0.6103323
131.0,131.0,0.45201725
132.0,132.0,0.6545932
133.0,133.0,0.43017995
134.0,134.0,0.7941859
135.0,135.0,0.42727256
136.0,136.0,0.4533498
137.0,137.0,0.5193349
138.0,138.0,0.5950558
139.0,139.0,0.64309686
140.0,140.0,0.5464021
141.0,141.0,0.3120377
142.0,142.0,0.41133142
143.0,143.0,0.55146444
144.0,144.0,0.47540346
145.0,145.0,0.6290415
146.0,146.0,0.40092072
147.0,147.0,0.34892637
148.0,148.0,0.82373756
149.0,149.0,0.3718249
150.0,150.0,0.5764484
151.0,151.0,0.7324873
152.0,152.0,0.4295099
153.0,153.0,0.5753662
154.0,154.0,0.36495715
155.0,155.0,0.6733629
156.0,156.0,0.4307928
157.0,157.0,0.4726386
158.0,158.0,0.6167363
159.0,159.0,0.5184239
160.0,160.0,0.64759684
161.0,161.0,0.56604266
162.0,162.0,0.4827808
163.0,163.0,0.6341188
164.0,164.0,0.36415848
165.0,165.0,0.3346971
166.0,166.0,0.41197902
167.0,167.0,0.71758574
168.0,168.0,0.4347674
169.0,169.0,0.42308715
170.0,170.0,0.6526571
171.0,171.0,0.4172981
172.0,172.0,0.5757904
173.0,173.0,0.46878117
174.0,174.0,0.3575595
175.0,175.0,0.7184972
176.0,176.0,0.84575707
177.0,177.0,0.8202444
178.0,178.0,0.66130275
179.0,179.0,0.46251607
180.0,180.0,0.70893055
181.0,181.0,0.3908879
182.0,182.0,0.589348
183.0,183.0,0.4163264
184.0,184.0,0.4499338
185.0,185.0,0.5552004
186.0,186.0,0.6663093
187.0,187.0,0.5924779
188.0,188.0,0.35867047
189.0,189.0,0.6789186
190.0,190.0,0.5018264
191.0,191.0,0.4427607
192.0,192.0,0.58596903
193.0,193.0,0.6969172
194.0,194.0,0.4141155
195.0,195.0,0.48673257
196.0,196.0,0.56977534
197.0,197.0,0.4029606
198.0,198.0,0.39106774
199.0,199.0,0.43144962
200.0,200.0,0.5340526
201.0,201.0,0.41382477
202.0,202.0,0.5238662
203.0,203.0,0.31042707
204.0,204.0,0.4713543
205.0,205.0,0.5889507
206.0,206.0,0.76931363
207.0,207.0,0.47258994
208.0,208.0,0.7651962
209.0,209.0,0.6017106
210.0,210.0,0.38397428
211.0,211.0,0.38170803
212.0,212.0,0.43365082
213.0,213.0,0.8168461
214.0,214.0,0.3610257
215.0,215.0,0.6394792
216.0,216.0,0.3849951
217.0,217.0,0.7810022
218.0,218.0,0.62068266
219.0,219.0,0.5131691
220.0,220.0,0.55392706
221.0,221.0,0.5571234
222.0,222.0,0.88714725
223.0,223.0,0.55110234
224.0,224.0,0.53925663
225.0,225.0,0.35561475
226.0,226.0,0.9034961
227.0,227.0,0.3553962
228.0,228.0,0.43586054
229.0,229.0,0.77860314
230.0,230.0,0.7430132
231.0,231.0,0.45130494
232.0,232.0,0.7069879
233.0,233.0,0.6627749
234.0,234.0,0.5545687
235.0,235.0,0.46242625
236.0,236.0,0.43369183
237.0,237.0,0.39622402
238.0,238.0,0.84052634
239.0,239.0,0.4080102
240.0,240.0,0.86282545
241.0,241.0,0.6540851
242.0,242.0,0.69289356
243.0,243.0,0.44310236
244.0,244.0,0.34738132
245.0,245.0,0.4322306
246.0,246.0,0.5479184
247.0,247.0,0.6955465
248.0,248.0,0.69656277
249.0,249.0,0.7119242
250.0,250.0,0.75206745
251.0,251.0,0.4005002
252.0,252.0,0.5693989
253.0,253.0,0.722946
254.0,254.0,0.45680842
255.0,255.0,0.6734259
256.0,256.0,0.44061506
257.0,257.0,0.7908737
258.0,258.0,0.83077955
259.0,259.0,0.72717726
260.0,260.0,0.5534396
261.0,261.0,0.5833269
262.0,262.0,0.6403593
263.0,263.0,0.7085746
264.0,264.0,0.5555206
265.0,265.0,0.5028744
266.0,266.0,0.435501
267.0,267.0,0.4917978
268.0,268.0,0.6365529
269.0,269.0,0.4217604
270.0,270.0,0.7013287
271.0,271.0,0.52776384
272.0,272.0,0.83573335
273.0,273.0,0.656661
274.0,274.0,0.83979136
275.0,275.0,0.6143568
276.0,276.0,0.2998745
277.0,277.0,0.7646723
278.0,278.0,0.42813063
279.0,279.0,0.4142124
280.0,280.0,0.6226367
281.0,281.0,0.51061827
282.0,282.0,0.53583384
283.0,283.0,0.5600346
284.0,284.0,0.6253354
285.0,285.0,0.39548838
286.0,286.0,0.5839966
287.0,287.0,0.42056692
288.0,288.0,0.66438824
289.0,289.0,0.8318875
290.0,290.0,0.8060117
291.0,291.0,0.29452425
292.0,292.0,0.7087573
293.0,293.0,0.7790892
294.0,294.0,0.61004585
295.0,295.0,0.51857805
296.0,296.0,0.8828909
297.0,297.0,0.69439596
298.0,298.0,0.6685909
299.0,299.0,0.38309768
300.0,300.0,0.4491949
301.0,301.0,0.76189977
302.0,302.0,0.66220623
303.0,303.0,0.49527368
304.0,304.0,0.35432103
305.0,305.0,0.6262834
306.0,306.0,0.476864
307.0,307.0,0.5420935
308.0,308.0,0.7116748
309.0,309.0,0.33546224
310.0,310.0,0.6571287
311.0,311.0,0.7431973
312.0,312.0,0.39446092
313.0,313.0,0.79129636
314.0,314.0,0.30829507
315.0,315.0,0.5692145
316.0,316.0,0.64505744
317.0,317.0,0.34190422
318.0,318.0,0.8793906
319.0,319.0,0.61081225
320.0,320.0,0.50365716
321.0,321.0,0.84661525
322.0,322.0,0.48195186
323.0,323.0,0.359434
324.0,324.0,0.38857403
325.0,325.0,0.77286184
326.0,326.0,0.4912073
327.0,327.0,0.7198748
328.0,328.0,0.38331336
329.0,329.0,0.6672865
330.0,330.0,0.52478176
331.0,331.0,0.63457495
332.0,332.0,0.4613672
333.0,333.0,0.60695845
334.0,334.0,0.7090014
335.0,335.0,0.7350689
336.0,336.0,0.4987878
337.0,337.0,0.6721447
338.0,338.0,0.6582241
339.0,339.0,0.3898679
340.0,340.0,0.53784
341.0,341.0,0.77513146
342.0,342.0,0.4521035
343.0,343.0,0.6362415
344.0,344.0,0.487175
345.0,345.0,0.781872
346.0,346.0,0.7031386
347.0,347.0,0.3106493
348.0,348.0,0.6305433
349.0,349.0,0.6726606
350.0,350.0,0.7240253
351.0,351.0,0.45920733
352.0,352.0,0.43569693
353.0,353.0,0.44030872
354.0,354.0,0.40607145
355.0,355.0,0.5897216
356.0,356.0,0.47352403
357.0,357.0,0.5329932
358.0,358.0,0.50393534
359.0,359.0,0.7809956
360.0,360.0,0.44177228
361.0,361.0,0.33209708
362.0,362.0,0.5269127
363.0,363.0,0.3214163
364.0,364.0,0.68219334
365.0,365.0,0.41448373
366.0,366.0,0.8123889
367.0,367.0,0.42035046
368.0,368.0,0.5285387
369.0,369.0,0.5604573
370.0,370.0,0.45308828
371.0,371.0,0.45087117
372.0,372.0,0.6948386
373.0,373.0,0.45801273
374.0,374.0,0.7040981
375.0,375.0,0.45228252
376.0,376.0,0.67131937
377.0,377.0,0.4666477
378.0,378.0,0.46564722
379.0,379.0,0.5267923
380.0,380.0,0.41097355
381.0,381.0,0.49143207
382.0,382.0,0.60486
383.0,383.0,0.49075297
384.0,384.0,0.7443657
385.0,385.0,0.57002
386.0,386.0,0.6553293
387.0,387.0,0.43957558
388.0,388.0,0.5372036
389.0,389.0,0.74073124
390.0,390.0,0.5890285
391.0,391.0,0.5375696
392.0,392.0,0.31344897
393.0,393.0,0.63029087
394.0,394.0,0.809048
395.0,395.0,0.5157658
396.0,396.0,0.785721
397.0,397.0,0.48520014
398.0,398.0,0.8452875
399.0,399.0,0.6126705
400.0,400.0,0.82921547
401.0,401.0,0.7153996
402.0,402.0,0.35788006
403.0,403.0,0.31005087
404.0,404.0,0.41006938
405.0,405.0,0.69073313
406.0,406.0,0.4672783
407.0,407.0,0.70730156
408.0,408.0,0.5893463
409.0,409.0,0.36833435
410.0,410.0,0.5968899
411.0,411.0,0.38482898
412.0,412.0,0.71236354
413.0,413.0,0.66335607
414.0,414.0,0.7050858
415.0,415.0,0.5724812
416.0,416.0,0.44571206
417.0,417.0,0.4004293
418.0,418.0,0.2998953
419.0,419.0,0.30204806
420.0,420.0,0.82448214
421.0,421.0,0.80023175
422.0,422.0,0.43578315
423.0,423.0,0.51560843
424.0,424.0,0.39292943
425.0,425.0,0.65546656
426.0,426.0,0.7640738
427.0,427.0,0.58076435
428.0,428.0,0.50052863
429.0,429.0,0.7564699
430.0,430.0,0.5702243
431.0,431.0,0.56713057
432.0,432.0,0.43119898
433.0,433.0,0.725269
