"variable","x","y.averages"
"vpdmin11",-0.308700072765351,0.612426804171668
"vpdmin11",-0.288859270858765,0.612426804171668
"vpdmin11",-0.26901846895218,0.612426804171668
"vpdmin11",-0.249177667045594,0.612426804171668
"vpdmin11",-0.229336865139008,0.612426804171668
"vpdmin11",-0.209496063232422,0.612426804171668
"vpdmin11",-0.189655261325837,0.612426804171668
"vpdmin11",-0.169814459419251,0.612426804171668
"vpdmin11",-0.149973657512665,0.612426804171668
"vpdmin11",-0.13013285560608,0.612426804171668
"vpdmin11",-0.110292053699494,0.612426804171668
"vpdmin11",-0.0904512517929082,0.612426804171668
"vpdmin11",-0.0706104498863225,0.612426804171668
"vpdmin11",-0.0507696479797368,0.612426804171668
"vpdmin11",-0.0309288460731511,0.612426804171668
"vpdmin11",-0.0110880441665654,0.612426804171668
"vpdmin11",0.00875275774002032,0.612426804171668
"vpdmin11",0.028593559646606,0.612426804171668
"vpdmin11",0.0484343615531918,0.612426804171668
"vpdmin11",0.0682751634597774,0.612426804171668
"vpdmin11",0.0881159653663632,0.612426804171668
"vpdmin11",0.107956767272949,0.612426804171668
"vpdmin11",0.127797569179534,0.612426804171668
"vpdmin11",0.14763837108612,0.612426804171668
"vpdmin11",0.167479172992706,0.612426804171668
"vpdmin11",0.187319974899292,0.612426804171668
"vpdmin11",0.207160776805877,0.612426804171668
"vpdmin11",0.227001578712463,0.612426804171668
"vpdmin11",0.246842380619049,0.612426804171668
"vpdmin11",0.266683182525634,0.612426804171668
"vpdmin11",0.28652398443222,0.612426804171668
"vpdmin11",0.306364786338806,0.612426804171668
"vpdmin11",0.326205588245392,0.612426804171668
"vpdmin11",0.346046390151977,0.612426804171668
"vpdmin11",0.365887192058563,0.612426804171668
"vpdmin11",0.385727993965149,0.612426804171668
"vpdmin11",0.405568795871734,0.612426804171668
"vpdmin11",0.42540959777832,0.612426804171668
"vpdmin11",0.445250399684906,0.612426804171668
"vpdmin11",0.465091201591492,0.612426804171668
"vpdmin11",0.484932003498077,0.612426804171668
"vpdmin11",0.504772805404663,0.612426804171668
"vpdmin11",0.524613607311249,0.61247839530309
"vpdmin11",0.544454409217834,0.612633188565572
"vpdmin11",0.56429521112442,0.612788021564484
"vpdmin11",0.584136013031006,0.612942887677087
"vpdmin11",0.603976814937591,0.613097800148858
"vpdmin11",0.623817616844177,0.613252752357059
"vpdmin11",0.643658418750763,0.61340774430169
"vpdmin11",0.663499220657349,0.613562769360013
"vpdmin11",0.683340022563934,0.613717840777503
"vpdmin11",0.70318082447052,0.613872945308685
"vpdmin11",0.723021626377106,0.614028096199036
"vpdmin11",0.742862428283691,0.614183273580339
"vpdmin11",0.762703230190277,0.614338497320811
"vpdmin11",0.782544032096863,0.614493747552236
"vpdmin11",0.802384834003448,0.614649050765567
"vpdmin11",0.822225635910034,0.614804380469852
"vpdmin11",0.84206643781662,0.614959749910567
"vpdmin11",0.861907239723206,0.615115152464973
"vpdmin11",0.881748041629791,0.615270594755808
"vpdmin11",0.901588843536377,0.615426070160336
"vpdmin11",0.921429645442963,0.615581578678555
"vpdmin11",0.941270447349548,0.615737126933204
"vpdmin11",0.961111249256134,0.615892701678806
"vpdmin11",0.98095205116272,0.616048329406314
"vpdmin11",1.00079285306931,0.6162039703793
"vpdmin11",1.02063365497589,0.616359651088715
"vpdmin11",1.04047445688248,0.616515364911821
"vpdmin11",1.06031525878906,0.616671125094096
"vpdmin11",1.08015606069565,0.616826898521847
"vpdmin11",1.09999686260223,0.616982718308767
"vpdmin11",1.11983766450882,0.617138564586639
"vpdmin11",1.13967846641541,0.617294450600942
"vpdmin11",1.15951926832199,0.617450363106198
"vpdmin11",1.17936007022858,0.617606302102407
"vpdmin11",1.19920087213516,0.617762287457784
"vpdmin11",1.21904167404175,0.617918286058638
"vpdmin11",1.23888247594833,0.618074324395921
"vpdmin11",1.25872327785492,0.61823038260142
"vpdmin11",1.27856407976151,0.618386493788825
"vpdmin11",1.29840488166809,0.618542611598969
"vpdmin11",1.31824568357468,0.61869877576828
"vpdmin11",1.33808648548126,0.618854966428545
"vpdmin11",1.35792728738785,0.619011176957024
"vpdmin11",1.37776808929443,0.619167420599196
"vpdmin11",1.39760889120102,0.619323697355058
