Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
3.21708E-5,0.00321708,0.250895723,1,0,0
3.22375E-5,0.00644083,0.251344291,0.99990009,0,0
3.22899E-5,0.012894277,0.251696269,0.99970027,0,0
3.2379E-5,0.025829756,0.252294646,0.999300629,0,0
3.27984E-5,0.051972065,0.255105721,0.998501349,0,0
3.32089E-5,0.101567818,0.257845881,0.997002698,0,0
3.37755E-5,0.201977172,0.26161276,0.994005395,0,0
3.42137E-5,0.300545056,0.264511859,0.991108003,0,0
3.46265E-5,0.40040858,0.267233615,0.98821061,0,0
3.504E-5,0.501365711,0.269949008,0.985313218,0,0
3.58326E-5,0.600445854,0.275126421,0.982515736,0,0
3.63429E-5,0.701515481,0.278440533,0.979718254,0,0
3.66535E-5,0.752575487,0.280450073,0.978319512,0,0
3.69996E-5,0.800479567,0.282682609,0.977020681,0,0
3.74972E-5,0.901178584,0.285880614,0.974323109,0,0
3.83133E-5,1.003452015,0.291094647,0.971625537,0,0
3.88352E-5,1.103790261,0.294409619,0.969027875,0,0
3.92693E-5,1.20149158,0.297154422,0.966530123,0,0
3.9617E-5,1.30008079,0.299345622,0.964032371,0,0
4.00556E-5,1.403617994,0.302099337,0.961434709,0,0
4.03362E-5,1.500161942,0.303855408,0.959036867,0,0
4.12118E-5,1.753325579,0.309307504,0.952842442,0,0
4.20138E-5,2.003253369,0.314263892,0.946847837,0,0
4.2717E-5,2.253407176,0.318580144,0.940953142,0,0
4.35692E-5,2.504059189,0.323774845,0.935158357,0,0
4.43849E-5,2.750249781,0.328709431,0.929563393,0,0
4.49387E-5,3.000193418,0.332039353,0.923968428,0,0
4.56951E-5,3.253839067,0.336560888,0.918373464,0,0
4.64478E-5,3.502884274,0.341030022,0.91297832,0,0
4.6998E-5,3.750532796,0.344277696,0.907683085,0,0
4.75794E-5,4.001055696,0.34769189,0.902387851,0,0
4.82538E-5,4.250271273,0.351630165,0.897192527,0,0
4.90261E-5,4.503254014,0.35611095,0.891997203,0,0
4.98347E-5,4.750594678,0.360769187,0.887001698,0,0
5.02716E-5,5.000814337,0.363272243,0.882006194,0,0
5.09147E-5,5.25370423,0.366938427,0.87701069,0,0
5.14118E-5,5.504298969,0.369757688,0.872115096,0,0
5.19803E-5,5.752478793,0.372966987,0.867319413,0,0
5.25549E-5,6.003378578,0.376193821,0.862523729,0,0
5.30357E-5,6.251326823,0.378881246,0.857827955,0,0
5.35817E-5,6.501703905,0.381918938,0.853132181,0,0
5.40676E-5,6.754650692,0.38461009,0.848436407,0,0
5.46391E-5,7.004585079,0.38775982,0.843840544,0,0
5.49866E-5,7.251143046,0.389667282,0.83934459,0,0
5.5489E-5,7.50532886,0.392414332,0.834748726,0,0
5.5839E-5,7.750299572,0.394320966,0.830352683,0,0
5.62772E-5,8.002501022,0.396699851,0.825856729,0,0
5.67716E-5,8.251367809,0.399371755,0.821460685,0.111111111,0
5.71604E-5,8.502088471,0.401465487,0.817064642,0.111111111,0
5.75527E-5,8.754440782,0.403570086,0.812668598,0.111111111,0
5.80108E-5,9.002932182,0.406018264,0.808372465,0.111111111,0
5.84144E-5,9.253344495,0.408167016,0.804076331,0.111111111,0
5.8827E-5,9.505500389,0.410355698,0.799780198,0.111111111,0
5.916E-5,9.753189349,0.412116224,0.795583974,0.111111111,0
5.95791E-5,10.002526793,0.414324406,0.791387751,0.111111111,0
5.98457E-5,10.253351046,0.415724797,0.787191528,0.111111111,0
6.02149E-5,10.505552395,0.417658854,0.782995304,0.111111111,0
6.05495E-5,10.753089776,0.419405964,0.778898991,0.111111111,0
6.0843E-5,11.001963803,0.42093377,0.774802678,0.111111111,0
6.12218E-5,11.2521922,0.422899941,0.770706364,0.111111111,0
6.14911E-5,11.503706252,0.42429413,0.766610051,0.111111111,0
6.18144E-5,11.750385293,0.425962828,0.762613648,0.111111111,0
6.21179E-5,12.004539418,0.427524927,0.758517334,0.111111111,0
6.25144E-5,12.253732244,0.429559583,0.754520931,0.111111111,0
6.28662E-5,12.504491032,0.431359046,0.750524528,0.111111111,0
6.31637E-5,12.750343785,0.432875913,0.746628035,0.111111111,0
6.35864E-5,13.003780012,0.43502445,0.742631632,0.111111111,0
6.38396E-5,13.2522042,0.436307333,0.738735138,0.111111111,0
6.42547E-5,13.501986427,0.438404569,0.734838645,0.111111111,0
6.45402E-5,13.753143193,0.439842484,0.730942152,0.111111111,0
6.48027E-5,14.005383572,0.441161452,0.727045659,0.111111111,0
6.51631E-5,14.252264076,0.442967112,0.723249076,0.111111111,0
6.54161E-5,14.500322253,0.444231102,0.719452493,0.111111111,0
6.56931E-5,14.755976361,0.445611732,0.715556,0.111111111,0
6.59479E-5,15.006065642,0.446878897,0.711759417,0.111111111,0
6.62931E-5,15.250759906,0.448590352,0.708062744,0.111111111,0
6.66355E-5,15.503303996,0.450283455,0.70426616,0.111111111,0
6.68753E-5,15.750330061,0.451465824,0.700569487,0.111111111,0
6.71142E-5,16.004930164,0.452640996,0.696772904,0.111111111,0
6.74402E-5,16.253808429,0.454241063,0.693076231,0.111111111,0
6.76598E-5,16.503759189,0.455316007,0.689379558,0.111111111,0
6.78835E-5,16.754471657,0.456409345,0.685682885,0.111111111,0
6.83695E-5,17.006448966,0.458776403,0.681986212,0.111111111,0
6.86458E-5,17.253076796,0.460117289,0.678389449,0.111111111,0
6.89974E-5,17.50075526,0.461819377,0.674792687,0.111111111,0
6.9361E-5,17.756757867,0.463573309,0.671096014,0.111111111,0
6.95821E-5,18.006856548,0.464637543,0.667499251,0.111111111,0
6.99322E-5,18.251050143,0.466318057,0.664002398,0.111111111,0
7.02841E-5,18.503479821,0.468001419,0.660405635,0.111111111,0
7.05238E-5,18.757005464,0.469145188,0.656808872,0.111111111,0
7.07903E-5,19.004299419,0.4704144,0.653312019,0.111111111,0
7.10199E-5,19.252490881,0.471505151,0.649815166,0.111111111,0
7.12103E-5,19.501422871,0.472407615,0.646318314,0.111111111,0
7.14312E-5,19.750995563,0.473453032,0.642821461,0.111111111,0
7.16728E-5,20.001418177,0.474594135,0.639324608,0.111111111,0
7.18813E-5,20.252705233,0.475576984,0.635827755,0.111111111,0
7.21221E-5,20.50470638,0.476709823,0.632330902,0.111111111,0
7.23768E-5,20.750425371,0.477905322,0.628933959,0.111111111,0
7.26458E-5,21.004257067,0.479165028,0.625437107,0.111111111,0
7.286E-5,21.251627693,0.48016552,0.622040164,0.111111111,0
7.31199E-5,21.507098718,0.481377567,0.618543311,0.111111111,0
7.33274E-5,21.756098792,0.482342989,0.615146368,0.111111111,0
7.35922E-5,22.005943542,0.483572176,0.611749426,0.111111111,0
7.39082E-5,22.25677015,0.485035327,0.608352483,0.111111111,0
7.40975E-5,22.500938979,0.485909905,0.60505545,0.111111111,0
7.43873E-5,22.753307811,0.487245942,0.601658507,0.111111111,0
7.46699E-5,23.006657864,0.488545655,0.598261565,0.111111111,0
7.48986E-5,23.253468372,0.489594942,0.594964532,0.111111111,0
7.52557E-5,23.501218644,0.491228776,0.591667499,0.111111111,0
7.55987E-5,23.750088612,0.492793364,0.588370467,0.111111111,0
7.58805E-5,24.007578882,0.494075467,0.584973524,0.111111111,0
7.62318E-5,24.250912993,0.495668624,0.581776401,0.111111111,0
7.65486E-5,24.502997975,0.497101279,0.578479369,0.111111111,0
7.69217E-5,24.756247338,0.498783204,0.575182336,0.111111111,0
7.7247E-5,25.002986807,0.500245264,0.571985213,0.111111111,0
7.75439E-5,25.250663886,0.501576045,0.568788091,0.111111111,0
7.78946E-5,25.507136423,0.503143042,0.565491058,0.111111111,0
7.81906E-5,25.756803984,0.50446171,0.562293935,0.111111111,0
7.85528E-5,26.007580602,0.506071151,0.559096813,0.111111111,0
7.88489E-5,26.251540098,0.507382406,0.5559996,0.111111111,0
7.92008E-5,26.504564534,0.508936519,0.552802478,0.111111111,0
7.9507E-5,26.750681215,0.51028511,0.549705265,0.111111111,0
7.99011E-5,27.005742742,0.51201511,0.546508143,0.111111111,0
8.02817E-5,27.254039962,0.513679891,0.54341093,0.111111111,0
8.07088E-5,27.503601821,0.515541252,0.540313718,0.111111111,0
8.11777E-5,27.754496305,0.517576955,0.537216505,0.111111111,0
8.15346E-5,28.006689518,0.519120284,0.534119293,0.111111111,0
8.21603E-5,28.252402382,0.521814682,0.53112199,0.111111111,0
8.27947E-5,28.507953408,0.524530954,0.528024778,0.111111111,0
8.32051E-5,28.757004856,0.526279844,0.525027475,0.111111111,0
8.37326E-5,29.007421087,0.528518612,0.522030173,0.111111111,0
8.43019E-5,29.251006041,0.530922629,0.51913278,0.111111111,0
8.51059E-5,29.505054813,0.534296756,0.516135478,0.111111111,0
8.55338E-5,29.752508289,0.536082773,0.513238086,0.111111111,0
8.60213E-5,30.001221186,0.53810912,0.510340693,0.111111111,0
8.66038E-5,30.25169237,0.540518694,0.507443301,0.111111111,0
8.71494E-5,30.503577069,0.542764437,0.504545909,0.111111111,0
8.7621E-5,30.756945698,0.544696538,0.501648516,0.111111111,0
8.79706E-5,31.002803676,0.546123472,0.498851034,0.111111111,0
8.86177E-5,31.258848754,0.548753299,0.495953642,0.111111111,0
8.92476E-5,31.507858104,0.551298524,0.493156159,0.111111111,0
8.98795E-5,31.758599177,0.55383704,0.490358677,0.111111111,0
9.02327E-5,32.001722313,0.555249952,0.487661105,0.111111111,0
9.08808E-5,32.255428082,0.557830849,0.484863623,0.111111111,0
9.13227E-5,32.501417238,0.559581865,0.482166051,0.111111111,0
9.18587E-5,32.757906492,0.561696412,0.479368568,0.111111111,0
9.24346E-5,33.006808602,0.563956972,0.476670996,0.111111111,0
9.29516E-5,33.257007902,0.565976643,0.473973424,0.111111111,0
9.35721E-5,33.50869112,0.568388313,0.471275852,0.111111111,0
9.38384E-5,33.752287204,0.569419086,0.46867819,0.111111111,0
9.44771E-5,34.006587048,0.571881636,0.465980617,0.111111111,0
9.49686E-5,34.25293829,0.573766679,0.463382955,0.111111111,0
9.53782E-5,34.500380543,0.57533174,0.460785293,0.111111111,0
9.57376E-5,34.758401236,0.576699926,0.458087721,0.111111111,0
9.6197E-5,35.008008559,0.578442588,0.455490059,0.111111111,0
9.6686E-5,35.258702661,0.580289441,0.452892397,0.111111111,0
9.70317E-5,35.500821535,0.581590268,0.450394645,0.111111111,0
9.74479E-5,35.753660855,0.583151031,0.447796983,0.111111111,0
9.78651E-5,36.007583997,0.584709982,0.445199321,0.111111111,0
9.81984E-5,36.252624136,0.585950877,0.442701569,0.111111111,0
9.85882E-5,36.508460895,0.587397783,0.440103906,0.111111111,0
9.8892E-5,36.755326306,0.58852181,0.437606154,0.111111111,0
9.94198E-5,37.003289405,0.590467119,0.435108402,0.111111111,0
9.98035E-5,37.252365194,0.59187569,0.43261065,0.111111111,0
1.00134E-4,37.502249302,0.593086047,0.430112898,0.111111111,0
1.00461E-4,37.753002834,0.594277179,0.427615146,0.111111111,0
1.0085E-4,38.00469012,0.59569419,0.425117394,0.111111111,0
1.01197E-4,38.257264232,0.596952051,0.422619642,0.111111111,0
1.01594E-4,38.500684877,0.598386241,0.4202218,0.111111111,0
1.01795E-4,38.754973867,0.599110613,0.417724048,0.111111111,0
1.02009E-4,39.009729476,0.599879768,0.415226296,0.111111111,0
1.02249E-4,39.254839428,0.600738505,0.412828454,0.111111111,0
1.0256E-4,39.500646919,0.601852153,0.410430612,0.111111111,0
1.02977E-4,39.757549574,0.603342557,0.40793286,0.111111111,0
1.03264E-4,40.005047198,0.604362013,0.405535018,0.111111111,0
1.03611E-4,40.253252303,0.605592055,0.403137177,0.111111111,0
1.03834E-4,40.502203033,0.60638395,0.400739335,0.111111111,0
1.04118E-4,40.751723119,0.607385073,0.398341493,0.111111111,0
1.04452E-4,41.002059376,0.608562216,0.395943651,0.111111111,0
1.04823E-4,41.253230181,0.609861343,0.393545809,0.111111111,0
1.05203E-4,41.505239566,0.611190712,0.391147967,0.111111111,0
1.05381E-4,41.757935241,0.61181268,0.388750125,0.111111111,0
1.05742E-4,42.000698072,0.613070501,0.386452193,0.111111111,0
1.06018E-4,42.254842429,0.614025122,0.384054351,0.111111111,0
1.06461E-4,42.509907298,0.615557352,0.381656509,0.111111111,0
1.06831E-4,42.755162237,0.616832934,0.379358577,0.111111111,0
1.07216E-4,43.001309726,0.618156395,0.377060645,0.111111111,0
1.07713E-4,43.259264173,0.619855793,0.374662803,0.111111111,0
1.08064E-4,43.507421338,0.621052391,0.372364872,0.111111111,0
1.08538E-4,43.75645871,0.622663944,0.37006694,0.111111111,0
1.09086E-4,44.006734897,0.624514138,0.367769008,0.111111111,0
1.09466E-4,44.25816884,0.625792082,0.365471076,0.111111111,0
1.09954E-4,44.510581803,0.627430033,0.363173144,0.111111111,0
1.10577E-4,44.753124386,0.629507897,0.360975122,0.111111111,0
1.1109E-4,45.008160085,0.631211028,0.358677191,0.111111111,0
1.11648E-4,45.253122104,0.633054716,0.356479169,0.111111111,0
1.12032E-4,45.510324779,0.634316984,0.354181237,0.111111111,0
1.12454E-4,45.757200662,0.635702,0.351983215,0.111111111,0
1.13058E-4,46.005259466,0.637671115,0.349785193,0.111111111,0
1.13531E-4,46.254576462,0.639206577,0.347587172,0.111111111,0
1.14166E-4,46.505181946,0.641259214,0.34538915,0.111111111,0
1.14454E-4,46.756653372,0.642182961,0.343191128,0.111111111,0
1.14804E-4,47.008809697,0.643308784,0.340993106,0.111111111,0
1.15132E-4,47.250209198,0.644356589,0.338894995,0.222222222,0
1.1552E-4,47.503932295,0.645593522,0.336696973,0.222222222,0
1.15928E-4,47.758520373,0.646887955,0.334498951,0.222222222,0
1.16392E-4,48.00251325,0.648357138,0.332400839,0.222222222,0
1.16979E-4,48.259171598,0.65020716,0.330202817,0.222222222,0
1.17421E-4,48.505381038,0.651590688,0.328104706,0.222222222,0
1.17669E-4,48.752222701,0.652367443,0.326006594,0.222222222,0
1.18161E-4,49.011532569,0.653897512,0.323808572,0.333333333,0
1.18557E-4,49.260083459,0.655127155,0.321710461,0.333333333,0
1.19008E-4,49.509511528,0.656520957,0.319612349,0.333333333,0
1.1951E-4,49.760084977,0.658065657,0.317514237,0.333333333,0
1.19997E-4,50.011560777,0.659559628,0.315416125,0.333333333,0
1.20396E-4,50.251916453,0.660776291,0.313417924,0.333333333,0
1.20866E-4,50.50516301,0.662204417,0.311319812,0.333333333,0
1.21137E-4,50.759237595,0.663024355,0.3092217,0.333333333,0
1.21484E-4,51.001875469,0.664074558,0.307223499,0.333333333,0
1.21846E-4,51.257396557,0.665163234,0.305125387,0.333333333,0
1.22228E-4,51.501574598,0.666309161,0.303127186,0.333333333,0
1.22589E-4,51.758625326,0.667390023,0.301029074,0.333333333,0
1.22912E-4,52.004130205,0.668352666,0.299030872,0.333333333,0
1.23298E-4,52.250345723,0.66950199,0.297032671,0.333333333,0
1.23515E-4,52.50956406,0.670143316,0.294934559,0.333333333,0
