x,y,species stddev
1.0,1.0,0.05132513
2.0,2.0,0.09159228
3.0,3.0,0.0767816
4.0,4.0,0.07782856
5.0,5.0,0.023722747
6.0,6.0,0.015877213
7.0,7.0,0.03391419
8.0,8.0,0.023043603
9.0,9.0,0.052732404
10.0,10.0,0.03171609
11.0,11.0,0.097280025
12.0,12.0,0.09725174
13.0,13.0,0.09229965
14.0,14.0,0.028406354
15.0,15.0,0.083146304
16.0,16.0,0.030261384
17.0,17.0,0.016473025
18.0,18.0,0.0072181127
19.0,19.0,0.030546539
20.0,20.0,0.031196179
21.0,21.0,0.09045231
22.0,22.0,0.014020858
23.0,23.0,0.08858087
24.0,24.0,0.094754174
25.0,25.0,0.011196397
26.0,26.0,0.0410095
27.0,27.0,0.0745573
28.0,28.0,0.094691314
29.0,29.0,0.023014713
30.0,30.0,0.04076855
31.0,31.0,0.09213716
32.0,32.0,0.048240677
33.0,33.0,0.09226274
34.0,34.0,0.015875923
35.0,35.0,0.024124477
36.0,36.0,0.086929046
37.0,37.0,0.0517039
38.0,38.0,0.09193325
39.0,39.0,0.07618432
40.0,40.0,0.044164367
41.0,41.0,0.013852769
42.0,42.0,0.07983993
43.0,43.0,0.08462495
44.0,44.0,0.08465739
45.0,45.0,0.010123925
46.0,46.0,0.08731441
47.0,47.0,0.076500505
48.0,48.0,0.048114385
49.0,49.0,0.007039429
50.0,50.0,0.022171715
51.0,51.0,0.096805066
52.0,52.0,0.08674771
53.0,53.0,0.07974977
54.0,54.0,0.054460593
55.0,55.0,0.075103626
56.0,56.0,0.06565989
57.0,57.0,0.048047993
58.0,58.0,0.07394504
59.0,59.0,0.03674888
60.0,60.0,0.010506715
61.0,61.0,0.028041134
62.0,62.0,0.051395074
63.0,63.0,0.008265239
64.0,64.0,0.0068252706
65.0,65.0,0.094095714
66.0,66.0,0.006318727
67.0,67.0,0.08675969
68.0,68.0,0.028231459
69.0,69.0,0.081123136
70.0,70.0,0.006654023
71.0,71.0,0.08866162
72.0,72.0,0.02525293
73.0,73.0,0.022119263
74.0,74.0,0.08303774
75.0,75.0,0.01777852
76.0,76.0,0.0076751183
77.0,77.0,0.012799277
78.0,78.0,0.022717575
79.0,79.0,0.087891646
80.0,80.0,0.07984857
81.0,81.0,0.020291246
82.0,82.0,0.041282453
83.0,83.0,0.02747021
84.0,84.0,0.0067520365
85.0,85.0,0.033272866
86.0,86.0,0.026598193
87.0,87.0,0.05618556
88.0,88.0,0.08452231
89.0,89.0,0.055855483
90.0,90.0,0.062470466
91.0,91.0,0.082115546
92.0,92.0,0.009308653
93.0,93.0,0.018148512
94.0,94.0,0.09621241
95.0,95.0,0.078402564
96.0,96.0,0.023488346
97.0,97.0,0.007526378
98.0,98.0,0.042017173
99.0,99.0,0.08109759
100.0,100.0,0.008243603
101.0,101.0,0.09592477
102.0,102.0,0.0908062
103.0,103.0,0.08260723
104.0,104.0,0.08206151
105.0,105.0,0.052272175
106.0,106.0,0.029693544
107.0,107.0,0.07693859
108.0,108.0,0.030983157
109.0,109.0,0.05977525
110.0,110.0,0.09303038
111.0,111.0,0.050893378
112.0,112.0,0.016061451
113.0,113.0,0.08976277
114.0,114.0,0.019695919
115.0,115.0,0.0516842
116.0,116.0,0.04939674
117.0,117.0,0.07545757
118.0,118.0,0.029978827
119.0,119.0,0.052068636
120.0,120.0,0.09556872
121.0,121.0,0.08992517
122.0,122.0,0.070570834
123.0,123.0,0.044397634
124.0,124.0,0.013326037
125.0,125.0,0.020630896
126.0,126.0,0.043188516
127.0,127.0,0.017208897
128.0,128.0,0.08965892
129.0,129.0,0.023963638
130.0,130.0,0.030499386
131.0,131.0,0.03282564
132.0,132.0,0.006759501
133.0,133.0,0.023704827
134.0,134.0,0.010378122
135.0,135.0,0.08392653
136.0,136.0,0.08887158
137.0,137.0,0.008800507
138.0,138.0,0.08910598
139.0,139.0,0.045611195
140.0,140.0,0.08397771
