x,y,species max
1.0,1.0,0.6102797
2.0,2.0,0.5008314
3.0,3.0,0.554877
4.0,4.0,0.5528001
5.0,5.0,0.6595906
6.0,6.0,0.6721149
7.0,7.0,0.86005354
8.0,8.0,0.66120744
9.0,9.0,0.60801554
10.0,10.0,0.6436841
11.0,11.0,0.45790455
12.0,12.0,0.45812097
13.0,13.0,0.49840018
14.0,14.0,0.64918023
15.0,15.0,0.53534275
16.0,16.0,0.6464755
17.0,17.0,0.67097634
18.0,18.0,0.69890666
19.0,19.0,0.64584863
20.0,20.0,0.6444786
21.0,21.0,0.50715494
22.0,22.0,0.67612326
23.0,23.0,0.51619047
24.0,24.0,0.48123193
25.0,25.0,0.7391216
26.0,26.0,0.90147024
27.0,27.0,0.5606437
28.0,28.0,0.4832413
29.0,29.0,0.65790576
30.0,30.0,0.899512
31.0,31.0,0.49854106
32.0,32.0,0.95645756
33.0,33.0,0.49776292
34.0,34.0,0.76328975
35.0,35.0,0.65593344
36.0,36.0,0.5216852
37.0,37.0,0.60999006
38.0,38.0,0.50005853
39.0,39.0,0.55664504
40.0,40.0,0.92159563
41.0,41.0,0.68264234
42.0,42.0,0.5465052
43.0,43.0,0.53138983
44.0,44.0,0.5312715
45.0,45.0,0.73514146
46.0,46.0,0.5206633
47.0,47.0,0.5560918
48.0,48.0,0.6165459
49.0,49.0,0.72255373
50.0,50.0,0.65944415
51.0,51.0,0.4640077
52.0,52.0,0.52242655
53.0,53.0,0.54602337
54.0,54.0,0.60501796
55.0,55.0,0.55984455
56.0,56.0,0.5824231
57.0,57.0,0.6169446
58.0,58.0,0.562837
59.0,59.0,0.876018
60.0,60.0,0.73642945
61.0,61.0,0.82908314
62.0,62.0,0.6100601
63.0,63.0,0.6969703
64.0,64.0,0.7004863
65.0,65.0,0.48746997
66.0,66.0,0.70605254
67.0,67.0,0.5232939
68.0,68.0,0.64963216
69.0,69.0,0.5418573
70.0,70.0,0.7210963
71.0,71.0,0.51591253
72.0,72.0,0.8142873
73.0,73.0,0.6596711
74.0,74.0,0.53596234
75.0,75.0,0.6683096
76.0,76.0,0.7252174
77.0,77.0,0.67897284
78.0,78.0,0.7997986
79.0,79.0,0.5188563
80.0,80.0,0.54594684
81.0,81.0,0.66336197
82.0,82.0,0.90347224
83.0,83.0,0.8259721
84.0,84.0,0.70105875
85.0,85.0,0.64124495
86.0,86.0,0.8214117
87.0,87.0,0.6017111
88.0,88.0,0.53128064
89.0,89.0,0.6020775
90.0,90.0,0.58882695
91.0,91.0,0.53971165
92.0,92.0,0.6913836
93.0,93.0,0.6674407
94.0,94.0,0.46808982
95.0,95.0,0.55112684
96.0,96.0,0.65902716
97.0,97.0,0.7003089
98.0,98.0,0.90791506
99.0,99.0,0.54201615
100.0,100.0,0.69420403
101.0,101.0,0.47123736
102.0,102.0,0.5054169
103.0,103.0,0.53723377
104.0,104.0,0.53890455
105.0,105.0,0.60848063
106.0,106.0,0.83732766
107.0,107.0,0.5548647
108.0,108.0,0.8449215
109.0,109.0,0.593996
110.0,110.0,0.4940442
111.0,111.0,0.6118428
112.0,112.0,0.76570845
113.0,113.0,0.5109313
114.0,114.0,0.66438675
115.0,115.0,0.60996497
116.0,116.0,0.6142275
117.0,117.0,0.55814654
118.0,118.0,0.64655817
119.0,119.0,0.6088381
120.0,120.0,0.47650853
121.0,121.0,0.5089353
122.0,122.0,0.57059896
123.0,123.0,0.92320085
124.0,124.0,0.75081515
125.0,125.0,0.6625053
126.0,126.0,0.6253965
127.0,127.0,0.77112335
128.0,128.0,0.5113277
129.0,129.0,0.656318
130.0,130.0,0.6456362
131.0,131.0,0.641938
132.0,132.0,0.70340264
133.0,133.0,0.65677136
134.0,134.0,0.6884516
135.0,135.0,0.53293777
136.0,136.0,0.51492506
137.0,137.0,0.69239837
138.0,138.0,0.5138645
139.0,139.0,0.93261874
140.0,140.0,0.5325906
141.0,141.0,0.58286124
142.0,142.0,0.6903489
143.0,143.0,0.63100755
144.0,144.0,0.6120238
145.0,145.0,0.518145
146.0,146.0,0.51744014
147.0,147.0,0.58548415
148.0,148.0,0.8459673
149.0,149.0,0.5808041
150.0,150.0,0.57244843
151.0,151.0,0.48591173
152.0,152.0,0.55587524
153.0,153.0,0.59247
154.0,154.0,0.92788297
155.0,155.0,0.8096126
156.0,156.0,0.6440369
157.0,157.0,0.81318134
158.0,158.0,0.5042567
159.0,159.0,0.59229606
160.0,160.0,0.61949295
161.0,161.0,0.746727
162.0,162.0,0.49961168
163.0,163.0,0.6659174
164.0,164.0,0.5264777
165.0,165.0,0.5898341
166.0,166.0,0.60840434
167.0,167.0,0.527744
168.0,168.0,0.5259407
169.0,169.0,0.46962345
170.0,170.0,0.4901759
171.0,171.0,0.5222065
172.0,172.0,0.69955677
173.0,173.0,0.64425355
174.0,174.0,0.519162
175.0,175.0,0.7151869
176.0,176.0,0.6957457
177.0,177.0,0.5641545
178.0,178.0,0.5504013
179.0,179.0,0.56598425
180.0,180.0,0.53979295
181.0,181.0,0.6354228
182.0,182.0,0.64726764
183.0,183.0,0.54468185
184.0,184.0,0.5209252
185.0,185.0,0.6642184
186.0,186.0,0.66044754
187.0,187.0,0.9011464
188.0,188.0,0.6020326
189.0,189.0,0.60988134
190.0,190.0,0.85404044
191.0,191.0,0.61750865
192.0,192.0,0.68556625
193.0,193.0,0.64957666
194.0,194.0,0.46229178
195.0,195.0,0.48613378
196.0,196.0,0.8442829
197.0,197.0,0.59866315
198.0,198.0,0.62100756
199.0,199.0,0.6251306
200.0,200.0,0.66352636
201.0,201.0,0.6191172
202.0,202.0,0.49377045
203.0,203.0,0.78804857
204.0,204.0,0.5575795
