x,y,species median
704.0,704.0,0.73383933
705.0,705.0,0.45108187
706.0,706.0,0.63091457
707.0,707.0,0.4233176
708.0,708.0,0.6708489
709.0,709.0,0.525356
710.0,710.0,0.5890744
711.0,711.0,0.6892465
712.0,712.0,0.46755925
713.0,713.0,0.6186217
714.0,714.0,0.7803864
715.0,715.0,0.74656034
716.0,716.0,0.6779444
717.0,717.0,0.50019765
718.0,718.0,0.75378317
719.0,719.0,0.78283066
720.0,720.0,0.6037874
721.0,721.0,0.7859121
722.0,722.0,0.7131532
723.0,723.0,0.44557017
724.0,724.0,0.641776
725.0,725.0,0.614484
726.0,726.0,0.5768219
727.0,727.0,0.66823024
728.0,728.0,0.63876456
729.0,729.0,0.59284526
730.0,730.0,0.5692138
731.0,731.0,0.6538672
732.0,732.0,0.6513562
733.0,733.0,0.6964931
734.0,734.0,0.63227576
735.0,735.0,0.4770585
736.0,736.0,0.78975844
737.0,737.0,0.61278826
738.0,738.0,0.60268664
739.0,739.0,0.53119916
740.0,740.0,0.725577
741.0,741.0,0.53517216
742.0,742.0,0.6914547
743.0,743.0,0.47831306
744.0,744.0,0.5372105
745.0,745.0,0.48571405
746.0,746.0,0.5797261
747.0,747.0,0.7434002
748.0,748.0,0.8129519
749.0,749.0,0.5861922
750.0,750.0,0.64842296
751.0,751.0,0.67108345
752.0,752.0,0.4421423
753.0,753.0,0.49466288
754.0,754.0,0.6587414
755.0,755.0,0.4787469
756.0,756.0,0.6335792
757.0,757.0,0.59662396
758.0,758.0,0.66756564
759.0,759.0,0.64187497
760.0,760.0,0.74785405
761.0,761.0,0.6458652
762.0,762.0,0.7755681
763.0,763.0,0.5134229
764.0,764.0,0.45845506
765.0,765.0,0.6573782
766.0,766.0,0.64847094
767.0,767.0,0.51353246
768.0,768.0,0.5766937
769.0,769.0,0.68259686
770.0,770.0,0.62985617
771.0,771.0,0.6099067
772.0,772.0,0.7883032
773.0,773.0,0.44795272
774.0,774.0,0.74274635
775.0,775.0,0.6240693
776.0,776.0,0.498291
777.0,777.0,0.51068443
778.0,778.0,0.6637787
779.0,779.0,0.6070238
780.0,780.0,0.6011962
781.0,781.0,0.71912545
782.0,782.0,0.5246165
783.0,783.0,0.8078178
784.0,784.0,0.5601058
785.0,785.0,0.5218058
786.0,786.0,0.6611256
787.0,787.0,0.77424777
788.0,788.0,0.67582864
789.0,789.0,0.57553166
790.0,790.0,0.6993317
791.0,791.0,0.425332
792.0,792.0,0.48541227
793.0,793.0,0.50372076
794.0,794.0,0.76071537
795.0,795.0,0.54720145
796.0,796.0,0.6609664
797.0,797.0,0.49969628
798.0,798.0,0.4760711
799.0,799.0,0.50281
800.0,800.0,0.63762695
801.0,801.0,0.7521713
802.0,802.0,0.7830125
803.0,803.0,0.6654148
804.0,804.0,0.4514225
805.0,805.0,0.6930271
806.0,806.0,0.4565317
807.0,807.0,0.5842229
808.0,808.0,0.6754492
809.0,809.0,0.6881143
810.0,810.0,0.5022025
811.0,811.0,0.6408968
812.0,812.0,0.63890994
813.0,813.0,0.6098549
814.0,814.0,0.593435
815.0,815.0,0.68881285
816.0,816.0,0.56625116
817.0,817.0,0.4654697
818.0,818.0,0.6664868
819.0,819.0,0.6576498
820.0,820.0,0.72732687
821.0,821.0,0.49823833
822.0,822.0,0.49911422
823.0,823.0,0.6912364
824.0,824.0,0.5929232
825.0,825.0,0.51909083
826.0,826.0,0.74642664
827.0,827.0,0.70060486
828.0,828.0,0.50716573
829.0,829.0,0.66711944
830.0,830.0,0.51461345
831.0,831.0,0.49991754
832.0,832.0,0.7709933
833.0,833.0,0.5727078
834.0,834.0,0.4822695
835.0,835.0,0.63955325
836.0,836.0,0.62355745
837.0,837.0,0.7598612
838.0,838.0,0.46849614
839.0,839.0,0.6925285
840.0,840.0,0.65649927
841.0,841.0,0.6653872
842.0,842.0,0.5673682
843.0,843.0,0.6415995
844.0,844.0,0.50226593
845.0,845.0,0.5482682
846.0,846.0,0.46194676
847.0,847.0,0.46779108
848.0,848.0,0.6430439
849.0,849.0,0.5037135
850.0,850.0,0.50760317
851.0,851.0,0.44341326
852.0,852.0,0.41514388
853.0,853.0,0.6236863
854.0,854.0,0.5337191
855.0,855.0,0.7693181
856.0,856.0,0.5518619
857.0,857.0,0.6851255
858.0,858.0,0.7634865
859.0,859.0,0.43032247
860.0,860.0,0.69261044
861.0,861.0,0.56202465
862.0,862.0,0.6708625
863.0,863.0,0.6873009
864.0,864.0,0.6758247
865.0,865.0,0.72134286
866.0,866.0,0.45833406
867.0,867.0,0.65680754
868.0,868.0,0.50102586
869.0,869.0,0.6621525
870.0,870.0,0.64529926
871.0,871.0,0.47950926
872.0,872.0,0.45991272
873.0,873.0,0.6555335
874.0,874.0,0.59284276
875.0,875.0,0.5130763
876.0,876.0,0.45465016
877.0,877.0,0.4891893
878.0,878.0,0.5977508
879.0,879.0,0.59254307
880.0,880.0,0.6125673
881.0,881.0,0.57409835
882.0,882.0,0.7813067
883.0,883.0,0.67868286
884.0,884.0,0.67035097
885.0,885.0,0.58216244
886.0,886.0,0.57508546
887.0,887.0,0.49162936
888.0,888.0,0.500685
889.0,889.0,0.6729631
890.0,890.0,0.6619281
891.0,891.0,0.53500426
892.0,892.0,0.57781506
893.0,893.0,0.60733837
894.0,894.0,0.68625796
895.0,895.0,0.4610522
896.0,896.0,0.44577023
897.0,897.0,0.6253054
898.0,898.0,0.66169477
899.0,899.0,0.76745945
900.0,900.0,0.5345421
901.0,901.0,0.70897174
902.0,902.0,0.6916522
903.0,903.0,0.49159634
904.0,904.0,0.6718712
905.0,905.0,0.5685856
906.0,906.0,0.44019789
