Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
4.60493E-5,0.004604931,0.34978087,1,0,0
4.71212E-5,0.009317054,0.356263341,0.99990009,0,0
4.72149E-5,0.014038544,0.35682678,0.99980018,0,0
4.74767E-5,0.028267087,0.358398727,0.99950045,0,0
4.79254E-5,0.052142485,0.361084077,0.999000899,0,0
4.8185E-5,0.100233972,0.362632816,0.998001798,0,0
4.88735E-5,0.202171359,0.366721277,0.995903687,0,0
4.92679E-5,0.300394947,0.369052068,0.993905485,0,0
4.96954E-5,0.404325654,0.371568213,0.991807373,0,0
4.99784E-5,0.503963368,0.373228339,0.989809172,0,0
5.01599E-5,0.604103759,0.374290632,0.98781097,0,0
5.04239E-5,0.704737635,0.375832848,0.985812769,0,0
5.05221E-5,0.75016329,0.376405443,0.984913578,0,0
5.06102E-5,0.800720766,0.376918785,0.983914477,0,0
5.08662E-5,0.902233186,0.378408231,0.981916275,0,0
5.1003E-5,1.004109391,0.379202529,0.979918074,0,0
5.12048E-5,1.101230823,0.380372662,0.978019782,0,0
5.1353E-5,1.203772668,0.381230042,0.976021581,0,0
5.14597E-5,1.301453526,0.381847059,0.974123289,0,0
5.16624E-5,1.404571941,0.383017243,0.972125087,0,0
5.18736E-5,1.502933076,0.384234256,0.970226796,0,0
5.22812E-5,1.753011889,0.386575855,0.965431112,0,0
5.27679E-5,2.000009895,0.389360327,0.960735338,0,0
5.31466E-5,2.254174431,0.391517709,0.955939654,0,0
5.36682E-5,2.500002277,0.394477544,0.951343791,0,0
5.41507E-5,2.753389006,0.397202527,0.946648017,0,0
5.46213E-5,3.003510499,0.399848278,0.942052153,0,0
5.49805E-5,3.25020005,0.401859739,0.937556199,0,0
5.53335E-5,3.503921028,0.403830278,0.932960336,0,0
5.57132E-5,3.753789396,0.405942384,0.928464382,0,0
5.60593E-5,4.005358002,0.407861075,0.923968428,0,0
5.65189E-5,4.253061047,0.410399592,0.919572385,0,0
5.68903E-5,4.502523651,0.412442801,0.915176341,0,0
5.72044E-5,4.753560957,0.414165603,0.910780298,0,0
5.75208E-5,5.000278664,0.415895648,0.906484164,0,0
5.77638E-5,5.253988017,0.417220901,0.902088121,0,0
5.81502E-5,5.503068715,0.41932195,0.897791987,0.111111111,0
5.84966E-5,5.753914268,0.421199347,0.893495854,0.111111111,0
5.88914E-5,6.000471193,0.423331072,0.88929963,0.111111111,0
5.92192E-5,6.25440696,0.425095669,0.885003497,0.111111111,0
5.95675E-5,6.503802631,0.426964021,0.880807273,0.111111111,0
5.99591E-5,6.754785034,0.429058198,0.87661105,0.111111111,0
6.01684E-5,7.001018578,0.430174084,0.872514737,0.111111111,0
6.04698E-5,7.254315666,0.431777188,0.868318513,0.111111111,0
6.06878E-5,7.502709652,0.432933499,0.8642222,0.111111111,0
6.09315E-5,7.752164762,0.434223997,0.860125887,0.111111111,0
6.11075E-5,8.00240235,0.435153984,0.856029573,0.111111111,0
6.13E-5,8.253322333,0.436169694,0.85193326,0.111111111,0
6.14635E-5,8.504975379,0.437030572,0.847836947,0.111111111,0
6.167E-5,8.75119235,0.438116057,0.843840544,0.111111111,0
6.184E-5,9.004418996,0.439008416,0.83974423,0.111111111,0
6.20828E-5,9.25227513,0.440279938,0.835747827,0.111111111,0
6.22452E-5,9.500907476,0.441129286,0.831751424,0.111111111,0
6.24766E-5,9.750361129,0.442336695,0.82775502,0.111111111,0
6.27287E-5,10.000790012,0.443649022,0.823758617,0.111111111,0
6.29235E-5,10.252092389,0.444661226,0.819762214,0.111111111,0
6.31462E-5,10.504287717,0.445816476,0.815765811,0.111111111,0
6.33306E-5,10.75095605,0.446770844,0.811869318,0.111111111,0
6.35374E-5,11.004661279,0.447838852,0.807872914,0.111111111,0
6.37557E-5,11.252883582,0.44896459,0.803976421,0.111111111,0
6.3922E-5,11.501829877,0.449820285,0.800079928,0.111111111,0
6.4049E-5,11.75137505,0.450473429,0.796183435,0.111111111,0
6.42619E-5,12.001597686,0.451565643,0.792286942,0.111111111,0
6.45412E-5,12.252777039,0.452995836,0.788390449,0.111111111,0
6.47987E-5,12.505020514,0.454310678,0.784493955,0.111111111,0
6.50498E-5,12.751713546,0.455590171,0.780697372,0.111111111,0
6.5271E-5,13.005787302,0.456714548,0.776800879,0.111111111,0
6.55003E-5,13.254310411,0.457877824,0.773004296,0.111111111,0
6.57417E-5,13.503775487,0.459099719,0.769207713,0.111111111,0
6.59622E-5,13.754049683,0.460213692,0.76541113,0.111111111,0
6.62577E-5,14.00527899,0.461702201,0.761614547,0.111111111,0
6.65184E-5,14.251046453,0.46301234,0.757917874,0.111111111,0
6.67376E-5,14.504159937,0.464111689,0.754121291,0.111111111,0
6.69914E-5,14.75152546,0.465381612,0.750424618,0.111111111,0
6.73057E-5,15.006652815,0.466949967,0.746628035,0.111111111,0
6.75538E-5,15.256150368,0.468184492,0.742931362,0.111111111,0
6.7845E-5,15.506679468,0.469630165,0.739234689,0.111111111,0
6.81098E-5,15.751403534,0.470941281,0.735637926,0.111111111,0
6.83873E-5,16.003935972,0.472312136,0.731941253,0.111111111,0
6.86208E-5,16.250600437,0.473462368,0.72834449,0.111111111,0
6.8842E-5,16.504887341,0.474549905,0.724647817,0.111111111,0
