"variable","x","y.averages"
"vpdmin11",-0.293999981880188,0.992538660764694
"vpdmin11",-0.273767981719971,0.992538660764694
"vpdmin11",-0.253535981559753,0.992538660764694
"vpdmin11",-0.233303981399536,0.992538660764694
"vpdmin11",-0.213071981239319,0.992538660764694
"vpdmin11",-0.192839981079101,0.992538660764694
"vpdmin11",-0.172607980918884,0.992538660764694
"vpdmin11",-0.152375980758667,0.992538660764694
"vpdmin11",-0.13214398059845,0.992538660764694
"vpdmin11",-0.111911980438232,0.992538660764694
"vpdmin11",-0.0916799802780151,0.992538660764694
"vpdmin11",-0.0714479801177978,0.992538660764694
"vpdmin11",-0.0512159799575805,0.992538660764694
"vpdmin11",-0.0309839797973633,0.992538660764694
"vpdmin11",-0.010751979637146,0.992538660764694
"vpdmin11",0.00948002052307129,0.992538660764694
"vpdmin11",0.0297120206832886,0.992538660764694
"vpdmin11",0.0499440208435059,0.992538660764694
"vpdmin11",0.0701760210037231,0.992538660764694
"vpdmin11",0.0904080211639404,0.992538660764694
"vpdmin11",0.110640021324158,0.992538660764694
"vpdmin11",0.130872021484375,0.992538660764694
"vpdmin11",0.151104021644592,0.992538660764694
"vpdmin11",0.17133602180481,0.992538660764694
"vpdmin11",0.191568021965027,0.992538660764694
"vpdmin11",0.211800022125244,0.992538660764694
"vpdmin11",0.232032022285461,0.992538660764694
"vpdmin11",0.252264022445679,0.992538660764694
"vpdmin11",0.272496022605896,0.992538660764694
"vpdmin11",0.292728022766113,0.992538660764694
"vpdmin11",0.31296002292633,0.992538660764694
"vpdmin11",0.333192023086548,0.992538660764694
"vpdmin11",0.353424023246765,0.992538660764694
"vpdmin11",0.373656023406982,0.992538660764694
"vpdmin11",0.3938880235672,0.992538660764694
"vpdmin11",0.414120023727417,0.992538660764694
"vpdmin11",0.434352023887634,0.992538660764694
"vpdmin11",0.454584024047851,0.992538660764694
"vpdmin11",0.474816024208069,0.992538660764694
"vpdmin11",0.495048024368286,0.992538660764694
"vpdmin11",0.515280024528503,0.992538660764694
"vpdmin11",0.535512024688721,0.992538660764694
"vpdmin11",0.555744024848938,0.991890062888463
"vpdmin11",0.575976025009155,0.989656935135523
"vpdmin11",0.596208025169372,0.986939738194148
"vpdmin11",0.61644002532959,0.983667075634003
"vpdmin11",0.636672025489807,0.979765693346659
"vpdmin11",0.656904025650024,0.975162496169408
"vpdmin11",0.677136025810241,0.969787120819092
"vpdmin11",0.697368025970459,0.963574488957723
"vpdmin11",0.717600026130676,0.95646729071935
"vpdmin11",0.737832026290893,0.948418339093526
"vpdmin11",0.75806402645111,0.93939216931661
"vpdmin11",0.778296026611328,0.929366668065389
"vpdmin11",0.798528026771545,0.91833359003067
"vpdmin11",0.818760026931762,0.906298796335856
"vpdmin11",0.83899202709198,0.893282026052475
"vpdmin11",0.859224027252197,0.879315823316574
"vpdmin11",0.879456027412414,0.864444603522619
"vpdmin11",0.899688027572631,0.848722994327545
"vpdmin11",0.919920027732849,0.832214107116063
"vpdmin11",0.940152027893066,0.814988007148107
"vpdmin11",0.960384028053283,0.79711988568306
"vpdmin11",0.9806160282135,0.778688122828802
"vpdmin11",1.00084802837372,0.759773135185242
"vpdmin11",1.02108002853394,0.740455756584803
"vpdmin11",1.04131202869415,0.720815896987915
"vpdmin11",1.06154402885437,0.700931499401728
"vpdmin11",1.08177602901459,0.680878162384033
"vpdmin11",1.1020080291748,0.660727669795354
"vpdmin11",1.12224002933502,0.640547782182693
"vpdmin11",1.14247202949524,0.620402306318283
"vpdmin11",1.16270402965546,0.600350062052409
"vpdmin11",1.18293602981567,0.580445061127345
"vpdmin11",1.20316802997589,0.560736899574598
"vpdmin11",1.22340003013611,0.541270007689794
"vpdmin11",1.24363203029633,0.522084126869837
"vpdmin11",1.26386403045654,0.503214786450068
"vpdmin11",1.28409603061676,0.484692826867104
"vpdmin11",1.30432803077698,0.466544941067696
"vpdmin11",1.32456003093719,0.448794191082319
"vpdmin11",1.34479203109741,0.431459645430247
"vpdmin11",1.36502403125763,0.414556987583637
"vpdmin11",1.38525603141785,0.398098972936471
"vpdmin11",1.40548803157806,0.382095168034236
"vpdmin11",1.42572003173828,0.366552549103896
"vpdmin11",1.4459520318985,0.351475561658541
