x,y,species cloglog values
215.0,215.0,0.078477286
216.0,216.0,1.2415329E-4
217.0,217.0,2.012495E-6
218.0,218.0,0.5769041
219.0,219.0,9.428459E-4
220.0,220.0,0.0022789848
221.0,221.0,4.6011748E-5
222.0,222.0,0.56119424
223.0,223.0,0.65069
224.0,224.0,4.7050966E-5
225.0,225.0,0.6565636
226.0,226.0,0.83011806
227.0,227.0,8.513539E-4
228.0,228.0,0.33133832
229.0,229.0,0.666677
230.0,230.0,7.4685545E-4
231.0,231.0,1.7016094E-6
232.0,232.0,3.1064194E-6
233.0,233.0,0.005707598
234.0,234.0,9.909394E-7
235.0,235.0,0.096852064
236.0,236.0,0.0035483497
237.0,237.0,0.62994146
238.0,238.0,0.0525206
239.0,239.0,0.0051915855
240.0,240.0,1.9655473E-4
241.0,241.0,0.0016837657
242.0,242.0,0.032815967
243.0,243.0,0.85490024
244.0,244.0,0.8064603
245.0,245.0,1.8823902E-4
246.0,246.0,0.5223524
247.0,247.0,0.68089515
248.0,248.0,0.8881189
249.0,249.0,0.74068445
250.0,250.0,2.175121E-4
251.0,251.0,0.0014815177
252.0,252.0,0.010547941
253.0,253.0,9.509676E-7
254.0,254.0,0.6432111
255.0,255.0,0.94444346
256.0,256.0,6.4234155E-7
257.0,257.0,0.44949383
258.0,258.0,0.002058638
259.0,259.0,6.2305126E-6
260.0,260.0,0.66774464
261.0,261.0,5.7705816E-5
262.0,262.0,0.002833528
263.0,263.0,5.4277323E-5
264.0,264.0,0.00862506
265.0,265.0,1.475301E-4
266.0,266.0,0.40922573
267.0,267.0,2.1378402E-4
268.0,268.0,4.5447323E-5
269.0,269.0,6.2461972E-6
270.0,270.0,0.3342432
271.0,271.0,0.014871766
272.0,272.0,0.02278261
273.0,273.0,1.9731913E-6
274.0,274.0,0.042358432
275.0,275.0,0.00182076
276.0,276.0,0.152831
277.0,277.0,1.1619822E-4
278.0,278.0,0.0019112432
279.0,279.0,0.69360745
280.0,280.0,0.1567648
281.0,281.0,0.69112694
282.0,282.0,1.0776234E-4
283.0,283.0,9.68369E-6
284.0,284.0,0.8423365
285.0,285.0,0.082049556
286.0,286.0,1.8562252E-5
287.0,287.0,0.8526205
288.0,288.0,0.07016112
289.0,289.0,0.0016642138
290.0,290.0,0.0015224251
291.0,291.0,1.346283E-6
292.0,292.0,6.0882925E-5
293.0,293.0,0.012709063
294.0,294.0,0.0026703533
295.0,295.0,0.04850461
296.0,296.0,0.031029876
297.0,297.0,1.7523809E-6
298.0,298.0,0.8439735
299.0,299.0,0.001800854
300.0,300.0,8.8881455E-7
301.0,301.0,6.450127E-8
302.0,302.0,0.046324585
303.0,303.0,2.8316583E-7
304.0,304.0,0.06616898
305.0,305.0,0.0019899784
306.0,306.0,0.012447042
307.0,307.0,0.6935393
308.0,308.0,1.2999703E-6
309.0,309.0,0.04396734
310.0,310.0,0.013535743
311.0,311.0,0.92498773
312.0,312.0,4.9277437E-6
313.0,313.0,1.6326648E-7
314.0,314.0,0.21075858
315.0,315.0,2.9644366E-6
316.0,316.0,0.20638259
317.0,317.0,0.21355511
318.0,318.0,0.0010743946
319.0,319.0,0.11483173
320.0,320.0,0.0017817438
321.0,321.0,0.08521776
322.0,322.0,1.2098578E-6
323.0,323.0,0.0017866889
324.0,324.0,0.06926456
325.0,325.0,0.63731575
326.0,326.0,0.0445243
327.0,327.0,0.13440564
328.0,328.0,0.56874967
329.0,329.0,9.085341E-5
330.0,330.0,0.00591982
331.0,331.0,0.16803743
332.0,332.0,2.0168489E-5
333.0,333.0,0.5397287
334.0,334.0,0.0037580612
335.0,335.0,0.025730893
336.0,336.0,0.08890769
337.0,337.0,0.04338413
338.0,338.0,9.4297004E-4
339.0,339.0,8.63629E-6
340.0,340.0,2.8762184E-5
341.0,341.0,0.018129718
342.0,342.0,0.84839207
343.0,343.0,0.0071605565
344.0,344.0,1.31420775E-5
345.0,345.0,0.6378327
346.0,346.0,1.5486765E-5
347.0,347.0,0.027131021
348.0,348.0,0.056366924
349.0,349.0,0.0024022027
350.0,350.0,0.06381607
351.0,351.0,0.047875054
352.0,352.0,0.58349437
353.0,353.0,0.0017109874
354.0,354.0,0.88747483
355.0,355.0,0.1814254
356.0,356.0,8.5631246E-4
357.0,357.0,0.24555299
358.0,358.0,0.102441125
359.0,359.0,0.9707528
360.0,360.0,0.0036574001
361.0,361.0,0.013733753
362.0,362.0,0.017515128
363.0,363.0,0.7215716
364.0,364.0,0.023036722
365.0,365.0,0.021962538
366.0,366.0,0.03869804
367.0,367.0,7.190941E-4
368.0,368.0,0.052976336
