"variable","x","y.averages"
"ppt11",-148.048003005981,0.0911373794078827
"ppt11",-143.441250988769,0.0911373794078827
"ppt11",-138.834498971557,0.0911373794078827
"ppt11",-134.227746954345,0.0911373794078827
"ppt11",-129.620994937134,0.0911373794078827
"ppt11",-125.014242919922,0.0911373794078827
"ppt11",-120.40749090271,0.0911373794078827
"ppt11",-115.800738885498,0.0911373794078827
"ppt11",-111.193986868286,0.0911373794078827
"ppt11",-106.587234851074,0.0911373794078827
"ppt11",-101.980482833862,0.0911373794078827
"ppt11",-97.3737308166502,0.0911373794078827
"ppt11",-92.7669787994383,0.0911373794078827
"ppt11",-88.1602267822264,0.0911373794078827
"ppt11",-83.5534747650145,0.0911373794078827
"ppt11",-78.9467227478026,0.0911373794078827
"ppt11",-74.3399707305907,0.0911373794078827
"ppt11",-69.7332187133788,0.0911373794078827
"ppt11",-65.1264666961669,0.0911373794078827
"ppt11",-60.519714678955,0.0911373794078827
"ppt11",-55.9129626617431,0.0911373794078827
"ppt11",-51.3062106445311,0.0911373794078827
"ppt11",-46.6994586273192,0.0911373794078827
"ppt11",-42.0927066101073,0.0911373794078827
"ppt11",-37.4859545928954,0.0911373794078827
"ppt11",-32.8792025756835,0.0911373794078827
"ppt11",-28.2724505584716,0.0911373794078827
"ppt11",-23.6656985412597,0.0911373794078827
"ppt11",-19.0589465240478,0.0911373794078827
"ppt11",-14.4521945068359,0.0911373794078827
"ppt11",-9.84544248962399,0.0911373794078827
"ppt11",-5.23869047241206,0.0911373794078827
"ppt11",-0.631938455200157,0.0911373794078827
"ppt11",3.97481356201175,0.0911373794078827
"ppt11",8.58156557922365,0.0911373794078827
"ppt11",13.1883175964356,0.0911373794078827
"ppt11",17.7950696136475,0.0911373794078827
"ppt11",22.4018216308594,0.0911373794078827
"ppt11",27.0085736480713,0.0911373794078827
"ppt11",31.6153256652832,0.0911373794078827
"ppt11",36.2220776824951,0.0911373794078827
"ppt11",40.828829699707,0.0911373794078827
"ppt11",45.4355817169189,0.0914476209630569
"ppt11",50.0423337341308,0.0923843837032716
"ppt11",54.6490857513427,0.0933302696794271
"ppt11",59.2558377685546,0.0942853527764479
"ppt11",63.8625897857666,0.0952497161924839
"ppt11",68.4693418029785,0.0962234369168679
"ppt11",73.0760938201904,0.0972065931806962
"ppt11",77.6828458374023,0.0981992669403553
"ppt11",82.2895978546142,0.0992015413939953
"ppt11",86.8963498718261,0.100213494151831
"ppt11",91.503101889038,0.101235209032893
"ppt11",96.1098539062499,0.102266763647397
"ppt11",100.716605923462,0.103308246160547
"ppt11",105.323357940674,0.104359736045202
"ppt11",109.930109957886,0.105421314636866
"ppt11",114.536861975098,0.10649307568868
"ppt11",119.143613992309,0.107575088739395
"ppt11",123.750366009521,0.108667446921269
"ppt11",128.357118026733,0.109770234674215
"ppt11",132.963870043945,0.110883532712857
"ppt11",137.570622061157,0.112007434169451
"ppt11",142.177374078369,0.113142017275095
"ppt11",146.784126095581,0.114287373920282
"ppt11",151.390878112793,0.115443591028452
"ppt11",155.997630130005,0.116610749314229
"ppt11",160.604382147217,0.117788936942816
"ppt11",165.211134164429,0.118978249529998
"ppt11",169.81788618164,0.120178766548634
"ppt11",174.424638198852,0.121390583614508
"ppt11",179.031390216064,0.122613785167535
"ppt11",183.638142233276,0.123848459372918
