x,y,species max
1.0,1.0,0.019000586
2.0,2.0,2.820531E-4
3.0,3.0,0.037090752
4.0,4.0,2.1336744E-4
5.0,5.0,5.3565906E-5
6.0,6.0,0.042356532
7.0,7.0,2.542814E-6
8.0,8.0,0.28965795
9.0,9.0,0.2541489
10.0,10.0,7.7446055E-4
11.0,11.0,0.006138341
12.0,12.0,8.457364E-5
13.0,13.0,0.6757495
14.0,14.0,3.1064206E-5
15.0,15.0,4.057392E-5
16.0,16.0,0.02995834
17.0,17.0,0.009323386
18.0,18.0,0.6324534
19.0,19.0,0.0013804495
20.0,20.0,0.5230124
21.0,21.0,0.0133987125
22.0,22.0,4.7733956E-5
23.0,23.0,0.0012847256
24.0,24.0,0.96850365
25.0,25.0,6.1093792E-6
26.0,26.0,0.5167944
27.0,27.0,0.66102546
28.0,28.0,1.774259E-5
29.0,29.0,0.25160205
30.0,30.0,0.039464984
31.0,31.0,4.2755308E-4
32.0,32.0,0.5796046
33.0,33.0,1.07489344E-4
34.0,34.0,0.4386793
35.0,35.0,0.024861313
36.0,36.0,0.00317984
37.0,37.0,9.1401744E-5
38.0,38.0,0.08821123
39.0,39.0,0.0015414665
40.0,40.0,0.9823713
41.0,41.0,0.0069301007
42.0,42.0,0.7847012
43.0,43.0,0.08382794
44.0,44.0,0.56622386
45.0,45.0,0.019510172
46.0,46.0,0.040301427
47.0,47.0,0.10732023
48.0,48.0,1.7121876E-5
49.0,49.0,1.9525364E-6
50.0,50.0,0.91487885
51.0,51.0,0.048567817
52.0,52.0,0.81574583
53.0,53.0,6.480893E-6
54.0,54.0,0.0049905707
55.0,55.0,0.016986541
56.0,56.0,0.41729313
57.0,57.0,0.11116179
58.0,58.0,5.6985093E-5
59.0,59.0,0.031088592
60.0,60.0,0.018734315
61.0,61.0,0.025774485
62.0,62.0,0.117638744
63.0,63.0,0.0026388087
64.0,64.0,0.49863762
65.0,65.0,0.0032643552
66.0,66.0,0.28297943
67.0,67.0,0.8596868
68.0,68.0,0.580812
69.0,69.0,0.058959544
70.0,70.0,0.025527103
71.0,71.0,0.58218193
72.0,72.0,0.026193315
73.0,73.0,0.40301022
74.0,74.0,0.091108195
75.0,75.0,5.641116E-4
76.0,76.0,2.4124005E-5
77.0,77.0,0.837188
78.0,78.0,0.21608968
79.0,79.0,0.8742145
80.0,80.0,0.003648353
81.0,81.0,0.8412393
82.0,82.0,0.08767397
83.0,83.0,0.027450727
84.0,84.0,2.258059E-4
85.0,85.0,0.3826741
86.0,86.0,0.07930933
87.0,87.0,0.7643147
88.0,88.0,0.69201213
89.0,89.0,2.5712178E-4
90.0,90.0,0.06921591
91.0,91.0,0.006351273
92.0,92.0,0.037800174
93.0,93.0,0.0025284402
94.0,94.0,0.9562591
95.0,95.0,0.020687122
96.0,96.0,0.0069949785
97.0,97.0,0.18434004
98.0,98.0,0.5616811
99.0,99.0,0.0040327394
100.0,100.0,0.0019044908
101.0,101.0,0.29989642
102.0,102.0,0.8988081
103.0,103.0,0.44573605
104.0,104.0,4.7074124E-4
105.0,105.0,4.979714E-7
106.0,106.0,2.506604E-4
107.0,107.0,0.111000694
108.0,108.0,0.13724294
109.0,109.0,9.9695346E-5
110.0,110.0,2.9736443E-4
111.0,111.0,0.6652835
112.0,112.0,0.007241755
113.0,113.0,0.012890903
114.0,114.0,0.27601683
115.0,115.0,0.70430005
116.0,116.0,2.0150723E-7
117.0,117.0,0.007619245
118.0,118.0,0.0021228525
119.0,119.0,8.9866015E-5
120.0,120.0,0.031021236
121.0,121.0,0.008529991
122.0,122.0,0.03125194
123.0,123.0,2.3091021E-4
124.0,124.0,0.21634582
125.0,125.0,0.006538887
126.0,126.0,0.009317424
127.0,127.0,0.0021492045
128.0,128.0,0.21251288
129.0,129.0,1.2478982E-4
130.0,130.0,0.0060972753
131.0,131.0,0.7449694
132.0,132.0,0.0044044075
133.0,133.0,0.004468288
134.0,134.0,0.8998975
135.0,135.0,3.3721598E-4
136.0,136.0,0.5722077
137.0,137.0,0.06806352
138.0,138.0,0.28853422
139.0,139.0,0.8315818
140.0,140.0,0.01650678
141.0,141.0,0.0030361572
142.0,142.0,0.037024233
143.0,143.0,0.017282156
144.0,144.0,0.7874033
