"variable","x","y.averages"
"tmean11",8.74078741073603,0.963757385810216
"tmean11",8.77588651123041,0.963757385810216
"tmean11",8.8109856117248,0.963757385810216
"tmean11",8.84608471221918,0.963757385810216
"tmean11",8.88118381271357,0.963757385810216
"tmean11",8.91628291320795,0.963757385810216
"tmean11",8.95138201370234,0.963757385810216
"tmean11",8.98648111419672,0.963757385810216
"tmean11",9.02158021469111,0.963757385810216
"tmean11",9.05667931518549,0.963757385810216
"tmean11",9.09177841567988,0.963757385810216
"tmean11",9.12687751617426,0.963757385810216
"tmean11",9.16197661666865,0.963757385810216
"tmean11",9.19707571716303,0.963757385810216
"tmean11",9.23217481765742,0.963757385810216
"tmean11",9.2672739181518,0.963757385810216
"tmean11",9.30237301864619,0.963757385810216
"tmean11",9.33747211914057,0.963757385810216
"tmean11",9.37257121963496,0.963757385810216
"tmean11",9.40767032012934,0.963757385810216
"tmean11",9.44276942062373,0.963757385810216
"tmean11",9.47786852111811,0.963757385810216
"tmean11",9.5129676216125,0.963757385810216
"tmean11",9.54806672210688,0.963757385810216
"tmean11",9.58316582260127,0.963757385810216
"tmean11",9.61826492309565,0.963757385810216
"tmean11",9.65336402359004,0.963757385810216
"tmean11",9.68846312408442,0.963757385810216
"tmean11",9.72356222457881,0.963757385810216
"tmean11",9.75866132507319,0.963757385810216
"tmean11",9.79376042556758,0.963757385810216
"tmean11",9.82885952606196,0.963757385810216
"tmean11",9.86395862655635,0.963757385810216
"tmean11",9.89905772705073,0.963757385810216
"tmean11",9.93415682754511,0.963757385810216
"tmean11",9.9692559280395,0.963757385810216
"tmean11",10.0043550285339,0.963757385810216
"tmean11",10.0394541290283,0.963757385810216
"tmean11",10.0745532295227,0.963757385810216
"tmean11",10.109652330017,0.963757385810216
"tmean11",10.1447514305114,0.963757385810216
"tmean11",10.1798505310058,0.963757385810216
"tmean11",10.2149496315002,0.963193823893865
"tmean11",10.2500487319946,0.961466441551844
"tmean11",10.285147832489,0.959683428208033
"tmean11",10.3202469329833,0.957844207684199
"tmean11",10.3553460334777,0.955948154131571
"tmean11",10.3904451339721,0.953994731108348
"tmean11",10.4255442344665,0.951983441909154
"tmean11",10.4606433349609,0.949913750092188
"tmean11",10.4957424354553,0.947785298029582
"tmean11",10.5308415359497,0.94559770822525
"tmean11",10.565940636444,0.943350583314896
"tmean11",10.6010397369384,0.941043625275294
"tmean11",10.6361388374328,0.938676575819651
"tmean11",10.6712379379272,0.936249196529388
"tmean11",10.7063370384216,0.933761318524679
"tmean11",10.741436138916,0.931212802728017
"tmean11",10.7765352394104,0.928603559732437
"tmean11",10.8116343399047,0.925933539867401
"tmean11",10.8467334403991,0.923202743132909
"tmean11",10.8818325408935,0.920411199331284
"tmean11",10.9169316413879,0.917558908462524
"tmean11",10.9520307418823,0.914646168549856
"tmean11",10.9871298423767,0.911673029263814
"tmean11",11.022228942871,0.90863972902298
"tmean11",11.0573280433654,0.905546526114146
"tmean11",11.0924271438598,0.902393718560537
"tmean11",11.1275262443542,0.899181634187698
"tmean11",11.1626253448486,0.895910660425822
"tmean11",11.197724445343,0.892581174770991
"tmean11",11.2328235458374,0.889193663994471
"tmean11",11.2679226463317,0.885748624801636
"tmean11",11.3030217468261,0.882246593634287
"tmean11",11.3381208473205,0.878688126802444
"tmean11",11.3732199478149,0.875073830286662
"tmean11",11.4083190483093,0.87140425046285
