X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
1.0,1.0,train,2.554959413431822E-4,54.72970136362227,0.6502904119043026
2.0,2.0,train,0.0030777920117594547,97.09611026773658,0.9999968132790378
