variable,x,y
tmean9,7.773612785339353,0.20507405698299408
tmean9,7.80889208679199,0.20507405698299408
tmean9,7.844171388244626,0.20507405698299408
tmean9,7.879450689697263,0.20507405698299408
tmean9,7.9147299911499,0.20507405698299408
tmean9,7.9500092926025365,0.20507405698299408
tmean9,7.985288594055174,0.20507405698299408
tmean9,8.02056789550781,0.20507405698299408
tmean9,8.055847196960448,0.20507405698299408
tmean9,8.091126498413084,0.20507405698299408
tmean9,8.12640579986572,0.20507405698299408
tmean9,8.161685101318358,0.20507405698299408
tmean9,8.196964402770995,0.20507405698299408
tmean9,8.232243704223631,0.20507405698299408
tmean9,8.267523005676269,0.20507405698299408
tmean9,8.302802307128905,0.20507405698299408
tmean9,8.338081608581541,0.20507405698299408
tmean9,8.37336091003418,0.20507405698299408
tmean9,8.408640211486816,0.20507405698299408
tmean9,8.443919512939452,0.20507405698299408
tmean9,8.47919881439209,0.20507405698299408
tmean9,8.514478115844726,0.20507405698299408
tmean9,8.549757417297362,0.20507405698299408
tmean9,8.58503671875,0.20507405698299408
tmean9,8.620316020202637,0.20507405698299408
tmean9,8.655595321655273,0.20507405698299408
tmean9,8.690874623107911,0.20507405698299408
tmean9,8.726153924560547,0.20507405698299408
tmean9,8.761433226013184,0.20507405698299408
tmean9,8.796712527465822,0.20507405698299408
tmean9,8.831991828918458,0.20507405698299408
tmean9,8.867271130371094,0.20507405698299408
tmean9,8.902550431823732,0.20507405698299408
tmean9,8.937829733276368,0.20507405698299408
tmean9,8.973109034729005,0.20507405698299408
tmean9,9.008388336181643,0.20507405698299408
tmean9,9.043667637634279,0.20507405698299408
tmean9,9.078946939086915,0.20507405698299408
tmean9,9.114226240539553,0.20507405698299408
tmean9,9.14950554199219,0.20507405698299408
tmean9,9.184784843444826,0.20507405698299408
tmean9,9.220064144897464,0.20507405698299408
tmean9,9.2553434463501,0.20595133304595947
tmean9,9.290622747802736,0.20860283076763153
tmean9,9.325902049255374,0.21128393709659576
tmean9,9.36118135070801,0.2139948457479477
tmean9,9.396460652160647,0.21673576533794403
tmean9,9.431739953613285,0.2195069044828415
tmean9,9.467019255065921,0.2223084270954132
tmean9,9.502298556518557,0.2251405268907547
tmean9,9.537577857971195,0.22800341248512268
tmean9,9.572857159423831,0.23089724779129028
tmean9,9.608136460876468,0.23382221162319183
tmean9,9.643415762329106,0.23677848279476166
tmean9,9.678695063781742,0.23976624011993408
tmean9,9.713974365234378,0.24278563261032104
tmean9,9.749253666687014,0.24583683907985687
tmean9,9.784532968139652,0.2489200085401535
tmean9,9.819812269592289,0.2520352900028229
tmean9,9.855091571044927,0.25518283247947693
tmean9,9.890370872497563,0.25836288928985596
tmean9,9.9256501739502,0.2615754008293152
tmean9,9.960929475402835,0.2648206055164337
tmean9,9.996208776855473,0.2680985927581787
tmean9,10.03148807830811,0.2714095413684845
tmean9,10.066767379760748,0.27475351095199585
tmean9,10.102046681213384,0.2781306207180023
tmean9,10.13732598266602,0.28154098987579346
tmean9,10.172605284118656,0.2849847078323364
tmean9,10.207884585571295,0.2884618639945984
tmean9,10.24316388702393,0.2919725477695465
tmean9,10.278443188476569,0.2955167889595032
tmean9,10.313722489929205,0.29909470677375793
tmean9,10.349001791381841,0.3027063310146332
tmean9,10.38428109283448,0.3063516914844513
tmean9,10.419560394287116,0.31003084778785706
tmean9,10.454839695739752,0.31374385952949524
tmean9,10.49011899719239,0.31749069690704346
tmean9,10.525398298645026,0.3212714195251465
tmean9,10.560677600097662,0.32508596777915955
tmean9,10.595956901550299,0.3289344012737274
tmean9,10.631236203002937,0.3328166604042053
tmean9,10.666515504455573,0.3367327153682709
tmean9,10.70179480590821,0.3406825661659241
tmean9,10.737074107360847,0.34466612339019775
tmean9,10.772353408813483,0.34868335723876953
tmean9,10.80763271026612,0.35273417830467224
tmean9,10.842912011718758,0.3568184971809387
tmean9,10.878191313171394,0.3609361946582794
tmean9,10.913470614624032,0.36508721113204956
tmean9,10.948749916076668,0.3692713975906372
tmean9,10.984029217529304,0.3734886348247528
tmean9,11.01930851898194,0.37773874402046204
tmean9,11.054587820434579,0.38202160596847534
tmean9,11.089867121887215,0.3863371014595032
tmean9,11.125146423339853,0.3906848430633545
tmean9,11.16042572479249,0.3950647711753845
tmean9,11.195705026245125,0.3994766175746918
